Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
9808054,0.00789177,0.022296642,0.777259,0.000241025,0.000280019,0.006316845,0.023612233,0.023612233,9.23E-05,0.000667759,0.68817505,0
9809181,0.011273957,0.008820194,0.710669657,6.82E-05,0.000112067,0.007163245,0.00684449,0.00684449,6.10E-05,5.71E-05,0.621608165,0
9810020,0.003382187,0.003325549,0.689462232,1.84E-05,2.46E-05,0.004343445,0.003348353,0.003348353,3.80E-05,1.32E-05,0.596724006,1.461316923
9806170,0.010146561,0.012193965,0.726631529,1.80E-05,2.77E-05,0.005287989,0.006455771,0.006455771,1.56E-05,4.99E-05,0.620698618,0
9021,0.014656144,0.042521977,0.7776758,0.001430185,0.001864446,0.008461476,0.042104849,0.042104849,0.002627619,0.001726323,0.689240864,0.292263367
9139,0.05524239,0.092288521,0.884567112,0.009268615,0.010112127,0.035813815,0.110117165,0.110117165,0.021282414,0.012503382,0.852550658,0
9149,0.005636979,0.023523673,0.777299058,1.49E-05,8.90E-06,0.00630871,0.024097542,0.024097542,5.95E-05,0.00069694,0.687503282,0.292263367
9903103,0.011273957,0.007210805,0.697677861,0.000694066,0.000768186,0.009075168,0.00797891,0.00797891,6.63E-06,7.98E-05,0.613722973,0.389684519
11146,0.036076663,0.060122263,0.828384687,0.001496437,0.001543682,0.025083151,0.08256088,0.08256088,0.002885765,0.007154791,0.771226171,0.097421151
12122,0.016910936,0.030425307,0.785844544,0.001697139,0.001716072,0.011732728,0.030500704,0.030500704,0.001878237,0.001112915,0.695763362,0.194842216
12162,0.003382187,0.00379285,0.69179609,2.75E-08,1.34E-07,0.004159162,0.003697468,0.003697468,0,1.64E-05,0.608721918,1.753580291
106040,0.059751973,0.081461385,0.811859444,0.001623347,0.001803299,0.030508102,0.056416604,0.056416604,0.002700833,0.003349543,0.752939435,0.292263367
106093,0.011273957,0.012072565,0.728998705,4.07E-05,4.40E-05,0.005923699,0.006820429,0.006820429,5.93E-05,5.08E-05,0.615563621,0.292263367
107072,0.009019166,0.025392434,0.784218298,0.00012711,0.000129845,0.006343826,0.023952234,0.023952234,8.60E-05,0.000673597,0.692499718,0
107151,0.014656144,0.009354338,0.715646827,0.000843078,0.000971673,0.01414478,0.010875338,0.010875338,0.001204712,0.000144379,0.633119999,1.071632405
9504080,0.014656144,0.027213542,0.778342003,2.33E-05,2.37E-05,0.012351965,0.029104959,0.029104959,9.04E-05,0.001031559,0.692836372,0.389684519
9810014,0.020293123,0.012073445,0.684344259,2.44E-05,4.38E-05,0.015235583,0.010574442,0.010574442,2.41E-05,0.00014332,0.602642647,0
9707247,0.037204059,0.060687276,0.81192063,0.002641578,0.002638419,0.015101741,0.043125673,0.043125673,0.002133933,0.002184706,0.729729991,0.097421151
9503121,0.072153326,0.060689341,0.814340478,0.007291559,0.008231751,0.059838654,0.058605479,0.058605479,0.013000369,0.00373952,0.746711253,0
9701045,0.036076663,0.047526689,0.787502219,0.000945305,0.000951828,0.026854297,0.048710968,0.048710968,0.002878567,0.002906204,0.705678228,0.681947886
9811149,0.018038331,0.004725432,0.722849529,0.000905435,0.001163573,0.018056713,0.005121828,0.005121828,0.002365526,2.80E-05,0.632745027,0
107261,0.02367531,0.040073848,0.817119948,0.001126088,0.001135036,0.013109681,0.051010145,0.051010145,0.000851308,0.002685957,0.764908779,0.097421151
205090,0.011273957,0.014358176,0.780654445,0.000171842,0.000249795,0.008337463,0.018996582,0.018996582,0.000266584,0.000380208,0.694461137,0
206033,0.029312289,0.03151505,0.797428333,0.000879072,0.00092241,0.006277644,0.029065984,0.029065984,0.000189839,0.00088398,0.707707132,0
9811183,0.019165727,0.010172862,0.755290701,0.001860136,0.002148485,0.005741574,0.003144829,0.003144829,1.21E-05,1.07E-05,0.619941147,0.389684519
208048,0.11048478,0.15073896,0.859219761,0.014239853,0.014885923,0.01579375,0.029975907,0.029975907,0.005093798,0.000980091,0.741134311,0
209089,0.045095829,0.060932768,0.772260397,0.000578342,0.000711095,0.008582386,0.006247397,0.006247397,0.000367913,4.29E-05,0.661559039,0
209100,0.001127396,0.001373822,0.662537448,6.70E-06,1.31E-05,0.003266247,0.001404859,0.001404859,0,2.19E-06,0.570898395,0.097421151
209116,0.042841037,0.040912858,0.81234919,0.003309105,0.003479595,0.00987917,0.041152032,0.041152032,0.000768771,0.001767206,0.724149799,0
209225,0.036076663,0.027763309,0.791959841,0.005308665,0.005860823,0.004910918,0.006428263,0.006428263,7.26E-05,4.24E-05,0.665904662,0
9902118,0.033821871,0.042670763,0.820766217,0.002432236,0.002650177,0.01741702,0.045561323,0.045561323,0.004262951,0.002179812,0.758936509,0.097421151
210007,0.018038331,0.037271712,0.819668924,0.002443281,0.002649465,0.008371583,0.046576156,0.046576156,0.00037787,0.002255225,0.731892325,0
210238,0.068771139,0.104775717,0.822942698,0.004687928,0.005285108,0.010749662,0.02254883,0.02254883,0.000484399,0.000563249,0.727675342,1.266474621
210239,0.041713641,0.061080056,0.779742333,0.000562668,0.000655084,0.007428851,0.008379231,0.008379231,0.000254625,7.35E-05,0.665022742,0.097421151
210281,0.043968433,0.065391181,0.731345889,0.000157292,0.000178535,0.005669589,0.00167386,0.00167386,2.80E-05,3.09E-06,0.578341388,0.974211253
9804007,0.006764374,0.013170915,0.753276331,6.44E-05,7.98E-05,0.006289817,0.012774653,0.012774653,0.00018848,0.000194836,0.666002596,0.48710567
212065,0.019165727,0.023578375,0.723237748,0.000634881,0.000713068,0.005669589,0.00167386,0.00167386,2.80E-05,3.09E-06,0.578341388,0
212111,0.02367531,0.013243897,0.747423089,0.000719863,0.00086985,0.005329134,0.005611738,0.005611738,3.95E-05,3.35E-05,0.611422505,0
303033,0.042841037,0.069796387,0.833521233,0.006404073,0.006275787,0.011928635,0.028878686,0.028878686,0.00230852,0.000892173,0.745168855,0.097421151
303191,0.105975197,0.130771411,0.861457619,0.009557453,0.010215296,0.04235014,0.14287137,0.14287137,0.010711511,0.021253823,0.814294514,0.292263367
5087,0.04735062,0.131396852,0.877169311,0.010662631,0.010963833,0.0172811,0.109364961,0.109364961,0.016027608,0.011479651,0.816564618,0.194842216
9704004,0.003382187,0.002713706,0.681068584,5.82E-05,0.000104286,0.006261429,0.002105173,0.002105173,0.000158409,4.92E-06,0.58511304,0.292263367
9705143,0.02367531,0.025186792,0.77452088,0.001893505,0.002165298,0.008053415,0.018114899,0.018114899,0.000315665,0.000335903,0.679183673,0.194842216
9808178,0.002254791,0.001687556,0.68040493,1.89E-05,4.47E-05,0.003266247,0.001404859,0.001404859,0,2.19E-06,0.570898395,0.194842216
9159,0.01578354,0.012246785,0.734244015,0.000133703,0.000210975,0.008585953,0.01391762,0.01391762,4.33E-05,0.000207331,0.64995312,0.974211253
11166,0.041713641,0.0405351,0.807997257,0.007497956,0.009112308,0.025897383,0.053457724,0.053457724,0.024281154,0.00296504,0.756270734,0.681947886
9503179,0.072153326,0.042508836,0.754776656,0.001342886,0.002010102,0.049304868,0.046714562,0.046714562,0.00375661,0.002696171,0.689452556,0
9603051,0.024802706,0.033377475,0.776674631,8.27E-05,8.95E-05,0.018349343,0.03332868,0.03332868,0.000216816,0.001363999,0.694910693,0.876790102
9506139,0.021420519,0.010793694,0.686218663,0.000767264,0.00087462,0.016455978,0.011781304,0.011781304,0.000236869,0.000181043,0.604939437,0
9706076,0.034949267,0.043499092,0.785697169,0.000468198,0.000501855,0.020288457,0.039089463,0.039089463,0.000551451,0.001877707,0.698225143,0.194842216
9505098,0.013528749,0.005554811,0.737431916,0.001109299,0.001344806,0.015798747,0.005447426,0.005447426,0.002297729,3.39E-05,0.658252288,0
9706075,0.00789177,0.006047047,0.690055269,9.07E-06,1.29E-05,0.006808755,0.006166026,0.006166026,2.32E-05,4.83E-05,0.611912261,0
212231,0.060879369,0.084697446,0.772561032,0.000664044,0.000736878,0.003141217,0.001119816,0.001119816,0,1.62E-06,0.536338687,0.194842216
9807222,0.014656144,0.007254159,0.678531582,2.94E-06,4.39E-06,0.011553475,0.008829114,0.008829114,4.80E-06,0.000101447,0.597603103,0.194842216
9708044,0.066516347,0.074340945,0.787740776,0.002895973,0.003292151,0.02382623,0.047113346,0.047113346,0.001161024,0.002681614,0.708015817,0
205301,0.050732807,0.095663306,0.864211962,0.004597208,0.004552832,0.017590139,0.06922492,0.06922492,0.005850177,0.005055277,0.798910049,0.876790102
104037,0.059751973,0.093592097,0.838376876,0.002214555,0.002260481,0.034621779,0.063858737,0.063858737,0.004793306,0.00434222,0.778498869,0
304271,0.032694476,0.053875543,0.825519151,0.001848992,0.002029259,0.01328267,0.029446332,0.029446332,0.003555888,0.000956571,0.742347582,0.584526735
9510135,0.29199549,0.244448295,0.907233858,0.115730779,0.122017992,0.252870783,0.237417086,0.237417086,0.14166947,0.055287391,0.856735737,0
11088,0.052987599,0.135986008,0.785206318,0.00249653,0.003107246,0.012616325,0.069112717,0.069112717,0.00055379,0.004742931,0.693877553,0.194842216
9708078,0.027057497,0.029908512,0.793309489,0.0010522,0.001203302,0.018238812,0.027354018,0.027354018,0.003507124,0.000743993,0.728279796,0.097421151
9608005,0.020293123,0.027236676,0.797445198,0.000680226,0.000756623,0.014148755,0.024891201,0.024891201,0.001081057,0.000682599,0.718469279,0
9604041,0.045095829,0.069103959,0.853985007,0.004125549,0.004222603,0.027432547,0.06313568,0.06313568,0.006782634,0.004261896,0.792672202,0.194842216
9602051,0.104847802,0.065677158,0.81363759,0.005141948,0.005861796,0.069731057,0.054350925,0.054350925,0.011752383,0.003114821,0.755221684,0
9707079,0.057497182,0.071411791,0.829843191,0.002082316,0.00219394,0.034024108,0.055793301,0.055793301,0.00390242,0.003179688,0.771885024,0.779369037
9612120,0.022547914,0.027411096,0.800314132,0.001884112,0.001951562,0.012990951,0.025322254,0.025322254,0.000880071,0.000642919,0.707768972,0.681947886
9906214,0.036076663,0.037809999,0.795644697,0.001975201,0.002309558,0.022243536,0.038489417,0.038489417,0.002472296,0.001429735,0.736574858,0.876790102
9511157,0.036076663,0.046838619,0.848202636,0.005100425,0.005813296,0.032091833,0.052107743,0.052107743,0.006939027,0.002813397,0.788596774,0.48710567
9607090,0.00789177,0.011861713,0.755729704,0.001207102,0.001368394,0.011968876,0.012744928,0.012744928,0.001969033,0.000162767,0.664718847,0.194842216
9709107,0.060879369,0.065641822,0.828512102,0.003430384,0.003585071,0.027877489,0.047179683,0.047179683,0.005591602,0.002260658,0.764189284,0.194842216
107215,0.021420519,0.047191008,0.76748967,0.00023426,0.000283256,0.013381291,0.054143469,0.054143469,0.000303408,0.002852045,0.697900207,0
9705029,0.014656144,0.018440989,0.781147711,0.002630696,0.002966503,0.011489297,0.014931384,0.014931384,0.002347435,0.000221786,0.694993403,1.558737988
9812094,0.011273957,0.009430424,0.732006096,0.001047158,0.001360486,0.012976663,0.010300261,0.010300261,0.000732462,0.00010219,0.652185077,0.097421151
9612143,0.043968433,0.034074059,0.829323011,0.007847379,0.009115861,0.025662286,0.026627146,0.026627146,0.007021352,0.000746123,0.740771485,0.097421151
9604091,0.064261556,0.053451181,0.806217794,0.003852892,0.004612266,0.041128698,0.044552299,0.044552299,0.006908959,0.001976157,0.74454986,0
9812121,0.019165727,0.02615004,0.808915968,0.002717729,0.003033434,0.013826439,0.035518144,0.035518144,0.001164861,0.00129869,0.741173913,0.389684519
9912244,0.028184893,0.044207345,0.843317715,0.005769686,0.005840875,0.018838449,0.047469468,0.047469468,0.008584261,0.002280945,0.777150458,0.194842216
9905056,0.016910936,0.012905832,0.753344056,0.000278333,0.000367064,0.012233975,0.011966965,0.011966965,0.00043552,0.000140602,0.672158931,0.48710567
9806240,0.029312289,0.035371277,0.841830299,0.008401175,0.009218237,0.020107128,0.04280667,0.04280667,0.004785225,0.001872224,0.769451297,0.681947886
9612102,0.048478016,0.026150879,0.807530037,0.011369261,0.012566718,0.034085781,0.018748063,0.018748063,0.009753232,0.000353224,0.703676181,0.389684519
9612164,0.040586246,0.041421575,0.823832725,0.003254032,0.003629882,0.027306376,0.037359755,0.037359755,0.005449589,0.001407419,0.743637661,0.194842216
9512219,0.076662909,0.071547531,0.834600529,0.004071898,0.004641102,0.054968053,0.065713795,0.065713795,0.007543098,0.004489838,0.787735382,0.194842216
9612162,0.058624577,0.074739084,0.822834946,0.001618603,0.001620029,0.036901895,0.060054813,0.060054813,0.003411035,0.003719867,0.762302449,0.292263367
9702006,0.037204059,0.055019237,0.821866452,0.003009761,0.003362334,0.024618767,0.046499101,0.046499101,0.002899809,0.002231385,0.751918439,0.194842216
9704041,0.056369786,0.082294932,0.835488195,0.001317118,0.001165794,0.037047482,0.068340438,0.068340438,0.004248373,0.004820302,0.782165026,0
9807040,0.022547914,0.033204694,0.801104796,0.002683864,0.003011098,0.011960234,0.030160631,0.030160631,0.002828689,0.000874244,0.706500875,0.097421151
9803192,0.006764374,0.0088124,0.760262924,0.000289271,0.00032697,0.005015022,0.008102204,0.008102204,0.000176703,6.50E-05,0.655464629,0.292263367
9804065,0.009019166,0.015930749,0.807876074,0.000481021,0.000536242,0.005938413,0.009709332,0.009709332,0.000250539,9.32E-05,0.668731237,0.292263367
9711012,0.029312289,0.028028256,0.785443486,0.002425471,0.002723674,0.013533852,0.019827539,0.019827539,0.001952095,0.000387116,0.68661623,0
9712057,0.013528749,0.013483999,0.755177248,0.000363009,0.000459005,0.007352744,0.012467242,0.012467242,6.27E-05,0.000157017,0.665224341,0
9611222,0.045095829,0.057145572,0.838470091,0.002406233,0.002330911,0.011092387,0.039238723,0.039238723,0.001566114,0.001656903,0.738842739,0
108174,0.016910936,0.02076413,0.762353417,0.00100706,0.001197369,0.010520317,0.021694339,0.021694339,0.000537654,0.000454856,0.690172564,0
9605146,0.014656144,0.013140121,0.753050668,0.000180602,0.000238119,0.003301599,0.005691233,0.005691233,0,3.19E-05,0.628853408,0
9707261,0.033821871,0.0356677,0.782785609,0.001686378,0.001800472,0.014567704,0.027020738,0.027020738,0.00089406,0.000740501,0.693840432,0
108198,0.02367531,0.063910184,0.786902352,0.002403396,0.002573726,0.010481733,0.066197212,0.066197212,0.000957057,0.004312284,0.705191722,0
9804121,0.024802706,0.013742914,0.774775515,0.003029756,0.003585832,0.003962431,0.007138851,0.007138851,7.27E-06,4.98E-05,0.636264411,0
9910217,0.034949267,0.077866969,0.800450049,0.002361542,0.002558538,0.016825386,0.055117098,0.055117098,0.002550311,0.002922232,0.721259075,0
108233,0.016910936,0.028144765,0.795485232,0.001104137,0.001172979,0.010617526,0.028097021,0.028097021,0.001047109,0.000776729,0.70785955,0
9611215,0.04735062,0.043356194,0.782038785,0.000505871,0.000592808,0.008122332,0.014790379,0.014790379,0.00022006,0.000216555,0.669193367,0
9512181,0.060879369,0.076068818,0.85588469,0.007208912,0.007944838,0.018924844,0.050322431,0.050322431,0.002967686,0.002650565,0.753180207,0
9606136,0.046223224,0.052845248,0.819989779,0.002371078,0.002611125,0.012966196,0.035276283,0.035276283,0.00049216,0.001291856,0.728907344,0
9907142,0.030439684,0.042147032,0.84093849,0.003847312,0.004215573,0.009924124,0.044698837,0.044698837,0.00260259,0.002043647,0.76020281,0
9608039,0.029312289,0.042708978,0.840647887,0.00426507,0.004306368,0.015843811,0.038296647,0.038296647,0.00470464,0.001579856,0.754476615,0
9701154,0.030439684,0.013475234,0.768929584,0.004823177,0.005484192,0.007892131,0.012481409,0.012481409,0.002557399,0.000158522,0.674354195,1.071632405
9610082,0.083427283,0.105714715,0.850661583,0.005701259,0.005489606,0.022754036,0.066196459,0.066196459,0.004668348,0.004500738,0.777569051,0.876790102
9611029,0.018038331,0.032317499,0.789398206,0.000401608,0.000382376,0.009897676,0.030741705,0.030741705,0.000385885,0.000980343,0.712185929,0.292263367
9701088,0.065388952,0.042648631,0.818095031,0.006158875,0.006980888,0.014171453,0.024152367,0.024152367,0.002142842,0.000592763,0.705546595,0
9601152,0.05524239,0.040294691,0.792359258,0.001880306,0.002205811,0.011803922,0.014113901,0.014113901,0.000591492,0.000202619,0.677969974,0
9706151,0.036076663,0.026268661,0.755131877,0.000457728,0.000524219,0.013539604,0.016929807,0.016929807,0.000337638,0.000298042,0.658267769,0.097421151
109162,0.201803833,0.440618349,0.867762128,0.046097195,0.051863097,0.044892105,0.288015241,0.288015241,0.016715886,0.082816203,0.78483217,0
9612027,0.012401353,0.015078282,0.771241563,0.002426239,0.002796969,0.004864077,0.012929534,0.012929534,4.12E-05,0.000167207,0.662263138,0
9707202,0.033821871,0.020736375,0.8188501,0.030248832,0.03387146,0.017964112,0.016369566,0.016369566,0.025186773,0.00026641,0.701352876,0
9712206,0.024802706,0.020635161,0.796291603,0.008750439,0.00916611,0.011673675,0.011025042,0.011025042,0.007258233,0.000120231,0.666378509,0.48710567
9904064,0.02367531,0.060115425,0.811492521,0.008400162,0.008952898,0.00951767,0.046458124,0.046458124,0.00669413,0.002092322,0.713265342,0.292263367
9912272,0.04735062,0.118240323,0.833668664,0.007961602,0.008264083,0.017489129,0.098601978,0.098601978,0.00830714,0.009495104,0.748370488,0
9712048,0.014656144,0.018607846,0.784912102,0.0005735,0.000669156,0.006380415,0.012725893,0.012725893,0.000180759,0.000164288,0.668555127,0.48710567
9603126,0.087936866,0.086740235,0.843374302,0.013612523,0.014189257,0.02037275,0.050723459,0.050723459,0.003699017,0.002665643,0.743115403,1.266474621
9703163,0.034949267,0.036277675,0.784952952,0.001623977,0.001758836,0.013514476,0.026091205,0.026091205,0.000757011,0.000699002,0.691641747,0.584526735
9704110,0.057497182,0.065890549,0.831316004,0.00363505,0.003468491,0.02498674,0.055936919,0.055936919,0.005248693,0.003302756,0.763145794,0
9808120,0.021420519,0.011776365,0.784071533,0.003355433,0.004068285,0.007560203,0.007546723,0.007546723,0.002235542,5.65E-05,0.658573289,0.194842216
9803061,0.034949267,0.021224663,0.793802171,0.001764737,0.002199864,0.00587013,0.010609293,0.010609293,9.74E-05,0.000112408,0.660253479,0.194842216
9711202,0.014656144,0.009877841,0.751302615,0.000410995,0.000542817,0.004271142,0.006574678,0.006574678,4.03E-05,4.23E-05,0.63611302,0.194842216
9806133,0.024802706,0.009793932,0.763472539,0.002009182,0.002567269,0.006581357,0.005933771,0.005933771,0.001142665,3.47E-05,0.63651331,0.194842216
9702108,0.038331454,0.048014398,0.795065894,0.000674255,0.00070515,0.010026285,0.027706942,0.027706942,0.000457831,0.000781787,0.708870453,0.097421151
9808100,0.045095829,0.063477128,0.871412064,0.011641601,0.012662199,0.015408372,0.068325661,0.068325661,0.00656351,0.004827222,0.797159552,0.097421151
9711112,0.025930101,0.036561878,0.79745363,0.001290696,0.001537494,0.010485789,0.019290711,0.019290711,0.000944842,0.000372589,0.696226945,0.584526735
9512203,0.027057497,0.045172166,0.808265721,0.000533876,0.000553794,0.012720206,0.039593618,0.039593618,0.000774608,0.001612141,0.721070563,0.097421151
9701169,0.027057497,0.038126922,0.819179213,0.004522581,0.005362026,0.012626899,0.032126601,0.032126601,0.001855665,0.001060575,0.715379607,0.48710567
