,Unnamed: 0,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
1790,1790,9705078,0.256874721,0.05570012,0.096734176,0.062015583,0.014717277,4.08e-17,0.0,0.00851794,0.029491629,0.053061541,0.041297814,0.05570012,0.241106719,0.020842283
1795,1795,9705084,0.077881042,0.059967499,0.113412975,0.037209389,0.027110759,1.29e-18,0.000671404,0.010037732,0.007634575,0.058719919,0.002454691,0.059967499,0.045454545,0.0
1801,1801,9705091,1.12e-18,0.0,0.0,0.038759775,0.039504259,0.0,0.002807688,0.025339671,0.0,0.0,0.0,0.0,0.0,0.062524455
1816,1816,9705107,0.252345836,0.033509395,0.097271767,0.037984582,0.001549006,6.25e-18,0.006433267,0.000370661,0.014923891,0.034424004,0.028323356,0.033509395,0.183794466,0.052103912
1825,1825,9705117,1.12e-18,0.0,0.0,0.041085354,0.041828036,0.0,0.0,0.031838314,0.0,0.0,0.0,0.0,0.0,0.052103912
1831,1831,9705123,0.00018198,0.031705647,0.012962001,0.019379932,0.013168092,1.1799999999999999e-25,0.00036622,0.002280038,0.002710241,0.031860942,0.032335832,0.031705647,0.037549407,0.281356104
1835,1835,9705128,1.12e-18,0.0,0.0,0.039534968,0.040278851,0.0,0.0,0.015152685,0.0,0.0,0.0,0.0,0.0,0.0
1837,1837,9705130,0.154208856,0.026574269,0.107728485,0.046511705,0.029434555,4.17e-18,0.00036622,0.008676224,0.009607247,0.026668668,0.003587625,0.026574269,0.086956522,0.156309586
1838,1838,9705131,1.12e-18,0.0,0.0,0.03488381,0.035631296,0.0,0.007104671,0.012594013,0.0,0.0,0.0,0.0,0.0,0.010419333
1839,1839,9705132,0.132504187,0.029255235,0.088864289,0.021705511,0.005422148,2.29e-18,0.083635276,0.002007917,0.009050629,0.032249956,0.003823653,0.029255235,0.090909091,0.052103912
1869,1869,9705162,1.12e-18,0.0,0.0,0.03488381,0.035631296,0.0,0.111071166,0.009123284,0.0,0.0,0.0,0.0,0.0,0.062524455
1870,1870,9705163,1.12e-18,0.0,0.0,0.023255897,0.024012389,0.0,0.079440074,0.013375946,0.0,0.0,0.0,0.0,0.0,0.031262826
1873,1873,9705166,0.101271159,0.001987783,0.094551991,0.039534968,0.001549006,4.86e-18,0.00036622,0.000400759,0.02718032,0.001959061,0.027379245,0.001987783,0.211462451,0.031262826
1882,1882,9705175,0.095449931,0.018810223,0.096297493,0.027907073,0.006971333,6.91e-18,0.003479091,0.005879694,0.010085993,0.019208972,0.008544213,0.018810223,0.102766798,0.0
1905,1905,9705199,0.16494923,0.040404867,0.09983394,0.071317917,0.047250185,2.69e-17,0.010559348,0.017375784,0.011908523,0.041045375,0.004814971,0.040404867,0.126482213,0.354299906
1925,1925,9705221,1.12e-18,0.0,0.0,0.089922566,0.090627424,0.0,0.09720289,0.058915803,0.0,0.0,0.0,0.0,0.0,0.375141235
1936,1936,9705232,0.099514625,0.01207413,0.09051922,0.043410933,0.025561574,5.76e-17,0.022929305,0.007576734,0.00978519,0.012263211,0.00439012,0.01207413,0.092885375,0.229253388
1940,1940,9705236,0.000548073,0.000505842,0.002133774,0.033333424,0.031758333,3.4700000000000003e-35,0.00073244,0.005226481,0.00057173,0.000508847,0.000660878,0.000505842,0.013833992,0.708598858
1945,1945,9705241,0.018055828,0.03756732,0.012382539,0.028682266,0.020914018,1.15e-25,0.003295981,0.003463348,0.002983269,0.037514486,0.018079743,0.03756732,0.04743083,0.375141235
2029,2029,9312137,1.39e-05,0.0,0.00088897,0.002325668,0.000774503,2.3e-26,0.007580757,3.23e-08,0.000566688,0.0,0.063878138,0.0,0.013833992,0.0
2061,2061,9312172,0.003070912,0.070544691,0.013530008,0.056589232,0.045700999,3.65e-21,0.004394642,0.005668388,0.00354887,0.068741914,0.008024951,0.070544691,0.055335968,0.020842283
2135,2135,9706009,0.000845923,0.000211234,0.003879594,0.027907073,0.027110759,3.16e-34,0.096382037,0.004468791,0.000522991,0.000221348,0.000708084,0.000211234,0.009881423,0.229253388
2147,2147,9706023,0.063408656,0.027268468,0.092257823,0.020930318,0.00309837,1.01e-18,0.006913713,0.0014678,0.009000242,0.027608254,0.011187726,0.027268468,0.09486166,0.041683369
2149,2149,9706025,0.216752396,0.042994832,0.122857253,0.046511705,0.006196741,7.89e-18,0.008527698,0.001043128,0.013721628,0.043560606,0.011848604,0.042994832,0.223320158,0.260515018
2163,2163,9706040,0.045281742,0.032953985,0.093446384,0.028682266,0.001549006,1.37e-18,0.006730603,0.000129463,0.010165815,0.03336891,0.036395513,0.032953985,0.140316206,0.062524455
2169,2169,9706047,0.12650098,0.02628144,0.133511218,0.048837302,0.022463203,3.15e-16,0.0,0.007320488,0.018975626,0.025391462,0.011848604,0.02628144,0.128458498,0.291776647
2173,2173,9706051,1.12e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.018909167,0.009976299,0.0,0.0,0.0,0.0,0.0,0.156309586
2179,2179,9706057,0.076583013,0.023258586,0.10997221,0.017829546,0.006971333,1.6e-17,0.014072881,0.004651194,0.006236721,0.023763152,0.008497007,0.023258586,0.063241107,0.0
2182,2182,9706060,6.5e-05,0.029759552,0.023257453,0.006201633,0.00309837,5.4000000000000005e-27,0.0,0.000593717,0.001293206,0.02972404,0.014303295,0.029759552,0.02173913,0.052103912
2193,2193,9706071,0.071501079,0.008184989,0.084057395,0.030232652,0.0123935,9.24e-17,0.041469769,0.010534022,0.014547251,0.008116109,0.011329343,0.008184989,0.086956522,0.260515018
2194,2194,9706072,1.12e-18,0.0,0.0,0.044186126,0.044926407,0.0,0.00036622,0.03058586,0.0,0.0,0.0,0.0,0.0,0.114627171
2204,2204,9706082,1.12e-18,0.0,0.0,0.048837302,0.04957398,0.0,0.102937377,0.015029283,0.0,0.0,0.0,0.0,0.0,0.33345882
2210,2210,9706089,1.12e-18,0.0,0.0,0.04263574,0.043377222,0.0,0.004089458,0.008759591,0.0,0.0,0.0,0.0,0.0,0.177150672
2217,2217,9706096,0.106898322,0.037566557,0.128064276,0.034108617,0.002323778,4.09e-17,0.050530216,0.000457657,0.018402342,0.038038853,0.025302198,0.037566557,0.16798419,0.0
2221,2221,9706100,0.078521526,0.003762045,0.078149646,0.035659003,0.01859024,9.97e-17,0.00091555,0.01759414,0.010313293,0.003816352,0.00599511,0.003762045,0.086956522,0.083365542
2230,2230,9706109,1.12e-18,0.0,0.0,0.100000075,0.100697128,0.0,0.0642436,0.036150389,0.0,0.0,0.0,0.0,0.0,0.573131555
2231,2231,9706110,1.12e-18,0.0,0.0,0.063565969,0.06429124,0.0,0.025425125,0.022349028,0.0,0.0,0.0,0.0,0.0,0.177150672
2236,2236,9706115,0.081629403,0.019801572,0.042194727,0.014728774,0.000774503,3.6e-20,0.0,7.83e-05,0.00395956,0.021168033,0.017938126,0.019801572,0.059288538,0.010419333
2238,2238,9706117,1.12e-18,0.0,0.0,0.02403109,0.024786981,0.0,0.092821589,0.005894165,0.0,0.0,0.0,0.0,0.0,0.1354685
2253,2253,9706133,0.000448552,0.015912432,0.050480963,0.02403109,0.004647556,1.25e-20,0.003295981,1.92e-05,0.006281017,0.016028679,0.100197178,0.015912432,0.09486166,0.239673931
2261,2261,9706141,1.12e-18,0.0,0.0,0.036434196,0.037180481,0.0,0.048770946,0.004416429,0.0,0.0,0.0,0.0,0.0,0.020842283
2263,2263,9706143,0.009667687,0.027840909,0.027782791,0.037984582,0.020139426,4.17e-20,0.065919469,0.004716627,0.005728096,0.027327625,0.020109583,0.027840909,0.118577075,0.281356104
2264,2264,9706144,0.026230711,0.037260001,0.075312529,0.013178388,0.009295111,2.71e-19,0.002929761,0.001991425,0.001895297,0.037406102,0.002501896,0.037260001,0.02173913,0.239673931
2271,2271,9706151,0.104993929,0.012480837,0.088173161,0.025581476,0.00309837,1.3e-16,0.001281771,0.001414201,0.019303763,0.012568519,0.022422657,0.012480837,0.108695652,0.406402864
2273,2273,9706153,0.099276487,0.02744259,0.088613837,0.027131862,0.006196741,1.67e-17,0.00036622,0.002185208,0.011464924,0.027586882,0.012887127,0.02744259,0.098814229,0.010419333
2288,2288,9706168,0.183069747,0.026620024,0.091160448,0.041085354,0.0123935,5.07e-18,0.00073244,0.006545935,0.012997895,0.02721059,0.007647306,0.026620024,0.156126482,0.187571216
2291,2291,9706171,0.008245969,0.036533012,0.080676722,0.018604739,0.008520519,1.19e-18,0.0,0.000758638,0.003517376,0.036865961,0.02228104,0.036533012,0.04743083,0.177150672
2295,2295,9706175,1.12e-18,0.0,0.0,0.031783038,0.032532925,0.0,0.014551583,0.008500211,0.0,0.0,0.0,0.0,0.0,0.0
2303,2303,9706183,0.007677281,0.0,0.023632698,0.015503967,0.0,4.540000000000001e-21,0.0,4.45e-21,0.005514192,0.0,0.06796095,0.0,0.07312253,0.427243951
2311,2311,9706191,0.001002312,0.0,0.021815145,0.008527212,0.0,5.19e-20,0.00109866,4.45e-21,0.004305256,0.0,0.0560675,0.0,0.041501976,0.197991759
2312,2312,9706192,0.132253254,0.035313397,0.065791528,0.043410933,0.022463203,2.62e-18,0.0,0.018625517,0.007054255,0.036209294,0.006608783,0.035313397,0.112648221,0.083365542
2314,2314,9706194,0.122390791,0.060388187,0.103047392,0.021705511,0.008520519,3.86e-18,0.00036622,0.002972707,0.006402826,0.061097252,0.007269661,0.060388187,0.067193676,0.072944999
2324,2324,9706204,0.105471627,0.020487891,0.090897812,0.029457459,0.005422148,3.59e-16,0.0,0.004212669,0.023254966,0.020201224,0.028937029,0.020487891,0.122529644,0.364720449
2329,2329,9706210,0.089624439,0.076468386,0.079679064,0.031783038,0.005422148,2.67e-19,0.02216126,0.000705039,0.010372628,0.07606702,0.020440022,0.076468386,0.144268775,0.020842283
2391,2391,9707002,0.112664813,0.021631756,0.045551328,0.014728774,0.002323778,3.0200000000000004e-21,0.002929761,0.003863283,0.003615913,0.021600553,0.015058585,0.021631756,0.065217391,0.020842283
2400,2400,9707011,0.070730508,0.018327258,0.07864247,0.021705511,0.00309837,2.2e-19,0.007501409,0.000441165,0.007168378,0.018522029,0.010432436,0.018327258,0.110671937,0.052103912
2415,2415,9707027,0.065541234,0.009023823,0.131312321,0.033333424,0.007745926,5.97e-16,0.002014211,0.00210687,0.020132318,0.008828494,0.020062377,0.009023823,0.118577075,0.072944999
2430,2430,9707043,0.036111656,0.020233699,0.015279174,0.004651247,0.000774503,2.54e-21,0.056504374,5.85e-05,0.001316792,0.020048569,0.016191519,0.020233699,0.029644269,0.125047956
2454,2454,9707068,1.12e-18,0.0,0.0,0.041085354,0.041828036,0.0,0.0,0.010953293,0.0,0.0,0.0,0.0,0.0,0.343879363
2465,2465,9707079,0.16195438,0.051795982,0.080421221,0.058914811,0.041053444,2.11e-18,0.01502113,0.029753791,0.006622742,0.055025945,0.004720559,0.051795982,0.104743083,0.010419333
2469,2469,9707083,5.84e-05,0.02889479,0.006504867,0.020155125,0.0123935,3.72e-32,0.00091555,3.03e-06,0.002462608,0.028839918,0.027709684,0.02889479,0.041501976,0.291776647
2479,2479,9707093,1.12e-18,0.0,0.0,0.043410933,0.044151814,0.0,0.030493495,0.032115011,0.0,0.0,0.0,0.0,0.0,0.312617734
2484,2484,9707099,0.251450153,0.003634948,0.085450193,0.039534968,0.010844314,6.99e-18,0.124822572,0.004531379,0.012915123,0.003282063,0.0067504,0.003634948,0.136363636,0.031262826
2504,2504,9707120,0.103096646,0.073810298,0.119979085,0.043410933,0.017815648,2.12e-17,0.001403844,0.007273939,0.010585919,0.073939786,0.029975552,0.073810298,0.132411067,0.062524455
2506,2506,9707123,1.12e-18,0.0,0.0,0.026356669,0.027110759,0.0,0.068742337,0.007318138,0.0,0.0,0.0,0.0,0.0,0.187571216
2522,2522,9707139,0.035258625,0.025576057,0.073488888,0.020155125,0.013168092,4.62e-19,0.0,0.003277812,0.003301343,0.025788872,0.010668464,0.025576057,0.04743083,0.114627171
2526,2526,9707143,0.013079812,0.006608997,0.070724828,0.040310161,0.033307518,1.05e-18,0.120441051,0.004217534,0.002051801,0.006691337,0.003682036,0.006608997,0.039525692,0.208412302
2540,2540,9707158,1.12e-18,0.0,0.0,0.020930318,0.021688611,0.0,0.0,0.009390168,0.0,0.0,0.0,0.0,0.0,0.041683369
2542,2542,9707160,1.12e-18,0.0,0.0,0.020930318,0.021688611,0.0,0.048484668,0.009108112,0.0,0.0,0.0,0.0,0.0,0.1354685
2546,2546,9707164,0.189713438,0.002366529,0.109174324,0.038759775,0.00309837,2.98e-17,0.098255044,0.001282264,0.02034324,0.00240939,0.016521958,0.002366529,0.201581028,0.010419333
2551,2551,9707170,1.12e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.009222644,0.012575913,0.0,0.0,0.0,0.0,0.0,0.323038277
2555,2555,9707174,0.036111656,0.036710946,0.100403487,0.025581476,0.010069722,1.94e-18,0.061713919,0.001051374,0.006835253,0.036689391,0.030872459,0.036710946,0.079051383,0.041683369
2557,2557,9707176,1.12e-18,0.0,0.0,0.02403109,0.024786981,0.0,0.075558191,0.015361558,0.0,0.0,0.0,0.0,0.0,0.500187753
2562,2562,9707182,0.005274577,0.033747573,0.047863173,0.018604739,0.010069722,2.63e-18,0.047527591,0.002605757,0.002628057,0.03427822,0.007788923,0.033747573,0.049407115,0.229253388
2568,2568,9707188,0.066607523,0.010803169,0.073417658,0.031783038,0.021688611,1.49e-16,0.059208799,0.01973016,0.007129709,0.010355035,0.004342915,0.010803169,0.051383399,0.1354685
2571,2571,9707191,0.000224632,0.0,0.008970804,0.00542644,0.0,7.69e-26,0.0,4.45e-21,0.001904776,0.0,0.060917403,0.0,0.031620553,0.0
2572,2572,9707192,0.104813371,0.093187878,0.142525403,0.055038846,0.020914018,1.21e-15,0.104587834,0.006187849,0.024240701,0.093327363,0.019731938,0.093187878,0.160079051,0.031262826
2581,2581,9707201,3.87e-05,4.37e-05,0.006967429,0.003876054,0.000774503,1.17e-31,0.062956452,7.22e-08,0.001482044,4.4e-05,0.067587081,4.37e-05,0.02173913,0.072944999
2583,2583,9707203,0.181129101,0.001682752,0.102274973,0.039534968,0.000774503,2.89e-18,0.003295981,0.000713285,0.014965714,0.001651208,0.017513275,0.001682752,0.191699605,0.062524455
2585,2585,9707205,0.247922158,0.002028454,0.09590417,0.027907073,0.000774503,3.78e-17,0.002197321,0.001121465,0.009660008,0.002027755,0.015294612,0.002028454,0.124505929,0.041683369
2597,2597,9707217,0.151931263,0.063185318,0.099648221,0.038759775,0.019364833,7.81e-18,0.02077689,0.010186697,0.00707511,0.064472943,0.004578943,0.063185318,0.100790514,0.1354685
2602,2602,9707224,0.108802714,0.074515935,0.115060474,0.041085354,0.021688611,1.94e-13,0.0,0.005852853,0.00834256,0.074583731,0.011376548,0.074515935,0.084980237,0.052103912
2606,2606,9707228,1.12e-18,0.0,0.0,0.027131862,0.027885352,0.0,0.0,0.013593642,0.0,0.0,0.0,0.0,0.0,0.208412302
2617,2617,9707240,0.008814656,0.0,0.020235263,0.013178388,0.0,2.77e-20,0.078567778,4.45e-21,0.005176834,0.0,0.095372766,0.0,0.071146245,0.031262826
2620,2620,9707244,1.12e-18,0.0,0.0,0.035659003,0.036405888,0.0,0.097216525,0.017150419,0.0,0.0,0.0,0.0,0.0,0.010419333
2623,2623,9707247,0.096313625,0.058942088,0.130647246,0.027907073,0.013942685,4.33e-16,0.00073244,0.004044696,0.011254867,0.059569439,0.008921857,0.058942088,0.06916996,0.1354685
2626,2626,9707250,1.12e-18,0.0,0.0,0.024806283,0.025561574,0.0,0.197315894,0.018220676,0.0,0.0,0.0,0.0,0.0,0.125047956
2651,2651,8095,1.32e-18,0.0,0.008625409,0.0,0.0,1.5500000000000001e-21,0.002227839,4.45e-21,0.000329497,0.0,0.068411291,0.0,0.005928854,0.093786085
2673,2673,9708002,0.084253896,0.05092334,0.116289716,0.034108617,0.016266463,8.3e-14,0.037995428,0.004233366,0.006988776,0.05112716,0.009299502,0.05092334,0.092885375,0.093786085
2676,2676,9708005,1.12e-18,0.0,0.0,0.039534968,0.040278851,0.0,0.070165165,0.048488362,0.0,0.0,0.0,0.0,0.0,0.104206628
2680,2680,9708009,0.198996551,0.0,0.116225579,0.055038846,0.0,7.44e-19,0.060783971,4.45e-21,0.028992298,0.0,0.03299671,0.0,0.282608696,0.072944999
2691,2691,9708021,0.025164422,0.063093809,0.025919876,0.007752019,0.000774503,1.8700000000000002e-21,0.0,0.000185124,0.002570023,0.063821873,0.027615273,0.063093809,0.037549407,0.072944999
2705,2705,9708036,0.054167484,0.020182861,0.057667832,0.029457459,0.017815648,3.36e-19,0.0,0.008187067,0.005472591,0.020557416,0.00396527,0.020182861,0.061264822,0.041683369
2706,2706,9708037,0.231345628,0.026555713,0.11106167,0.044961319,0.010069722,1.03e-17,0.001281771,0.008855081,0.012373735,0.02655316,0.017796509,0.026555713,0.18972332,0.072944999
2711,2711,9708042,1.12e-18,0.0,0.0,0.031783038,0.032532925,0.0,0.0,0.020539717,0.0,0.0,0.0,0.0,0.0,0.552290469
2713,2713,9708044,0.121308863,0.04163897,0.146021436,0.051938074,0.017041055,2.12e-15,0.0,0.004282059,0.026937091,0.04136773,0.020770461,0.04163897,0.179841897,0.093786085
2724,2724,9708055,0.081292456,0.064826129,0.077893456,0.037984582,0.014717277,7.89e-18,0.001831101,0.007463062,0.013693003,0.064692765,0.018693415,0.064826129,0.118577075,0.041683369
2753,2753,9708085,0.183897898,0.08476166,0.125091616,0.041860547,0.009295111,4.13e-17,0.001892137,0.005975884,0.013015717,0.085419373,0.011754193,0.08476166,0.177865613,0.385561778
2783,2783,9708118,0.16929187,0.049077905,0.146469719,0.064341162,0.037180481,7.6e-16,0.002014211,0.013749534,0.015975709,0.050095472,0.007505689,0.049077905,0.134387352,0.104206628
2784,2784,9708119,1.12e-18,0.0,0.0,0.017829546,0.01859024,0.0,0.025874326,0.010516622,0.0,0.0,0.0,0.0,0.0,0.375141235
2787,2787,9708122,0.103707985,0.000645648,0.141660258,0.033333424,0.003872963,4.62e-15,0.04424201,0.002061517,0.024604762,0.000641147,0.016805191,0.000645648,0.134387352,0.052103912
2792,2792,9708127,0.087183348,0.004829652,0.14592642,0.039534968,0.007745926,6.66e-15,0.0,0.002263546,0.03412919,0.004426968,0.028512179,0.004829652,0.166007905,0.020842283
2800,2800,9708135,0.000157811,0.018301838,0.007828077,0.007752019,0.003872963,7.36e-33,0.0,0.000688547,0.001523032,0.01821672,0.005853494,0.018301838,0.0256917,0.062524455
2812,2812,9708147,1.12e-18,0.0,0.0,0.089147373,0.089852832,0.0,0.161953345,0.031726704,0.0,0.0,0.0,0.0,0.0,0.020842283
2828,2828,9708164,0.32093097,0.009633884,0.101869732,0.058914811,0.000774503,1.57e-17,0.084828009,0.000238311,0.021862848,0.009871631,0.017041219,0.009633884,0.292490119,0.104206628
2832,2832,9708168,0.135504014,0.01563282,0.155714307,0.048837302,0.011618907,1.08e-14,0.220090354,0.002886124,0.035162508,0.014731119,0.031769365,0.01563282,0.187747036,0.041683369
2834,2834,9708170,0.069664218,0.01009143,0.062025612,0.037209389,0.020139426,7.6e-19,0.038505889,0.004819744,0.010507151,0.010227823,0.00996038,0.01009143,0.092885375,0.614813728
2845,2845,106008,0.433010034,0.001154033,0.249821002,0.013178388,0.000774503,2.44e-12,0.00036622,6.31e-05,0.004576311,0.001177981,0.012084632,0.001154033,0.065217391,0.010419333
2847,2847,106010,0.023031844,0.018657708,0.266228563,0.059690004,0.028659962,3.47e-13,0.134726522,0.001121465,0.014637865,0.019310741,0.014633734,0.018657708,0.169960474,0.041683369
2850,2850,106012,0.01784257,0.019623638,0.246754631,0.026356669,0.019364833,1.64e-12,0.00036622,0.003380888,0.004791254,0.019794146,0.004767765,0.019623638,0.029644269,0.083365542
2853,2853,106014,0.458213554,0.086683608,0.25766071,0.041860547,0.013942685,3.41e-12,0.014445641,0.009970568,0.014911608,0.088327178,0.008308185,0.086683608,0.154150198,0.041683369
2879,2879,9202,9.44e-19,0.0,0.199457813,0.000775103,0.0,7.69e-14,0.110536287,4.45e-21,0.001215221,0.0,0.092878895,0.0,0.011857708,0.125047956
2893,2893,106045,0.101996946,0.0,0.218653474,0.031007845,0.0,1.31e-11,0.189420875,4.45e-21,0.034346244,0.0,0.028464973,0.0,0.16798419,0.260515018
2896,2896,106048,0.371544868,0.709552873,0.390318435,0.208527202,0.144074367,1.46e-12,0.00036622,0.018051384,0.036591185,0.707579911,0.066745878,0.709552873,0.351778656,1.344252462
2901,2901,106056,1.12e-18,0.0,0.000444485,0.0,0.0,2.57e-39,0.524206449,4.45e-21,0.000170006,0.0,0.006372755,0.0,0.003952569,0.010419333
2911,2911,106073,0.360876291,0.000146415,0.184773581,0.006976826,0.000774503,4.03e-14,0.0,0.001480169,0.002318208,0.000146039,0.015813874,0.000146415,0.029644269,0.156309586
2915,2915,106078,0.401006435,0.009760981,0.194397562,0.018604739,0.000774503,3.28e-14,0.107089286,0.000437042,0.006874273,0.009744419,0.022139424,0.009760981,0.098814229,0.125047956
2948,2948,9709014,0.024311391,0.014641471,0.049627285,0.036434196,0.029434555,5.19e-20,0.001220734,0.009941871,0.00297862,0.015061869,0.001132934,0.014641471,0.045454545,0.406402864
2961,2961,9709027,1.12e-18,0.0,0.0,0.068992338,0.069713406,0.0,0.0,0.018269822,0.0,0.0,0.0,0.0,0.0,
2963,2963,9709029,0.085240569,0.000821041,0.003111754,0.023255897,0.01859024,1.7899999999999998e-38,0.00073244,0.009624109,0.001190046,0.000829421,0.000330439,0.000821041,0.031620553,
2967,2967,9709033,0.141693466,0.018327258,0.093711566,0.031783038,0.004647556,7.97e-18,0.064391676,0.003545809,0.010440039,0.018547471,0.009063474,0.018327258,0.132411067,
2982,2982,9709049,0.025875281,0.020920018,0.066996452,0.023255897,0.010069722,2.69e-20,0.002563541,0.001096727,0.005889246,0.020989936,0.005664671,0.020920018,0.057312253,
2986,2986,9709053,0.045423914,0.011311553,0.059693749,0.048062109,0.035631296,1.08e-18,0.077167763,0.009841146,0.009421494,0.011321844,0.002690719,0.011311553,0.06916996,
2995,2995,9709062,1.12e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.085311473,0.011777693,0.0,0.0,0.0,0.0,0.0,
3001,3001,9709069,0.03568514,0.018454354,0.054175567,0.018604739,0.005422148,2.1e-19,0.012631979,0.001958441,0.004135443,0.018852779,0.003115569,0.018454354,0.07312253,
3019,3019,9709087,1.12e-18,0.0,0.0,0.013178388,0.013942685,0.0,0.004943972,0.009224546,0.0,0.0,0.0,0.0,0.0,
3021,3021,9709089,0.054665086,0.029980953,0.086523762,0.00542644,0.000774503,4e-18,0.105892773,0.000273357,0.002001888,0.030247898,0.049113172,0.029980953,0.027667984,
3022,3022,9709091,1.12e-18,0.0,0.0,0.037984582,0.038729666,0.0,0.023354382,0.028081942,0.0,0.0,0.0,0.0,0.0,
3026,3026,9709096,0.088596536,0.013319671,0.156584656,0.040310161,0.007745926,2.13e-14,0.14592591,0.002185208,0.043213071,0.012339538,0.035687429,0.013319671,0.177865613,
3029,3029,9709099,0.18137648,0.013751798,0.075916648,0.036434196,0.013168092,1.87e-18,0.010693628,0.00916938,0.006520034,0.014425811,0.004106887,0.013751798,0.118577075,
3030,3030,9709100,0.000501867,0.033362218,0.023112785,0.022480704,0.002323778,4.78e-27,0.097780702,4.37e-05,0.005886464,0.033429463,0.058407954,0.033362218,0.118577075,
3037,3037,9709107,0.229463984,0.114403776,0.124731511,0.056589232,0.024012389,4.21e-17,0.123289666,0.015114836,0.012436724,0.116738902,0.016191519,0.114403776,0.175889328,
3038,3038,9709108,0.073033692,0.00252667,0.042373301,0.037984582,0.03098374,6.13e-20,0.129794883,0.021489293,0.002214377,0.002671446,0.000802495,0.00252667,0.043478261,
3039,3039,9709109,0.03831532,0.013980571,0.01241084,0.038759775,0.031758333,1.7499999999999999e-25,0.00073244,0.002560404,0.002342552,0.013840637,0.014303295,0.013980571,0.035573123,
3047,3047,9709118,0.147708758,0.018301838,0.099829198,0.034108617,0.009295111,2.14e-17,0.00073244,0.00631521,0.012418337,0.016893718,0.018835032,0.018301838,0.14229249,
