Id,score
9708042,0.000304316
,
9711035,0.000111465
,
9903059,0.000168301
,
9908014,9.79E-06
,
107195,2.52E-06
,
8194,0.00026854
,
9309140,0.00160823
,
107196,9.06E-05
,
4158,0.00010245
,
9307174,0.000555151
,
9312114,0.000251351
,
9402077,0.000431061
,
9410138,0.00060103
,
9412195,0.000187825
,
9604196,0.000279642
,
9607090,0.000196199
,
9707185,1.93E-05
,
9707245,3.29E-05
,
9710205,0.000287785
,
9805153,0.000117389
,
9806153,5.11E-05
,
9906061,0.000146012
,
9909011,0.00011564
,
107197,1.67E-05
,
2211,0.000374702
,
2237,0.00075386
,
3220,0.000108531
,
4112,8.74E-07
,
6240,0.00011084
,
8033,2.04E-05
,
8231,0.000390579
,
8252,0.000619601
,
9105,0.000322382
,
9191,3.96E-05
,
10108,0.000162598
,
10190,6.02E-06
,
10240,0.000152508
,
11117,1.34E-05
,
12198,0.000241737
,
12251,0.000418806
,
101014,3.86E-06
,
101162,6.17E-06
,
101200,3.85E-05
,
102085,0.00084762
,
102112,8.21E-05
,
103085,1.86E-05
,
103089,1.40E-05
,
103102,0.000247978
,
104099,6.73E-06
,
105059,0.000133779
,
105098,6.88E-05
,
105115,0.00017112
,
105156,6.36E-06
,
105238,2.11E-05
,
106036,0.000615314
,
106068,4.43E-06
,
106107,4.23E-05
,
107098,0.000130888
,
9208027,0.002092662
,
9805019,0.00073445
,
9911116,0.000623631
,
9912249,0.000853749
,
107198,7.64E-06
,
2160,0.000151357
,
4133,0.000134366
,
6139,0.000193429
,
7029,6.92E-05
,
9127,0.000218667
,
11225,0.00010082
,
12148,0.000118707
,
106140,0.000179082
,
107199,7.33E-05
,
2143,1.68E-05
,
2171,8.43E-05
,
2186,0.000242249
,
2210,3.68E-05
,
3215,0.000167386
,
3227,5.45E-05
,
4013,7.99E-05
,
8126,9.25E-05
,
9233,0.00010568
,
107110,0.000209248
,
9310035,5.98E-05
,
9705030,1.97E-05
,
9705044,2.53E-05
,
9912072,0.001890964
,
107201,8.59E-08
,
7053,1.39E-05
,
7060,6.71E-05
,
9909205,8.68E-05
,
9911055,0.000365581
,
107203,5.41E-06
,
12071,3.64E-05
,
103099,8.73E-05
,
9503055,1.53E-05
,
9511194,0.000165697
,
9905159,4.05E-05
,
9909062,0.000124924
,
9912255,1.25E-05
,
9402006,8.26E-05
,
107204,4.80E-05
,
2176,3.10E-06
,
4178,5.33E-06
,
4188,9.08E-05
,
9023,0.000103972
,
12178,0.000112297
,
101233,0.000187717
,
9201007,0.00031033
,
9706089,0.000211334
,
9706217,0.000100712
,
9712214,0.000279245
,
9811195,0.000134918
,
9905165,0.000149989
,
9905196,0.000227079
,
9905217,9.88E-05
,
9909015,0.000200763
,
9910071,7.04E-05
,
9910095,4.53E-06
,
9912081,1.20E-05
,
107205,4.18E-06
,
6118,2.47E-05
,
8181,7.15E-07
,
101163,2.79E-05
,
102083,5.15E-06
,
9409139,0.000131452
,
9507046,0.000200311
,
9707175,9.79E-06
,
9805116,8.77E-06
,
9911014,1.26E-05
,
107206,1.08E-05
,
105067,7.18E-06
,
9306052,0.000400601
,
9702077,0.000105856
,
9908157,0.000139938
,
107207,0.000129609
,
9030,0.000453894
,
103006,0.000101575
,
105242,0.000135492
,
9407193,0.000121876
,
9511151,0.000567674
,
9904189,1.03E-05
,
9912003,2.97E-05
,
9210069,2.42E-05
,
9304114,0.000158836
,
107208,3.04E-05
,
8061,0.000176897
,
102040,0.000125258
,
104128,1.66E-05
,
9505061,0.001821478
,
9701060,0.000490458
,
9710171,0.000169774
,
9711159,1.38E-05
,
9712066,0.00106824
,
9804118,0.000112581
,
9805184,2.08E-05
,
9811039,3.24E-06
,
9910038,0.000289022
,
9404093,4.46E-05
,
9803184,2.29E-05
,
9803200,1.59E-05
,
9411238,0.000342299
,
9608056,0.000122947
,
9706120,0.000246301
,
9802167,0.0002014
,
9807072,7.01E-05
,
9902064,0.000455115
,
9906092,2.86E-05
,
9906229,0.000287492
,
9908037,1.12E-05
,
9909086,0.000318408
,
107209,1.08E-05
,
12037,0.000430816
,
9207016,0.001673056
,
9608082,5.71E-05
,
9710119,0.000145316
,
9909099,9.46E-05
,
107210,8.63E-05
,
9301037,0.000546324
,
9401011,0
,
9411116,3.70E-05
,
9512036,0.00012924
,
9704128,0.000188068
,
9309151,0.000185135
,
9402059,0
,
9403010,9.19E-05
,
9406089,0.000144942
,
9505117,0.000362118
,
107211,0
,
9212103,7.35E-05
,
9605233,0.000151289
,
107212,4.59E-05
,
2154,5.92E-06
,
3026,4.88E-06
,
3038,3.16E-05
,
3203,0.000165832
,
4102,3.21E-05
,
5135,3.18E-05
,
5151,0.000180146
,
5182,0.000119839
,
6103,0.000147256
,
8048,4.58E-05
,
9106,0.000126303
,
9217,1.26E-05
,
10137,8.13E-05
,
11086,7.32E-05
,
103112,0.000169347
,
103230,0.000357604
,
104016,0.000101147
,
105218,0.000134833
,
105254,0.000156548
,
106238,1.86E-05
,
106249,1.23E-05
,
107071,1.65E-05
,
107084,4.27E-05
,
9307010,0.00072917
,
9412147,0.00010885
,
9601023,4.83E-05
,
9607060,6.76E-06
,
9608125,8.85E-05
,
9611074,4.67E-06
,
9611075,2.07E-05
,
9803171,1.17E-05
,
9807098,5.58E-05
,
9808006,1.64E-05
,
9808162,1.48E-05
,
9809192,2.01E-05
,
9811047,3.02E-05
,
9811149,4.41E-05
,
9812067,6.04E-05
,
9901121,3.43E-06
,
9905020,1.18E-05
,
9905085,2.78E-06
,
9906188,5.56E-05
,
9907088,4.55E-05
,
9908160,1.23E-05
,
9910011,1.70E-06
,
9910016,7.57E-06
,
9911222,7.81E-06
,
9912007,7.92E-05
,
9912168,4.32E-06
,
9912250,2.11E-06
,
107213,1.18E-05
,
2159,0.000105651
,
3072,4.33E-05
,
10088,0.000234249
,
11146,5.28E-05
,
12034,8.53E-05
,
101043,8.12E-05
,
102105,1.39E-05
,
102172,1.93E-05
,
104069,3.42E-06
,
106014,0.000134181
,
9803001,0.000414125
,
9805131,2.18E-05
,
9807080,0.000443457
,
9808075,3.31E-05
,
9812017,9.14E-06
,
9902125,8.79E-06
,
9902155,4.92E-06
,
9903026,2.39E-05
,
9903029,0.000270708
,
9903109,2.00E-06
,
9905104,0.000206956
,
9911096,4.52E-05
,
107214,0.000119118
,
3285,7.32E-05
,
102104,5.63E-05
,
105086,9.11E-05
,
107149,6.07E-05
,
9406202,2.64E-05
,
9506187,0.000165633
,
9507048,0.000726863
,
9605159,0.00029903
,
9612121,0.00127501
,
9704131,0.000314753
,
9709107,0.00063545
,
9710180,5.18E-05
,
9711055,2.60E-05
,
9712130,0.000189487
,
9802009,2.97E-05
,
9902003,2.68E-05
,
9911150,3.75E-08
,
9309143,4.51E-05
,
9506109,0.000304559
,
9512062,0.00205351
,
9606118,4.14E-05
,
9607185,2.96E-05
,
9608061,8.27E-05
,
9608117,0.000409839
,
9610234,0.000494395
,
9611008,9.00E-05
,
9611065,0.000432919
,
9611100,0.000265534
,
9701037,0.000713606
,
9701149,0.000324544
,
9701166,0.00039608
,
9702008,0.000410936
,
9705139,3.03E-05
,
9708003,3.73E-05
,
9708064,2.83E-06
,
9710007,9.01E-06
,
9710063,1.38E-05
,
9710141,2.83E-06
,
9712059,9.16E-06
,
107215,1.65E-05
,
3249,5.13E-05
,
5040,0.000543763
,
5073,0.000218214
,
7106,5.05E-05
,
7168,1.94E-05
,
9009,0.000177219
,
104168,1.64E-05
,
104169,0.000263858
,
9705029,0.000203808
,
9903067,2.47E-05
,
9906087,0.000176639
,
9911057,2.18E-06
,
107217,3.62E-06
,
5166,2.59E-05
,
9042,7.50E-05
,
12079,4.71E-05
,
104254,1.13E-05
,
9309097,0.000907394
,
9311042,3.90E-05
,
9711090,1.85E-05
,
9711124,7.08E-06
,
9711131,1.98E-06
,
9907186,3.99E-06
,
107218,4.84E-06
,
7170,0.00680959
,
9703217,0.000169026
,
9806039,7.12E-05
,
107220,3.66E-05
,
1103,7.95E-06
,
2192,1.43E-05
,
4063,0.000241565
,
6008,0.000172526
,
6066,0.000362358
,
8065,1.81E-05
,
8076,0.000265316
,
8081,0.000335451
,
11121,1.47E-05
,
11166,0.000547806
,
106032,6.32E-06
,
9508154,9.40E-05
,
9510086,0.000546726
,
9705117,0.000137058
,
9811230,8.93E-06
,
9812035,3.01E-05
,
9901041,1.65E-05
,
9904017,0.000561138
,
9906194,7.51E-05
,
9909047,8.69E-05
,
107221,0.000132734
,
5245,1.43E-05
,
8123,0.000392233
,
103195,0.000113083
,
9906034,0.000268605
,
9906062,0
,
9908158,7.45E-05
,
9303098,0.000200049
,
9312007,0
,
9405166,0.000155906
,
9611142,0.000526848
,
9712123,6.01E-05
,
9712244,1.15E-05
,
9802136,4.77E-05
,
9805035,7.14E-05
,
107222,1.60E-05
,
8063,1.14E-05
,
102123,7.74E-05
,
104132,0.000307158
,
107145,8.05E-05
,
9701093,0.000400807
,
9707018,3.90E-05
,
9710078,6.76E-06
,
9804023,1.19E-05
,
9808061,7.18E-05
,
9809039,0.000281948
,
9812139,2.09E-06
,
9903113,3.99E-06
,
9910115,1.17E-06
,
9912067,6.25E-05
,
107223,2.51E-06
,
1113,0.000599693
,
6203,0.000116493
,
10071,0.000106332
,
105243,5.88E-05
,
9910093,0.000304791
,
107224,0.000157992
,
101138,3.98E-05
,
105134,0.000196581
,
9206036,2.81E-05
,
107225,4.12E-06
,
1032,3.19E-05
,
5101,2.67E-05
,
102129,0.000149593
,
104153,7.75E-05
,
105192,6.65E-06
,
107226,2.42E-05
,
2090,6.94E-06
,
2180,1.01E-05
,
3231,5.41E-05
,
5265,0.000132874
,
6056,4.04E-05
,
6058,0.000161134
,
6067,4.79E-05
,
10119,5.53E-05
,
11018,4.89E-05
,
101192,2.43E-05
,
105274,4.25E-05
,
105277,1.12E-05
,
106062,2.10E-05
,
9710181,4.47E-06
,
9802068,0.000885043
,
9812094,7.48E-05
,
9909202,2.83E-05
,
9910135,8.21E-06
,
9910196,1.21E-05
,
9911206,4.54E-05
,
9911245,2.67E-06
,
107227,2.48E-05
,
1013,6.65E-07
,
4109,0.000264177
,
7063,3.61E-05
,
10098,0.000160511
,
11141,4.40E-05
,
12202,8.03E-06
,
101003,0.000142759
,
101234,1.23E-05
,
102023,6.26E-06
,
102144,2.78E-06
,
105255,9.11E-05
,
106097,0.000154298
,
107025,6.36E-05
,
9809124,0.00013514
,
9903225,0.000120788
,
9905210,0.00011566
,
9909053,4.84E-05
,
9912160,6.00E-05
,
107228,4.38E-06
,
11127,0.000217635
,
104071,9.01E-05
,
105111,6.95E-05
,
9301052,0.000436575
,
9304159,1.26E-05
,
9410073,0.00036717
,
9612229,2.94E-05
,
9803116,0.000140184
,
107229,5.14E-05
,
2070,1.29E-05
,
2094,9.28E-05
,
3139,8.05E-05
,
6171,6.43E-06
,
7159,2.25E-05
,
103094,9.50E-05
,
9211021,0.00112516
,
9402016,0.000269155
,
9502001,5.94E-05
,
9502002,2.41E-06
,
9503057,0.000664775
,
9503078,0.000812457
,
9505170,2.53E-05
,
9506037,0.000419529
,
9506076,0.000223474
,
9506192,3.03E-05
,
9506205,3.05E-05
,
9507171,4.34E-05
,
9612065,0.000363216
,
9806230,0.000199779
,
9202092,0.000536737
,
9203083,0.000275403
,
9204046,0.000653863
,
9205016,1.70E-06
,
9205037,0.000145197
,
9205046,0.000349987
,
9206006,0.000499133
,
9206078,0.000558555
,
9208001,5.24E-05
,
9208076,1.59E-05
,
9209023,0.000255095
,
9209052,0.000246711
,
9210121,0.000156668
,
9211061,0.000213354
,
9301005,1.19E-05
,
9302033,0.000908554
,
9207053,0.000362632
,
9303057,0.000117489
,
9311120,0.000124363
,
9402002,0.002707337
,
9305069,3.08E-05
,
9406105,0.000214969
,
9406128,1.25E-05
,
9407111,0.000143317
,
9408036,0.000124431
,
9408074,0.004854455
,
9408083,0.000123542
,
9411178,0.000252658
,
9501022,5.93E-05
,
9501096,0.000131304
,
9502013,2.27E-05
,
9502057,0.000208804
,
9502072,0.000230965
,
9410104,0.000134514
,
9503127,0.000180237
,
9407155,0.000203297
,
9412072,7.00E-05
,
9503154,1.29E-05
,
9505186,0.000984107
,
9208074,0.000261405
,
9309052,0.000122747
,
9406082,6.94E-05
,
9412002,2.22E-05
,
9501144,0.000755991
,
9505147,2.31E-05
,
9307071,6.77E-05
,
107230,3.85E-07
,
9807217,7.68E-05
,
107231,1.32E-05
,
9912161,0.00010885
,
9912275,7.07E-05
,
107232,2.15E-05
,
1183,6.85E-06
,
10014,0.000273427
,
11051,2.24E-05
,
103101,0.000333347
,
107124,0.000100996
,
9805120,0.000243749
,
9812089,6.75E-05
,
9903045,6.06E-07
,
9908047,6.63E-06
,
107234,4.07E-05
,
5179,5.09E-05
,
8084,0.000175259
,
8140,0.000312105
,
11115,0.000188099
,
101073,6.14E-05
,
101076,0.000130423
,
101083,9.93E-05
,
102042,0.000123773
,
102051,9.29E-05
,
102113,4.24E-05
,
103108,4.97E-05
,
103241,6.27E-06
,
104141,0.000158046
,
105036,4.17E-06
,
105113,0.000161428
,
105249,1.77E-05
,
9410041,0.000166869
,
9809027,0.000487479
,
9810251,0.000107723
,
9811122,3.59E-05
,
9901087,6.07E-05
,
9902040,0.000244038
,
9907052,3.69E-06
,
9909180,0.000135695
,
9910065,0.000161634
,
9403108,0.00022535
,
9802010,0.000857528
,
9809021,0.000105655
,
9811005,4.31E-05
,
9505161,0.002087318
,
9607062,0.000459094
,
9705145,5.44E-06
,
9802158,7.70E-05
,
9807003,4.89E-06
,
9808135,3.32E-06
,
9808136,8.69E-06
,
9811058,1.07E-07
,
9811059,2.65E-05
,
107235,7.22E-05
,
102068,0
,
107236,2.99E-05
,
101227,1.56E-05
,
9412130,1.70E-06
,
9505059,5.73E-05
,
9807099,0.000351603
,
9905178,0.000136292
,
107237,0
,
204149,0.000108588
,
5208,0.000169358
,
5210,0.000744998
,
5253,0.000254259
,
10175,0.000115119
,
10220,0.000120502
,
11172,0.000565425
,
12175,3.24E-05
,
105303,0.000294526
,
106125,6.41E-05
,
107251,9.77E-05
,
108216,9.98E-05
,
112127,0.000226872
,
203260,0.000168398
,
9612017,0.000747433
,
107238,3.76E-06
,
10127,0.000104269
,
101134,5.94E-06
,
105052,6.51E-05
,
105093,1.28E-05
,
105117,7.49E-05
,
105214,8.02E-05
,
106086,0.000105561
,
107141,2.09E-05
,
107239,0.000162968
,
105028,4.92E-05
,
9406134,5.31E-05
,
9507045,0.000259645
,
9608160,4.49E-05
,
9707133,0.000582036
,
9907120,7.25E-06
,
107240,0
,
12060,0.000777803
,
107241,0.000723808
,
2164,5.20E-05
,
3067,8.04E-05
,
4082,8.47E-05
,
6068,0.000165547
,
10205,0.000301594
,
105300,4.82E-05
,
9707122,0.000205806
,
9807076,0.00055162
,
9810062,0.000149577
,
9810129,5.51E-05
,
9811015,0.00045755
,
9605152,0.000137442
,
9206027,0.001579402
,
9207019,2.63E-05
,
9303030,0.000123657
,
9309083,2.84E-05
,
9310181,0.00012052
,
9312097,1.29E-06
,
9405057,8.53E-05
,
9411031,4.35E-07
,
9412053,2.89E-05
,
9502021,0.000186847
,
9509137,0.0003834
,
9612217,3.17E-05
,
9401154,0.000269236
,
9404050,0.000449093
,
9406020,0.000290649
,
9412108,0.000203988
,
9607064,0.000108942
,
107243,3.48E-06
,
3295,2.75E-05
,
5143,4.27E-05
,
101133,1.11E-06
,
101194,0.000117842
,
105112,1.93E-05
,
9705223,4.08E-05
,
9909056,9.05E-05
,
9910082,6.98E-06
,
107244,0.000245999
,
3052,0.000419189
,
4028,1.26E-05
,
10232,0.000317195
,
12129,0.00015815
,
106274,3.88E-05
,
9503097,0.000118634
,
9803052,0.000116178
,
9910023,6.19E-06
,
107245,9.61E-05
,
106256,0.000313852
,
107004,9.95E-05
,
107128,1.92E-05
,
9709049,7.99E-05
,
107246,5.46E-06
,
2062,1.91E-05
,
3082,8.02E-07
,
9802120,0.000180279
,
9901110,8.03E-06
,
107247,0.000139289
,
5259,0.000197238
,
12228,0.000253036
,
101011,0.000519658
,
104094,2.12E-05
,
105260,2.66E-05
,
9203061,4.21E-05
,
9205110,0.000137136
,
9207064,8.41E-05
,
9208031,0.00019148
,
9212023,5.54E-05
,
9301070,8.18E-07
,
9402119,5.77E-05
,
9404056,0.0001609
,
9407096,1.13E-06
,
9506089,0.000181109
,
9810035,0.000668525
,
9907058,0.000146717
,
9909147,2.55E-05
,
9911023,8.09E-05
,
9912012,0.00037357
,
9307115,6.34E-05
,
9203043,0.000192814
,
9209041,0.000145403
,
9210072,3.61E-06
,
9210106,0
,
9212070,0.000135309
,
9303100,2.52E-05
,
9303139,0.000384501
,
9401030,0.000116482
,
9403080,7.33E-06
,
9403190,7.08E-05
,
9405004,6.46E-05
,
9405096,0.000368385
,
9406056,7.65E-05
,
9407134,0.000150266
,
9407141,8.78E-05
,
9410157,9.23E-07
,
9411069,1.11E-06
,
9501038,7.22E-05
,
9502029,0.00014159
,
9502058,9.78E-07
,
9503017,0.000200045
,
107248,0.000379953
,
5037,2.77E-06
,
11243,0.000536403
,
105078,3.29E-05
,
9404097,4.01E-06
,
9502042,0.00044318
,
9507001,0.00017466
,
9512105,0.001199833
,
9703096,2.76E-05
,
9705122,0.001524443
,
9810006,0.000155413
,
9905026,0.000250116
,
9905214,7.45E-05
,
9909118,0.000144432
,
9203076,0.000134546
,
9208057,7.55E-05
,
9212086,0.000142851
,
9307035,1.09E-05
,
9307175,4.50E-06
,
107250,5.54E-05
,
3006,0.000638979
,
7181,3.30E-05
,
8089,0.000232889
,
11241,0.001105057
,
103209,0.000357168
,
104264,0.00047297
,
106189,6.78E-05
,
9410074,3.63E-05
,
2193,1.79E-05
,
3012,1.23E-05
,
3160,0.001391721
,
5006,0.000192033
,
5031,0.001272109
,
5199,1.16E-05
,
5204,0.000223373
,
6071,0.000248477
,
7043,0.000156692
,
7078,0.000198423
,
7140,8.23E-05
,
7204,5.34E-05
,
7217,3.29E-05
,
7226,5.04E-05
,
7247,3.08E-05
,
7255,1.41E-05
,
8023,7.60E-05
,
8064,1.97E-06
,
8092,0.000248574
,
8108,8.46E-06
,
8199,1.37E-05
,
8204,4.94E-05
,
9002,2.97E-05
,
9038,0.000132679
,
9142,0.00025212
,
10006,5.30E-05
,
10016,0.00022404
,
10017,0.000475018
,
10058,2.05E-05
,
10060,0.000512488
,
10101,3.82E-05
,
10221,3.59E-05
,
10251,3.64E-05
,
11095,0.00085864
,
11099,8.56E-05
,
11139,7.38E-06
,
11223,2.07E-05
,
12217,1.90E-05
,
101095,8.25E-06
,
101125,1.23E-05
,
101199,0.000116425
,
102076,0.000884779
,
102182,2.33E-05
,
103148,9.83E-05
,
103217,5.36E-06
,
103256,4.42E-05
,
104017,1.56E-05
,
104090,2.79E-05
,
104095,2.10E-05
,
104143,0.000112856
,
106180,0.000167199
,
106213,0.000216976
,
107068,1.81E-05
,
107121,4.99E-06
,
9912019,1.36E-05
,
9912047,1.74E-05
,
107252,3.62E-06
,
2242,0.000388586
,
4017,5.16E-05
,
106099,0.000107788
,
9602108,2.79E-05
,
9706207,0.000175008
,
9804177,0.000829345
,
9810230,4.07E-05
,
9908044,0.000205843
,
9910022,6.06E-06
,
9911001,6.20E-05
,
9911066,0.000134521
,
107253,3.37E-05
,
9405029,0.006554168
,
9807213,0.000154452
,
9912074,4.31E-05
,
107255,0.000106237
,
5209,0.000478361
,
9162,9.15E-05
,
104093,0.000350532
,
104102,0.000317459
,
9301067,0.000586853
,
9305040,0.000813458
,
9305163,7.30E-05
,
9309034,0.000114738
,
9311147,0.000805509
,
9412167,0.000281989
,
9505167,1.64E-05
,
9604045,4.78E-05
,
9807063,1.49E-06
,
9911191,0.000149396
,
9208078,7.42E-05
,
9209070,5.01E-05
,
9210012,8.46E-05
,
9302109,7.28E-05
,
9401069,0.000295052
,
9410142,8.49E-05
,
9411076,6.23E-06
,
9502054,2.13E-05
,
9505151,5.50E-06
,
9405067,0.000124895
,
9510144,1.40E-05
,
9510177,0.000163789
,
9602085,0.000105415
,
9602119,2.65E-05
,
9603115,9.60E-06
,
107256,5.61E-06
,
3264,0.000135803
,
104212,0.000665889
,
9409025,0.000121837
,
9902008,9.62E-05
,
9205039,0.00012169
,
9209054,0.000258477
,
107257,8.57E-06
,
2073,0.00019244
,
3117,0.000114917
,
4111,0.00045906
,
102145,5.44E-05
,
9906040,4.73E-06
,
107258,8.45E-05
,
10227,8.91E-06
,
105142,6.36E-05
,
9205008,5.53E-05
,
9405129,1.52E-05
,
9611105,0.000210284
,
9707101,9.94E-05
,
9812173,7.43E-06
,
9911099,9.91E-05
,
9204083,0.003623237
,
9210011,0.000361608
,
9212038,0.000202274
,
9308115,0.000158479
,
9309119,0.00015174
,
9310144,0.000317611
,
9407007,0.000117764
,
9412113,0.000290767
,
9501075,0.001579054
,
9503109,8.98E-05
,
9508142,0.000941905
,
9706166,0.000150852
,
9707004,0.000103838
,
107259,0.000224406
,
2044,0.000133501
,
4134,0.000881328
,
5276,0.000506269
,
7206,0.000147159
,
10145,0.000246695
,
106276,2.78E-05
,
9202003,0.000187795
,
9608197,1.74E-05
,
9803132,1.94E-05
,
9906126,9.84E-06
,
107260,4.06E-05
,
9401075,9.93E-05
,
9511061,9.46E-05
,
9603168,1.12E-05
,
9703202,4.37E-06
,
9207005,0.00014958
,
9308112,0.000112911
,
9308154,0.000236814
,
9504148,0.000164815
,
9508094,5.52E-05
,
9511056,7.63E-05
,
9308052,9.12E-05
,
107261,2.01E-05
,
2099,1.16E-06
,
4148,0.000180392
,
105235,2.43E-05
,
9810201,0.000203006
,
9810206,3.94E-05
,
9811120,2.89E-05
,
9909041,1.96E-05
,
9912132,1.62E-05
,
107262,7.12E-06
,
1192,3.19E-05
,
4097,5.93E-05
,
6115,0.00087921
,
102082,3.52E-05
,
105068,6.94E-05
,
105160,0.000105534
,
9901119,2.33E-06
,
9903190,7.17E-05
,
9905200,3.25E-06
,
9912018,0.000209763
,
9912032,3.55E-08
,
107263,0.000285041
,
1157,2.20E-08
,
2047,3.27E-06
,
11255,7.79E-05
,
101126,0.006904374
,
9205011,0.000171409
,
9308149,0
,
9508071,2.83E-06
,
9605184,0.000214263
,
9810155,0.000188466
,
107264,2.28E-05
,
12213,0.000419954
,
9508001,7.60E-07
,
9509160,0.000168404
,
9510074,0.000447733
,
9512006,0.000126498
,
9512180,4.08E-05
,
9605032,0.00013446
,
9610151,2.24E-05
,
9707044,1.50E-05
,
9806140,2.78E-05
,
9908007,1.26E-05
,
9912152,0.000142722
,
107265,3.32E-05
,
3037,0.000483935
,
3187,0.001183236
,
5273,0.000244709
,
7096,3.56E-05
,
7154,2.26E-05
,
102074,1.56E-07
,
102080,0.000457353
,
105023,0.000330447
,
9711078,7.63E-05
,
9711081,0.00022777
,
9804085,0.000617695
,
107266,1.31E-09
,
7224,3.57E-05
,
9014,0.000107121
,
107267,3.77E-05
,
102181,0.000161491
,
102188,0.000668676
,
103023,0.000224293
,
9903112,5.60E-05
,
9909081,3.52E-05
,
108001,8.01E-05
,
1063,3.13E-06
,
9707068,0.000136936
,
9812252,1.62E-05
,
9905024,1.65E-05
,
9906215,3.01E-05
,
9908189,9.66E-06
,
9909017,0.000130778
,
9909063,5.23E-06
,
9503205,0.000153673
,
9904024,5.91E-06
,
108002,1.99E-05
,
7030,1.66E-05
,
12164,0.000339188
,
101102,0.000282106
,
101145,0.000214149
,
101211,0.000259476
,
102151,3.67E-05
,
104043,5.75E-05
,
104054,4.93E-05
,
9605003,0.000154156
,
9710153,0.000122618
,
9801195,0.000173083
,
9802085,6.58E-05
,
9908038,9.56E-05
,
9908141,8.36E-05
,
108003,3.59E-06
,
4067,0.000140877
,
4160,0.000255162
,
4166,0.000174253
,
5025,7.98E-06
,
5032,0.00010802
,
5239,9.76E-06
,
6007,6.31E-06
,
6146,0.000108878
,
9010,2.76E-06
,
9160,8.69E-06
,
10063,6.19E-06
,
10215,1.25E-05
,
12044,8.75E-05
,
12073,2.00E-06
,
12116,4.34E-07
,
12132,3.27E-08
,
104185,4.24E-06
,
108017,1.41E-05
,
9910219,0.000209998
,
9911165,1.71E-05
,
9912233,1.93E-05
,
9912287,4.46E-05
,
11156,0.000670879
,
12102,1.81E-05
,
9912187,6.17E-06
,
108004,4.65E-05
,
101105,0.000506331
,
9312080,8.36E-05
,
9412018,0.000340337
,
9503023,0.000971085
,
9511060,0.000215056
,
9602089,0.000350411
,
9708081,4.94E-05
,
9708152,0.000608987
,
9803094,1.09E-05
,
9806168,2.62E-05
,
9906144,0.000442645
,
108005,2.12E-05
,
9210127,0.000242047
,
9509067,7.20E-06
,
9805067,9.48E-05
,
9905100,0.000367063
,
108007,3.95E-05
,
2067,3.78E-05
,
3093,2.98E-05
,
6119,0.000165005
,
11247,6.70E-05
,
102007,0.000503004
,
102045,0.000160153
,
102070,0.000221916
,
105085,5.82E-06
,
105187,6.10E-05
,
109121,4.01E-05
,
9607202,0.000117865
,
9804009,3.10E-05
,
9901128,9.04E-05
,
3039,1.44E-05
,
109070,0.000188488
,
9802069,7.31E-06
,
9911186,1.19E-05
,
108008,0.000923912
,
3033,0.000174716
,
8074,0.000435356
,
10045,8.41E-05
,
12169,3.45E-05
,
12216,0.000120447
,
105206,1.02E-05
,
106146,0.000184344
,
9207103,0.000298291
,
9303048,0.00055797
,
9309106,0.000526291
,
9311148,7.80E-06
,
9403133,0.000334231
,
9404180,0.000323506
,
9408016,0.000187847
,
9412184,0.007955276
,
9503162,0.000269794
,
9609026,0.000244271
,
9609052,0.000127742
,
9803194,0.000122383
,
9806155,4.77E-05
,
9810221,0.000142485
,
9901050,1.88E-05
,
9912230,6.27E-06
,
108009,0.000375701
,
6156,0.000727656
,
9310070,0.000556768
,
9504111,0.000148891
,
108010,4.38E-05
,
12163,7.42E-06
,
9405188,0.000258351
,
9705037,3.83E-05
,
9707208,4.43E-05
,
9707223,4.33E-05
,
9905139,4.95E-06
,
108011,6.51E-05
,
11186,6.79E-05
,
9812117,3.15E-06
,
9902168,1.28E-06
,
9903226,2.67E-05
,
9905042,8.05E-07
,
9907051,5.13E-07
,
9912028,6.20E-07
,
108013,5.28E-05
,
5193,6.94E-07
,
6232,0.000141117
,
106050,7.67E-05
,
106058,0.000263288
,
106127,0.000542393
,
108014,2.20E-05
,
2236,5.41E-05
,
5059,0.000228117
,
108015,7.49E-05
,
106270,0
,
107117,2.34E-05
,
9306042,8.27E-05
,
9402144,0.000390248
,
9205064,0.000552506
,
9206003,0.000128439
,
9305110,0.000104872
,
9312121,3.50E-05
,
108016,2.15E-05
,
7097,8.79E-05
,
11060,0.000338638
,
11077,9.73E-05
,
11193,0.000177279
,
12035,4.22E-05
,
12193,7.98E-05
,
101013,9.93E-05
,
101020,0.00010099
,
103022,1.39E-05
,
104026,5.66E-05
,
105258,5.26E-05
,
107057,8.35E-05
,
9602135,0.000319472
,
9906242,0.000140393
,
9908060,3.03E-06
,
9910109,7.61E-06
,
9912157,3.46E-05
,
108018,0.000280479
,
9310032,0.000168985
,
9405190,0.000366441
,
9410141,2.27E-05
,
9411019,1.42E-05
,
9411122,0.000447792
,
9506116,0.000318389
,
9508017,9.46E-05
,
9512086,5.67E-07
,
9704094,0.000167576
,
9704202,0.00033844
,
9705088,2.13E-05
,
9705129,0.000184429
,
9710241,6.75E-05
,
9803056,7.08E-05
,
9803264,0.000377116
,
9805015,0.000330583
,
9810104,2.75E-05
,
108020,3.33E-05
,
9139,0.000669799
,
104037,0.000218295
,
105097,0.000595629
,
9807164,5.78E-05
