Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige,scores
9210013,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.21E-19,0,4.63E-05,0,0.000182782,0.727231301
9711162,0.000548346,1.34E-06,0.000507728,2.66E-26,0.013462829,1.34E-06,3.483333333,-1.41E-19,-1.89E-19,0.000307285,2,0.000365564,0.727231301
9805050,0.000182782,0,0.010112006,2.82E-14,0.013909204,0,62.67647353,0,-4.00E-19,0.000623408,3,0,0.727231301
9602107,0.000365564,0,0.000365564,5.00E-32,0.014534506,0,2,0,-3.77E-19,0.000124722,4,0,0.727231301
207096,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,-3.01E-20,8.27E-19,8.55E-05,3,0.000182782,0.727231301
9205042,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.84E-21,0,4.63E-05,0,0.000182782,0.727231301
9306083,0.00091391,8.10E-05,0.000740267,7.80E-28,0.016025505,8.10E-05,5.25,2.12E-19,1.59E-19,0.000212995,6,0.000365564,0.727231301
9201032,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.29E-20,0,4.63E-05,0,0.000182782,0.727231301
9202013,0.000182782,0,0,2.79E-34,0.012112089,0,0,-9.00E-20,0,4.63E-05,0,0.000182782,0.727231301
9207024,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.16E-20,0,4.63E-05,0,0.000182782,0.727231301
9711203,0.000365564,3.07E-06,0.000243709,1.12E-30,0.013444419,3.07E-06,1.5,-8.66E-20,-1.12E-19,0.000118739,3,0.000182782,0.727231301
9702178,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.17E-20,0,4.63E-05,0,0.000182782,0.727231301
3086,0.000548346,0,0.000652793,2.26E-30,0.015987957,0,4,0,2.04E-18,0.000230427,7,0,0.727231301
9409078,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.28E-20,0,4.63E-05,0,0.000182782,1.454462603
206175,0.000365564,1.07E-06,0.000467922,1.31E-26,0.013483298,1.07E-06,3.2,4.56E-21,-7.14E-19,0.000271478,2,0.000182782,0.363615651
9204001,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.77E-20,0,4.63E-05,0,0.000182782,0.363615651
9609001,0.000731128,2.00E-07,0.000548346,7.49E-32,0.015745715,2.00E-07,3,2.25E-20,-2.26E-18,0.000163946,8,0.000182782,0.727231301
9401032,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.02E-20,0,4.63E-05,0,0.000182782,0.727231301
9512097,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.41E-20,0,4.63E-05,0,0.000182782,0.727231301
9906013,0.000365564,1.34E-06,0.000182782,2.51E-32,0.013323298,1.34E-06,1,-1.13E-20,-4.03E-19,8.55E-05,1,0.000182782,0.727231301
9210077,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.16E-20,0,4.63E-05,0,0.000182782,0.727231301
9609022,0.000365564,1.40E-06,0.000182782,2.51E-32,0.013323298,1.40E-06,1,3.31E-20,-1.83E-19,8.55E-05,1,0.000182782,0.363615651
9211024,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.61E-20,0,4.63E-05,0,0.000182782,0.727231301
9710124,0.000365564,6.68E-07,0.000365564,3.39E-29,0.013577651,6.68E-07,2.333333333,-2.95E-20,1.45E-19,0.000180151,2,0.000182782,0.727231301
9607037,0.000731128,6.15E-06,0.000584902,1.17E-30,0.015866836,6.15E-06,3.5,-2.45E-20,-1.71E-18,0.000197187,6,0.000182782,0.727231301
9705075,0.000365564,1.27E-06,0.000182782,2.51E-32,0.013323298,1.27E-06,1,-6.62E-21,-6.88E-19,8.55E-05,2,0.000182782,0.727231301
9212015,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.59E-18,0,4.63E-05,0,0.000182782,0.727231301
9712254,0.000365564,4.34E-07,0.000753418,1.45E-26,0.013631066,4.34E-07,4.866666667,1.56E-20,-4.02E-19,0.000408912,2,0.000182782,0.727231301
9709109,0.001096692,5.74E-05,0.010691078,1.35E-13,0.017790047,5.74E-05,67.88373016,-1.62E-19,-2.14E-18,0.000651287,9,0.000365564,0.363615651
9207050,0.000365564,7.32E-06,0.000182782,2.51E-32,0.013323298,7.32E-06,1,-1.03E-19,-7.68E-19,8.55E-05,1,0.000182782,0.727231301
11209,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,-1.48E-20,6.53E-19,8.55E-05,1,0.000182782,0.727231301
9604143,0.000182782,0,0,2.79E-34,0.012112089,0,0,-8.09E-21,0,4.63E-05,0,0.000182782,0.363615651
9610223,0.000548346,2.41E-05,0.000411259,1.14E-30,0.014655627,2.41E-05,2.5,4.09E-19,-6.73E-19,0.000157963,4,0.000182782,0.363615651
9607164,0.000365564,6.42E-06,0.000243709,1.12E-30,0.013444419,6.42E-06,1.5,-7.76E-21,-5.69E-19,0.000118739,1,0.000182782,0.727231301
6235,0.000182782,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,1.63E-19,0.000118739,2,0,0.727231301
11115,0.00091391,0,0.001422735,2.23E-25,0.018827648,0,11,0,1.69E-18,0.000736231,11,0,0.727231301
9203076,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.67E-19,0,4.63E-05,0,0.000182782,0.727231301
202144,0.000182782,0,0,2.79E-34,0.012112089,0,0,7.67E-21,0,4.63E-05,0,0.000182782,0.727231301
212342,0.000182782,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,1.30E-19,0.000118739,1,0,0.727231301
9407125,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.34E-20,0,4.63E-05,0,0.000182782,0.727231301
9310171,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.27E-20,0,4.63E-05,0,0.000182782,0.727231301
9407124,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.53E-20,0,4.63E-05,0,0.000182782,0.363615651
9509173,0.000548346,4.01E-07,0.000417787,3.29E-29,0.014667739,4.01E-07,2.833333333,2.05E-20,6.81E-20,0.000186134,4,0.000182782,0.727231301
9075,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,-1.02E-19,8.55E-05,2,0,0.727231301
9608063,0.000365564,2.61E-06,0.000243709,1.12E-30,0.013444419,2.61E-06,1.5,-3.81E-19,-5.49E-19,0.000118739,3,0.000182782,0.727231301
9912271,0.000548346,1.07E-06,0.000584902,1.43E-27,0.014803395,1.07E-06,4.166666667,6.07E-20,-4.41E-19,0.000295396,4,0.000182782,0.727231301
9211093,0.000365564,3.81E-06,0.000182782,2.51E-32,0.013323298,3.81E-06,1,8.04E-20,2.78E-19,8.55E-05,2,0.000182782,0.727231301
9706023,0.000365564,6.32E-05,0.011857391,3.28E-05,0.013988966,6.32E-05,83.81490837,-5.34E-21,1.48E-18,0.000416112,2,0.000182782,0.727231301
9708089,0.000365564,8.59E-05,0.00479208,1.15E-12,0.013459505,8.59E-05,29.47866976,-1.78E-20,-4.95E-19,0.000221231,1,0.000182782,0.363615651
3075,0.000365564,7.79E-05,0.00774089,4.77E-12,0.013883431,7.79E-05,47.973196,1.93E-19,-4.80E-21,0.000566077,2,0.000182782,0.727231301
9909189,0.000365564,1.67E-07,0.000182782,2.51E-32,0.013323298,1.67E-07,1,1.89E-20,3.26E-19,8.55E-05,2,0.000182782,0.727231301
9510019,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.77E-21,0,4.63E-05,0,0.000182782,0.363615651
9504124,0.000365564,1.18E-05,0.000329007,2.21E-30,0.013565539,1.18E-05,2,4.23E-20,2.41E-19,0.00015198,1,0.000182782,0.727231301
9304011,0.000548346,2.53E-05,0.000365564,5.00E-32,0.014534506,2.53E-05,2,-3.91E-20,3.60E-19,0.000124722,4,0.000182782,0.727231301
9603003,0.00091391,0.00148556,0.012176385,3.28E-05,0.016486752,0.00148556,83.66453369,-2.09E-18,2.20E-19,0.002743615,6,0.000365564,0.727231301
202089,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.62E-20,0,4.63E-05,0,0.000182782,0.727231301
7149,0.000365564,0,0.000411259,1.14E-30,0.014655627,0,2.5,0,3.19E-19,0.000157963,4,0,0.727231301
9401140,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.81E-20,0,4.63E-05,0,0.000182782,5.817848422
9903266,0.000182782,0,0,2.79E-34,0.012112089,0,0,5.07E-20,0,4.63E-05,0,0.000182782,0.727231301
9506052,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.19E-20,0,4.63E-05,0,0.000182782,0.727231301
9211124,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.90E-20,0,4.63E-05,0,0.000182782,0.363615651
9204077,0.000182782,0,0,2.79E-34,0.012112089,0,0,-5.15E-20,0,4.63E-05,0,0.000182782,0.727231301
9404108,0.000365564,2.14E-06,0.000182782,2.51E-32,0.013323298,2.14E-06,1,-2.14E-20,7.69E-19,8.55E-05,2,0.000182782,0.363615651
9203065,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.31E-21,0,4.63E-05,0,0.000182782,0.727231301
9201044,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.83E-20,0,4.63E-05,0,0.000182782,0.727231301
9612251,0.000365564,0.000167628,0.011002753,1.13E-13,0.014057204,0.000167628,69.46350398,1.56E-19,-2.79E-19,0.000330194,2,0.000182782,0.727231301
9409030,0.000548346,2.67E-07,0.000365564,5.00E-32,0.014534506,2.67E-07,2,8.54E-20,7.32E-19,0.000124722,3,0.000182782,0.727231301
9712096,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,-3.49E-19,8.55E-05,3,0,0.363615651
9611064,0.000182782,0,0,2.79E-34,0.012112089,0,0,-8.69E-20,0,4.63E-05,0,0.000182782,0.727231301
9804136,0.000365564,6.68E-08,0.000243709,1.12E-30,0.013444419,6.68E-08,1.5,3.72E-20,-5.31E-19,0.000118739,3,0.000182782,0.727231301
9804182,0.000365564,1.65E-05,0.000532589,2.19E-23,0.013471563,1.65E-05,3.901190476,-3.33E-20,-5.32E-19,0.000349463,2,0.000182782,0.727231301
202162,0.000182782,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,-4.09E-19,0.000118739,3,0,0.727231301
9802067,0.002010601,4.77E-05,0.021828581,9.85E-05,0.026651436,4.77E-05,155.7962718,-1.67E-19,2.57E-17,0.002054216,29,0.000182782,0.727231301
9701112,0.000365564,3.68E-07,0.000182782,2.51E-32,0.013323298,3.68E-07,1,-1.23E-20,-4.73E-20,8.55E-05,2,0.000182782,0.363615651
9301098,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.46E-20,0,4.63E-05,0,0.000182782,0.727231301
9707088,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.02E-20,0,4.63E-05,0,0.000182782,0.727231301
206245,0.000182782,0,0.000380796,9.63E-29,0.013480755,0,2.5,0,5.17E-19,0.000203254,2,0,0.363615651
9205115,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.40E-20,0,4.63E-05,0,0.000182782,0.727231301
9504142,0.000365564,2.00E-07,0.000243709,1.12E-30,0.013444419,2.00E-07,1.5,4.24E-20,1.98E-19,0.000118739,2,0.000182782,0.727231301
11208,0.000365564,0,0.000411259,1.14E-30,0.014655627,0,2.5,0,1.40E-19,0.000157963,6,0,0.363615651
9601111,0.000365564,6.68E-08,0.000243709,1.12E-30,0.013444419,6.68E-08,1.5,-5.13E-20,4.58E-19,0.000118739,1,0.000182782,0.727231301
3110,0.000365564,1.00E-07,0.000274173,3.29E-29,0.013456531,1.00E-07,1.833333333,-1.01E-20,-4.62E-20,0.000146911,3,0.000182782,0.727231301
9607077,0.000365564,0.000575727,0.008641395,3.28E-05,0.013714986,0.000575727,55.65825816,3.62E-20,2.81E-20,0.000230091,3,0.000182782,0.727231301
9609205,0.000365564,1.57E-06,0.000182782,2.51E-32,0.013323298,1.57E-06,1,-1.48E-20,-2.68E-20,8.55E-05,3,0.000182782,0.363615651
9406003,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.44E-20,0,4.63E-05,0,0.000182782,0.727231301
9209001,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.09E-21,0,4.63E-05,0,0.000182782,0.727231301
209158,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,3.66E-20,3.44E-19,8.55E-05,1,0.000182782,0.727231301
9404134,0.000182782,0,0,2.79E-34,0.012112089,0,0,5.34E-21,0,4.63E-05,0,0.000182782,0.727231301
9506156,0.000365564,4.85E-05,0.000438677,7.48E-28,0.013590975,4.85E-05,2.916666667,3.11E-20,-3.30E-19,0.000232248,2,0.000182782,0.727231301
9604166,0.000365564,5.69E-05,0.003161052,2.36E-21,0.013947005,5.69E-05,19.81230159,2.77E-20,1.15E-18,0.000359477,3,0.000182782,0.727231301
9201002,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.07E-19,0,4.63E-05,0,0.000182782,0.727231301
9311098,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.95E-20,0,4.63E-05,0,0.000182782,0.363615651
9405183,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.11E-21,0,4.63E-05,0,0.000182782,0.727231301
9508135,0.000548346,3.61E-06,0.000411259,1.14E-30,0.014655627,3.61E-06,2.5,3.15E-20,-1.24E-19,0.000157963,4,0.000182782,0.727231301
9704094,0.00091391,0.000370643,0.002765516,2.66E-23,0.019001642,0.000370643,18.85952381,-1.62E-19,6.05E-20,0.000981527,10,0.000182782,0.727231301
9210065,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.22E-21,0,4.63E-05,0,0.000182782,0.363615651
9306057,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.75E-20,0,4.63E-05,0,0.000182782,0.727231301
9311110,0.000182782,0,0,2.79E-34,0.012112089,0,0,7.47E-21,0,4.63E-05,0,0.000182782,0.727231301
11099,0.000548346,4.34E-07,0.000686448,2.26E-24,0.014935563,4.34E-07,5.426190476,1.30E-20,-7.25E-19,0.000321852,5,0.000182782,0.727231301
9907029,0.000365564,1.27E-06,0.000182782,2.51E-32,0.013323298,1.27E-06,1,-1.60E-20,-5.51E-20,8.55E-05,3,0.000182782,0.727231301
9601039,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.02E-20,0,4.63E-05,0,0.000182782,0.727231301
9707093,0.001279474,0.000262121,0.025116051,0.000328324,0.020364262,0.000262121,166.8110935,4.43E-18,-4.27E-19,0.001203529,9,0.000365564,0.363615651
5061,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,8.02E-22,5.34E-19,8.55E-05,3,0.000182782,0.727231301
9411187,0.001645037,0.000393515,0.005574849,2.95E-22,0.021875217,0.000393515,38.12380952,-3.76E-19,-1.98E-17,0.001338289,11,0.000548346,0.727231301
9403157,0.000548346,1.67E-06,0.000365564,5.00E-32,0.014534506,1.67E-06,2,2.88E-20,1.20E-19,0.000124722,3,0.000182782,0.727231301
9802118,0.000365564,0,0.000411259,1.14E-30,0.014655627,0,2.5,0,6.31E-19,0.000157963,4,0,0.727231301
9709066,0.000365564,1.67E-07,0.000182782,2.51E-32,0.013323298,1.67E-07,1,2.22E-21,2.60E-19,8.55E-05,2,0.000182782,0.363615651
9412230,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.35E-20,0,4.63E-05,0,0.000182782,0.727231301
9509018,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,3.86E-20,4.16E-19,8.55E-05,1,0.000182782,0.727231301
9606195,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,-4.91E-20,-3.34E-19,8.55E-05,2,0.000182782,0.727231301
9601016,0.000365564,2.57E-06,0.000182782,2.51E-32,0.013323298,2.57E-06,1,1.87E-21,-7.21E-19,8.55E-05,3,0.000182782,0.727231301
9901099,0.000182782,0,0,2.79E-34,0.012112089,0,0,8.01E-21,0,4.63E-05,0,0.000182782,0.727231301
9707154,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.19E-20,0,4.63E-05,0,0.000182782,0.727231301
9611204,0.001279474,0.000490927,0.008943264,3.28E-05,0.017667039,0.000490927,62.20825816,4.41E-19,-2.92E-19,0.000510842,5,0.000548346,0.727231301
9601138,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.14E-20,0,4.63E-05,0,0.000182782,0.727231301
9805102,0.000182782,0,0.015215665,3.28E-05,0.013461693,0,91.08664471,0,-6.11E-19,0.000299442,2,0,0.727231301
9306156,0.00091391,3.29E-05,0.000731128,9.98E-32,0.016956924,3.29E-05,4,-1.65E-18,-3.54E-19,0.00020317,7,0.000182782,0.363615651
9307011,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.52E-20,0,4.63E-05,0,0.000182782,0.727231301
9402011,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.63E-20,0,4.63E-05,0,0.000182782,0.727231301
9205003,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.47E-20,0,4.63E-05,0,0.000182782,1.090846952
206182,0.00091391,2.31E-05,0.008235812,8.43E-10,0.018408313,2.31E-05,62.26280454,6.62E-19,1.75E-18,0.002150352,9,0.000182782,1.090846952
208228,0.000182782,0,0.001637782,1.82E-16,0.013579009,0,11.13385781,0,-4.64E-20,0.000301565,3,0,0.727231301
5258,0.000182782,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,-6.50E-19,0.000118739,1,0,0.727231301
9310193,0.000365564,3.74E-06,0.000182782,2.51E-32,0.013323298,3.74E-06,1,-4.72E-21,-5.43E-20,8.55E-05,3,0.000182782,0.727231301
203245,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.93E-20,0,4.63E-05,0,0.000182782,0.363615651
205052,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,-4.29E-20,-5.31E-19,8.55E-05,1,0.000182782,0.727231301
207037,0.000365564,1.34E-07,0.000243709,1.12E-30,0.013444419,1.34E-07,1.5,-6.61E-20,3.77E-19,0.000118739,2,0.000182782,0.727231301
3202,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.10E-20,0,4.63E-05,0,0.000182782,3.999770168
9605074,0.000548346,5.01E-07,0.000411259,1.14E-30,0.014655627,5.01E-07,2.5,9.36E-20,-3.81E-19,0.000157963,4,0.000182782,0.363615651
9203026,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.19E-20,0,4.63E-05,0,0.000182782,0.363615651
9705155,0.000365564,1.34E-07,0.000243709,1.12E-30,0.013444419,1.34E-07,1.5,-7.28E-20,-4.36E-20,0.000118739,3,0.000182782,0.727231301
9603200,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.59E-18,0,4.63E-05,0,0.000182782,0.363615651
202021,0.000365564,4.01E-07,0.000292451,7.15E-28,0.013457742,4.01E-07,2.083333333,8.02E-22,-3.80E-19,0.000170836,3,0.000182782,0.363615651
9709211,0.000365564,9.36E-07,0.000471385,1.23E-26,0.013700105,9.36E-07,3.283333333,-2.30E-20,2.50E-19,0.000257692,2,0.000182782,0.363615651
9609191,0.000731128,3.90E-05,0.001141273,3.48E-27,0.016502721,3.90E-05,7.916666667,-1.41E-20,5.72E-19,0.000539358,5,0.000182782,0.727231301
9805172,0.000548346,2.34E-07,0.000639737,6.68E-29,0.014922093,2.34E-07,4.166666667,-2.36E-20,-3.46E-19,0.000280787,3,0.000182782,0.727231301
9907066,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.10E-20,0,4.63E-05,0,0.000182782,0.727231301
9804111,0.000365564,2.34E-06,0.000243709,1.12E-30,0.013444419,2.34E-06,1.5,4.84E-20,-6.73E-19,0.000118739,1,0.000182782,0.727231301
9611051,0.000365564,0,0.000411259,1.14E-30,0.014655627,0,2.5,0,-2.20E-18,0.000157963,5,0,0.727231301
9308130,0.000182782,0,0,2.79E-34,0.012112089,0,0,-2.91E-20,0,4.63E-05,0,0.000182782,0.727231301
9503055,0.000182782,0,0,2.79E-34,0.012112089,0,0,8.34E-21,0,4.63E-05,0,0.000182782,1.090846952
211078,0.000182782,0,0.00049148,2.27E-24,0.013580342,0,3.70952381,0,1.68E-19,0.000182322,1,0,0.727231301
9601112,0.000731128,8.86E-05,0.000961592,7.51E-28,0.016376755,8.86E-05,6.416666667,2.40E-20,-1.86E-18,0.000410417,4,0.000182782,0.727231301
9201036,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.15E-20,0,4.63E-05,0,0.000182782,0.363615651
9405163,0.000548346,3.41E-06,0.000365564,5.00E-32,0.014534506,3.41E-06,2,-1.47E-20,2.69E-19,0.000124722,4,0.000182782,0.727231301
9303013,0.000731128,1.40E-05,0.000584902,1.17E-30,0.015866836,1.40E-05,3.5,-2.75E-20,3.21E-19,0.000197187,5,0.000182782,3.272538867
9210084,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.70E-20,0,4.63E-05,0,0.000182782,0.727231301
9603037,0.000365564,2.19E-05,0.000274173,3.29E-29,0.013456531,2.19E-05,1.833333333,1.09E-20,-4.95E-19,0.000146911,3,0.000182782,0.727231301
9701039,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.49E-20,0,4.63E-05,0,0.000182782,0.727231301
9302068,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.13E-17,0,4.63E-05,0,0.000182782,0.727231301
9203051,0.000182782,0,0,2.79E-34,0.012112089,0,0,-4.50E-20,0,4.63E-05,0,0.000182782,0.727231301
9406048,0.000182782,0,0,2.79E-34,0.012112089,0,0,-6.93E-21,0,4.63E-05,0,0.000182782,0.727231301
9712239,0.000365564,9.68E-05,0.011336173,9.84E-05,0.013768642,9.68E-05,73.22992177,-1.51E-20,-2.46E-18,0.000135004,3,0.000182782,0.727231301
9906064,0.000182782,0,0,2.79E-34,0.012112089,0,0,-1.32E-20,0,4.63E-05,0,0.000182782,0.727231301
9712191,0.000365564,2.88E-05,0.016803087,3.28E-05,0.013496176,2.88E-05,102.2432463,-3.58E-20,1.06E-19,0.000289729,2,0.000182782,0.727231301
9303131,0.000548346,1.16E-05,0.000365564,5.00E-32,0.014534506,1.16E-05,2,6.59E-20,2.52E-19,0.000124722,3,0.000182782,1.454462603
202116,0.000365564,1.67E-07,0.000182782,2.51E-32,0.013323298,1.67E-07,1,2.56E-21,-1.74E-19,8.55E-05,2,0.000182782,0.727231301
9403019,0.000365564,2.51E-06,0.000182782,2.51E-32,0.013323298,2.51E-06,1,7.56E-20,-1.39E-19,8.55E-05,2,0.000182782,2.181693904
201267,0.000182782,0,0.000182782,2.51E-32,0.013323298,0,1,0,2.95E-19,8.55E-05,2,0,0.727231301
9909190,0.000182782,0,0.004314053,1.18E-11,0.013592457,0,27.22941271,0,-3.23E-19,0.000352488,2,0,0.727231301
9403193,0.000548346,2.48E-05,0.000365564,5.00E-32,0.014534506,2.48E-05,2,2.58E-18,-5.40E-19,0.000124722,3,0.000182782,0.727231301
9207011,0.000182782,0,0,2.79E-34,0.012112089,0,0,-9.94E-20,0,4.63E-05,0,0.000182782,0.727231301
9207103,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.29E-20,0,4.63E-05,0,0.000182782,0.727231301
9309147,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.51E-19,0,4.63E-05,0,0.000182782,0.727231301
9710114,0.000365564,7.12E-06,0.001735224,1.61E-19,0.013458461,7.12E-06,11.01666667,-1.65E-21,-6.40E-19,0.000216369,2,0.000182782,0.727231301
9303032,0.000365564,1.30E-05,0.000182782,2.51E-32,0.013323298,1.30E-05,1,0.055375213,-6.78E-19,8.55E-05,3,0.000182782,0.727231301
9202050,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.28E-20,0,4.63E-05,0,0.000182782,0.727231301
9702168,0.000365564,0.000118558,0.006834325,1.45E-11,0.013606074,0.000118558,42.2692501,-4.82E-20,-3.64E-19,0.000403325,3,0.000182782,0.363615651
9612069,0.000548346,3.34E-07,0.000571194,3.33E-30,0.014897869,3.34E-07,3.5,-2.65E-20,2.83E-20,0.000224444,4,0.000182782,0.727231301
9706143,0.000365564,2.47E-06,0.000243709,1.12E-30,0.013444419,2.47E-06,1.5,-5.39E-20,-1.66E-20,0.000118739,2,0.000182782,0.727231301
9211034,0.000365564,7.08E-06,0.000243709,1.12E-30,0.013444419,7.08E-06,1.5,1.81E-20,-2.21E-19,0.000118739,1,0.000182782,0.727231301
9602062,0.000365564,1.31E-05,0.002250561,1.61E-19,0.013579411,1.31E-05,14.39808802,1.61E-20,1.03E-18,0.000226309,2,0.000182782,0.727231301
8142,0.000365564,2.67E-07,0.000243709,1.12E-30,0.013444419,2.67E-07,1.5,-2.54E-20,1.02E-19,0.000118739,3,0.000182782,0.727231301
9310159,0.000548346,2.67E-05,0.000329007,2.21E-30,0.013565539,2.67E-05,2,-4.14E-20,2.74E-20,0.00015198,3,0.000365564,0.727231301
9912064,0.000182782,0,0,2.79E-34,0.012112089,0,0,-3.02E-20,0,4.63E-05,0,0.000182782,1.454462603
9310146,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.17E-20,0,4.63E-05,0,0.000182782,0.727231301
9707134,0.000365564,5.48E-05,0.013725493,9.85E-05,0.013598783,5.48E-05,86.55129355,3.36E-20,1.88E-19,0.000325886,3,0.000182782,1.090846952
9511181,0.000182782,0,0,2.79E-34,0.012112089,0,0,-7.20E-22,0,4.63E-05,0,0.000182782,0.727231301
9905111,0.002741729,0.00012631,0.005552001,5.24E-24,0.030828987,0.00012631,40.53571429,1.93E-19,1.57E-16,0.002914596,26,0.000182782,0.727231301
9309045,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.76E-20,0,4.63E-05,0,0.000182782,0.727231301
9709033,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,-6.36E-21,3.76E-19,8.55E-05,1,0.000182782,0.727231301
2095,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.26E-17,0,4.63E-05,0,0.000182782,0.727231301
9803109,0.000731128,4.95E-06,0.000417787,3.29E-29,0.014667739,4.95E-06,2.833333333,7.93E-20,2.73E-19,0.000186134,4,0.000365564,0.727231301
9907113,0.000365564,3.34E-07,0.000243709,1.12E-30,0.013444419,3.34E-07,1.5,4.78E-20,2.54E-19,0.000118739,1,0.000182782,0.727231301
9907072,0.000365564,2.02E-05,0.009293627,4.62E-12,0.013487391,2.02E-05,55.92206196,-1.97E-20,-3.86E-19,0.000334606,2,0.000182782,1.090846952
7236,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,-2.22E-20,-4.10E-19,8.55E-05,1,0.000182782,0.727231301
9310151,0.000182782,0,0,2.79E-34,0.012112089,0,0,2.38E-20,0,4.63E-05,0,0.000182782,0.727231301
9909047,0.000548346,1.92E-05,0.000531729,1.63E-21,0.014669222,1.92E-05,4.724206349,3.11E-21,8.15E-20,0.000378403,4,0.000182782,0.727231301
4114,0.000182782,0,0.000438677,1.28E-28,0.013492867,0,2.833333333,0,-3.73E-19,0.000231425,3,0,1.090846952
9210001,0.000182782,0,0,2.79E-34,0.012112089,0,0,3.81E-20,0,4.63E-05,0,0.000182782,0.727231301
9505065,0.000182782,0,0,2.79E-34,0.012112089,0,0,1.36E-20,0,4.63E-05,0,0.000182782,0.727231301
9712188,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,-3.11E-20,-1.64E-19,8.55E-05,1,0.000182782,0.727231301
9408122,0.000182782,0,0,2.79E-34,0.012112089,0,0,4.38E-20,0,4.63E-05,0,0.000182782,0.363615651
