,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
230,230,9909061,0.023699104,0.355281386,0.072079373,1.56e-06,0.079073815,0.023699104,0.024336521,0.131561495,0.025704816,0.004345253,0.161940146,0.196153846,0.004345253,0.012579552
231,231,9407099,0.004350809,0.021672962,0.024854846,3.1699999999999998e-28,0.009586973,0.004350809,0.00462159,0.035599085,0.009121051,0.002549867,0.012340927,0.080769231,0.002549867,0.075484212
234,234,9705058,0.0035555,0.129219276,0.016569843,1.86e-17,0.014703775,0.0035555,0.003664776,0.412898427,0.004145936,0.001494991,0.008861547,0.057692308,0.001494991,0.182422166
236,236,9811019,0.0006842,0.373361592,0.05716637,8.31e-06,0.11548224,0.0006842,0.00070407,0.251772614,0.000829365,5.6e-05,0.033923958,0.257692308,5.6e-05,0.012579552
237,237,9904033,0.000198827,0.219355864,0.010770336,2.77e-12,0.018040731,0.000198827,0.000211221,0.002854954,0.00165873,0.007663015,0.002826997,0.048076923,0.007663015,0.018870113
243,243,9812072,0.00229821,0.30485304,0.032311338,9.29e-07,0.057683262,0.00229821,0.00240106,0.422637779,0.005804315,0.009229262,0.012504023,0.136538462,0.009229262,0.301941076
244,244,9711153,9.24e-05,0.21809719,0.048052853,1.34e-13,0.087388216,9.24e-05,0.000100496,0.604041878,0.000829365,0.00092913,0.048132334,0.215384615,0.00092913,0.006291814
245,245,9606077,0.00948453,0.066626469,0.023197842,1.2800000000000001e-22,0.012655246,0.00948453,0.009752156,0.075238836,0.004975115,0.001411159,0.034358881,0.1,0.001411159,0.069193809
248,248,9911205,0.000267832,0.34240625,0.01905534,4.85e-06,0.045353697,0.000267832,0.000281026,0.284392874,0.002487558,0.000360474,0.020495725,0.080769231,0.000360474,0.018870113
249,249,2165,0.000216956,0.35460394,0.020712345,7.12e-06,0.060234626,0.000216956,0.000220248,0.352582151,0.000829365,4.39e-08,0.032673556,0.096153846,4.39e-08,0.062903248
250,250,9712057,0.008924948,0.12849266,0.008284818,3.9e-16,0.007602023,0.008924948,0.009358358,0.000494127,0.00165873,0.0003479,0.012232196,0.040384615,0.0003479,0.069193809
252,252,9903152,8.36e-06,0.060122709,0.021540837,1.14e-20,0.011097987,8.36e-06,8.79e-06,0.01257278,0.002487558,0.00013902,0.020332629,0.084615385,0.00013902,0.069193809
260,260,9708164,0.003578891,0.227568218,0.067936871,8.55e-15,0.098311497,0.003578891,0.004049909,0.579576804,0.000829365,0.000224947,0.031151327,0.315384615,0.000224947,0.006291814
261,261,4078,0.000310521,0.093605627,0.011598828,3.68e-18,0.005688186,0.000310521,0.000324354,0.001207865,0.002487558,0.000184429,0.062315158,0.053846154,0.000184429,0.0
263,263,9710179,0.006691007,0.077141038,0.009113331,1.8e-19,0.003958206,0.006691007,0.006913669,0.00501421,0.003316757,0.000796397,0.023703278,0.028846154,0.000796397,0.069193809
265,265,4120,7.37e-05,0.068704589,0.016569843,1.33e-20,0.010245714,7.37e-05,7.46e-05,0.557741863,0.000829365,3.19e-06,0.021256839,0.071153846,3.19e-06,0.018870113
270,270,9909227,4.38e-05,0.191259621,0.006627834,3.59e-10,0.012596399,4.38e-05,4.06e-05,0.0,0.000829365,7.27e-05,0.003533746,0.028846154,7.27e-05,0.012579552
273,273,6019,0.000288884,0.431022204,0.016569843,0.000185977,0.071997095,0.000288884,0.000286442,0.000494127,0.000829365,0.000281533,0.013156407,0.080769231,0.000281533,0.025160516
278,278,9009,0.001122789,0.476092778,0.028168836,0.000244203,0.086996358,0.001122789,0.001137344,0.721368593,0.003316757,0.004394155,0.022398511,0.126923077,0.004394155,0.094355737
280,280,9182,0.004251396,0.487238811,0.05053835,0.000970836,0.143559005,0.004251396,0.00433274,0.34927691,0.01077943,0.005435059,0.086324513,0.180769231,0.005435059,0.069193809
281,281,11032,0.0,0.493191386,0.047224361,8.93e-05,0.144633763,0.0,0.0,0.0,0.0,3.17e-19,0.14122696,0.244230769,3.17e-19,0.0
284,284,101041,2.07e-06,0.027181349,0.003313824,1.24e-22,0.001655955,2.07e-06,2.13e-06,0.253979809,0.000829365,8.66e-08,0.156204061,0.019230769,8.66e-08,0.031450918
285,285,9711199,1.12e-05,0.074205618,0.005799321,5.58e-20,0.003375284,1.12e-05,1.18e-05,0.0,0.000829365,5.8e-06,0.047892039,0.028846154,5.8e-06,0.006291814
286,286,9909150,0.000526892,0.25724406,0.019883832,2.66e-12,0.054521032,0.000526892,0.000539185,0.149652652,0.002487558,0.000662965,0.018919131,0.084615385,0.000662965,0.257907789
290,290,104143,0.00306428,0.597760278,0.038110845,0.00071037,0.155528385,0.00306428,0.00276814,0.157372326,0.007462693,0.002766431,0.018864765,0.138461539,0.002766431,0.031450918
292,292,9911203,4.34e-05,0.370153878,0.01574133,7.53e-06,0.045229329,4.34e-05,4.87e-05,0.300764162,0.000829365,9.5e-05,0.009133373,0.073076923,9.5e-05,0.132098469
294,294,109162,0.039857565,0.622534115,0.091963391,0.001460866,0.199940223,0.039857565,0.039546726,0.043644061,0.045605297,0.003087784,0.050792973,0.226923077,0.003087784,0.012579552
295,295,110055,0.007482398,0.796895504,0.196354453,0.005396785,0.648430642,0.007482398,0.00758043,0.014772036,0.00165873,0.000678335,0.418472683,0.898076923,0.000678335,0.025160516
297,297,110067,0.001385943,0.314216723,0.012427341,2.71e-06,0.007043185,0.001385943,0.001414158,0.350355293,0.00165873,0.004324295,0.058877095,0.05,0.004324295,0.0
298,298,204189,0.003368368,0.663678002,0.031482846,0.000614396,0.086999501,0.003368368,0.003418051,0.309227881,0.014925366,0.009620474,0.060411285,0.084615385,0.009620474,0.006291814
300,300,204089,0.013133245,0.856301276,0.175641943,0.003677832,0.699415746,0.013133245,0.012871488,0.000329418,0.011608629,0.009729315,0.863084753,0.755769231,0.009729315,0.106936542
302,302,204145,0.000528647,0.583139664,0.023197842,0.000685022,0.051066132,0.000528647,0.000576495,0.154937127,0.005804315,0.003360236,0.036424763,0.076923077,0.003360236,0.088065176
303,303,204186,0.000894723,0.541804047,0.022369329,0.000316936,0.064928933,0.000894723,0.000926725,0.501394022,0.002487558,0.001089806,0.061398015,0.098076923,0.001089806,0.075484212
304,304,205134,0.002608146,0.825060477,0.048052853,0.015785474,0.357930114,0.002608146,0.002545485,0.253797128,0.011608629,0.008841542,0.058770539,0.163461539,0.008841542,0.069193809
305,305,207238,7.84e-06,0.711148919,0.009113331,0.000944424,0.096699913,7.84e-06,1.74e-05,0.0,0.000829365,0.000336024,0.091907288,0.044230769,0.000336024,0.201293532
308,308,208187,0.005420968,0.901944665,0.044738844,0.026272282,0.413669495,0.005420968,0.005271501,0.0,0.004145936,0.001124736,0.194704492,0.194230769,0.001124736,0.094355737
309,309,210012,0.0,0.27039434,0.020712345,1.23e-08,0.033145317,0.0,0.0,0.022758457,0.0,3.17e-19,0.120665453,0.101923077,3.17e-19,0.075484212
310,310,210044,0.000695896,0.642383612,0.030654353,0.000427638,0.126364874,0.000695896,0.000722123,0.008389174,0.000829365,5.69e-05,0.056979202,0.146153846,5.69e-05,0.031450918
311,311,211056,0.000349702,0.708144072,0.01574133,0.001857826,0.077806759,0.000349702,0.000357451,0.013586132,0.000829365,5.95e-05,0.041752564,0.078846154,5.95e-05,0.0
312,312,211116,0.0,0.640227779,0.023197842,0.00148043,0.0866762,0.0,0.0,0.269918706,0.0,3.17e-19,0.068111588,0.111538462,3.17e-19,0.075484212
314,314,212085,3.16e-07,0.701139532,0.001656819,0.000887621,0.070601988,3.16e-07,4.35e-07,0.106734102,0.000829365,0.000154389,0.032891017,0.005769231,0.000154389,0.018870113
316,316,303173,0.0,0.850548052,0.030654353,0.006332043,0.140060975,0.0,0.0,0.0,0.0,3.17e-19,0.089123783,0.146153846,3.17e-19,0.037741479
317,317,304206,0.000203506,0.604251666,0.024854846,0.000182923,0.022433815,0.000203506,0.000217239,0.0,0.000829365,3.69e-06,0.099195502,0.117307692,3.69e-06,0.006291814
328,328,9712196,0.0,0.071861412,0.014084325,1.1700000000000001e-21,0.009353701,0.0,0.0,0.072195787,0.0,3.17e-19,0.045231944,0.076923077,3.17e-19,0.088065176
331,331,9404151,0.000372509,0.000423298,0.022369329,5.43e-45,0.000234104,0.000372509,0.000382124,0.0,0.022388059,0.020657417,0.000271827,0.005769231,0.020657417,0.144679433
332,332,9505162,0.002988257,0.034504228,0.096934385,6.2000000000000004e-27,0.008756214,0.002988257,0.003032918,0.739388727,0.082918742,0.138614693,0.002174613,0.069230769,0.138614693,0.113227103
333,333,9507050,0.011034448,0.039923363,0.072079373,3.59e-26,0.006420925,0.011034448,0.011992363,0.538767838,0.063018241,0.072417695,0.001957151,0.057692308,0.072417695,0.144679433
334,334,9510142,6.73e-05,0.001322527,0.01574133,4.26e-43,0.000538443,6.73e-05,6.08e-05,0.0,0.014925366,0.010963521,0.000326192,0.009615385,0.010963521,0.025160516
336,336,9408083,0.01452568,0.014442997,0.052195355,2.7500000000000003e-37,0.007938471,0.01452568,0.014935016,0.08182654,0.033167489,0.02030316,0.012612754,0.086538462,0.02030316,0.0
337,337,9504027,0.001871316,0.026880554,0.059651867,2.99e-28,0.004997343,0.001871316,0.001961769,0.011216676,0.052238811,0.044967711,0.001794055,0.036538462,0.044967711,0.006291814
338,338,9507168,0.000537419,0.041931549,0.024026334,9.53e-26,0.009592306,0.000537419,0.000527752,0.464630915,0.011608629,0.015830204,0.005490897,0.065384615,0.015830204,0.163550799
340,340,9512196,0.00235084,0.060534427,0.047224361,4.5699999999999995e-23,0.017227073,0.00235084,0.002340883,0.0,0.029021553,0.064444575,0.008154798,0.090384615,0.064444575,0.075484212
341,341,9512219,0.004473614,0.05744397,0.076221875,6.25e-23,0.010830457,0.004473614,0.004651678,0.0,0.066334998,0.061820238,0.00255517,0.046153846,0.061820238,0.044031882
342,342,9703157,0.000643265,0.106076414,0.028168836,1.99e-17,0.039663117,0.000643265,0.000637876,0.008729572,0.009950251,0.032865203,0.009948853,0.090384615,0.032865203,0.069193809
344,344,7170,0.020922129,0.494809493,0.066279866,0.000123905,0.148833561,0.020922129,0.02121093,0.374420801,0.031509131,0.029504269,0.02402947,0.176923077,0.029504269,0.0
346,346,106104,0.000106431,0.401414998,0.009113331,6.78e-06,0.026013542,0.000106431,0.000108319,0.0,0.000829365,0.000817355,0.065926646,0.057692308,0.000817355,0.075484212
347,347,9407087,0.004561332,0.004990654,0.523612191,2.08e-38,0.001376689,0.004561332,0.004892386,0.136122819,0.52155887,0.57445483,0.000380557,0.017307692,0.57445483,0.119517506
348,348,9408099,0.003192933,0.006136504,0.357912071,1.68e-37,0.002240084,0.003192933,0.003267608,0.11924983,0.353233828,1.0,0.001141672,0.030769231,1.0,0.044031882
349,349,9501030,0.023339109,0.032220054,0.065451374,1.5e-28,0.008745065,0.023339109,0.025256626,0.006786791,0.049751254,0.060399857,0.013971887,0.073076923,0.060399857,0.081774773
350,350,9503124,0.021439899,0.025763722,0.454018129,1.5e-28,0.002944777,0.021439899,0.023199056,0.124505142,0.451907135,0.378857382,0.00092421,0.017307692,0.378857382,0.144679433
351,351,9505105,0.006613873,0.030796178,0.144987424,2.8800000000000002e-27,0.007562822,0.006613873,0.006801379,0.002893386,0.132669975,0.243135076,0.001685325,0.067307692,0.243135076,0.012579552
352,352,9506144,0.002233883,0.040223746,0.037282352,2.81e-26,0.00749018,0.002233883,0.002370972,0.215106861,0.028192374,0.024010877,0.002065882,0.040384615,0.024010877,0.088065176
353,353,9510225,0.011379764,0.052148151,0.082021382,2.4099999999999998e-24,0.007924009,0.011379764,0.01177374,0.020541054,0.069651734,0.097044243,0.007013126,0.057692308,0.097044243,0.0
354,354,9511030,0.007344798,0.048231313,0.13670242,1.44e-24,0.007445237,0.007344798,0.007635311,0.0,0.12686566,0.138955746,0.001413498,0.046153846,0.138955746,0.150969836
355,355,9607163,0.001894707,0.070799693,0.077050367,6.67e-20,0.005714241,0.001894707,0.002003892,0.318196495,0.07379767,0.10434315,0.000489288,0.015384615,0.10434315,0.069193809
356,356,9607207,0.004169526,0.073088311,0.05716637,1.34e-19,0.006932338,0.004169526,0.004495218,0.293869326,0.052238811,0.054799021,0.001576594,0.026923077,0.054799021,0.069193809
358,358,9609239,0.008553551,0.096163868,0.082021382,1.31e-19,0.027610445,0.008553551,0.008112575,0.000494127,0.062189062,0.08289737,0.00521907,0.103846154,0.08289737,0.276779156
359,359,9702094,0.010199139,0.102724388,0.038110845,7.85e-19,0.018128775,0.010199139,0.010337617,0.229954434,0.024875616,0.0208547,0.009622661,0.061538462,0.0208547,0.44033136
360,360,9811217,0.001806989,0.216034546,0.045567356,4.48e-13,0.099728132,0.001806989,0.001811326,0.045080958,0.009950251,0.010180886,0.027291389,0.173076923,0.010180886,0.28306971
361,361,9412184,0.014744507,0.012140371,0.188897962,1.8600000000000002e-37,0.006960111,0.014744507,0.015496286,0.001098059,0.171641799,0.13565056,0.009568296,0.076923077,0.13565056,0.239036423
362,362,9411149,0.003900524,0.011085462,0.178955953,1.3200000000000001e-36,0.003126185,0.003900524,0.004170262,0.000329418,0.172470978,0.17316225,0.00081548,0.036538462,0.17316225,0.012579552
363,363,9503179,0.001380095,0.01012885,0.059651867,6.34e-35,0.003421066,0.001380095,0.001438229,0.003486338,0.052238811,0.048514123,0.001413498,0.044230769,0.048514123,0.213874496
364,364,9411048,1.11e-05,0.003621374,0.120132412,1.48e-37,0.000371777,1.11e-05,1.58e-05,0.31888616,0.120232167,0.150356726,0.0,0.003846154,0.150356726,0.157260397
365,365,9411057,3.89e-05,0.004378012,0.105219389,1.2e-36,0.000829887,3.89e-05,3.47e-05,0.416826909,0.104477601,0.244203017,5.44e-05,0.005769231,0.244203017,0.125808067
366,366,9503163,0.000619873,0.009794233,0.069593876,2.2800000000000002e-35,0.002593436,0.000619873,0.000613805,0.087525986,0.064676619,0.088455382,0.000761114,0.032692308,0.088455382,0.050322443
367,367,9505023,0.000631569,0.023128548,0.019883832,1.05e-27,0.003433224,0.000631569,0.000637876,0.425633161,0.014096187,0.015631804,0.00081548,0.034615385,0.015631804,0.012579552
368,368,9505062,0.002362536,0.010745577,0.078707372,4.2799999999999995e-34,0.003968134,0.002362536,0.002431149,0.147291759,0.071310113,0.119958537,0.00092421,0.040384615,0.119958537,0.138388872
369,369,9506075,0.005444359,0.034503109,0.026511831,3.0600000000000002e-27,0.005741544,0.005444359,0.005698757,0.381552457,0.016583744,0.017145447,0.007013126,0.046153846,0.017145447,0.201293532
370,370,9506024,0.000226897,0.029415107,0.011598828,3.1900000000000004e-27,0.003148108,0.000226897,0.000194372,0.005330151,0.007462693,0.014810048,0.002283343,0.025,0.014810048,0.295650674
371,371,9506077,0.004274787,0.018231928,0.022369329,1.5e-28,0.003886758,0.004274787,0.004507253,0.001949055,0.014925366,0.015802819,0.001032941,0.042307692,0.015802819,0.031450918
372,372,9505150,0.002286514,0.021797334,0.084506879,3.04e-28,0.005397411,0.002286514,0.002352919,0.0,0.07462687,0.143278365,0.003696842,0.059615385,0.143278365,0.088065176
373,373,9510182,0.0189214,0.046925296,0.087820889,9.22e-26,0.010175289,0.0189214,0.020150492,0.0,0.070480934,0.055066443,0.006958761,0.084615385,0.055066443,0.182422166
374,374,9512053,0.000918114,0.060749021,0.029825841,1.1799999999999999e-23,0.011610348,0.000918114,0.000956813,0.0,0.018242123,0.049052249,0.001250402,0.055769231,0.049052249,0.119517506
375,375,9602120,0.009274358,0.06986793,0.062965856,3.0200000000000002e-22,0.009747932,0.009274358,0.00927411,0.000329418,0.05389719,0.062071941,0.014733001,0.048076923,0.062071941,0.006291814
376,376,9603042,0.001327465,0.022159744,0.048881366,6.03e-28,0.005821556,0.001327465,0.001396105,0.006879342,0.038971803,0.061658024,0.001196037,0.057692308,0.061658024,0.006291814
377,377,9602167,0.001374248,0.013869201,0.025683339,2.82e-29,0.002315712,0.001374248,0.001426194,0.000329418,0.02155888,0.019112058,0.00092421,0.023076923,0.019112058,0.163550799
378,378,9509132,0.011813734,0.052232209,0.05385236,1.72e-25,0.016656322,0.011813734,0.011719641,0.3946102,0.033167489,0.02144585,0.008100432,0.090384615,0.02144585,0.012579552
379,379,9608109,0.003537956,0.100795447,0.028997348,3.24e-19,0.020081459,0.003537956,0.003658758,0.003184372,0.014925366,0.025851043,0.005545262,0.071153846,0.025851043,0.012579552
380,380,9610251,0.008567586,0.11448206,0.040596342,2.31e-18,0.030989609,0.008567586,0.009057052,0.067830769,0.022388059,0.027922862,0.004131764,0.088461538,0.027922862,0.100646139
381,381,9505075,0.005596404,0.02218719,0.091963391,1.5e-28,0.00552718,0.005596404,0.005813093,0.000329418,0.082089543,0.131930408,0.001848421,0.053846154,0.131930408,0.119517506
382,382,9603086,0.001824533,0.026375509,0.026511831,7.58e-28,0.002929066,0.001824533,0.00193168,0.000329418,0.02155888,0.020321953,0.007448049,0.026923077,0.020321953,0.044031882
383,383,9603136,0.00595365,0.054184405,0.05385236,6.32e-24,0.009305273,0.00595365,0.006230902,0.0039287,0.040630182,0.096389241,0.009242104,0.065384615,0.096389241,0.465493287
384,384,9603158,0.001245595,0.009577792,0.023197842,4.43e-35,0.002278106,0.001245595,0.001311857,0.381729488,0.018242123,0.007215705,0.002065882,0.028846154,0.007215705,0.050322443
385,385,9612114,0.052988003,0.244894604,0.009113331,6.2e-06,0.0008517,0.052988003,0.05455606,0.0,0.008291872,0.034969088,0.010546872,0.007692308,0.034969088,0.106936542
386,386,9609219,0.02134569,0.112681998,0.048881366,8.38e-19,0.022796202,0.02134569,0.022538012,0.0,0.027363174,0.043367652,0.008807181,0.098076923,0.043367652,0.125808067
387,387,9507008,0.000263154,0.019425491,0.052195355,3.0099999999999997e-28,0.004435791,0.000263154,0.000265982,0.17981497,0.044776118,0.076014266,0.000869845,0.046153846,0.076014266,0.207584093
388,388,9509175,0.001064311,0.020391002,0.070422368,9.019999999999999e-28,0.005780493,0.001064311,0.001089203,0.012507681,0.060530683,0.103261308,0.001304768,0.061538462,0.103261308,0.094355737
389,389,9509176,0.00060233,0.021241652,0.051366863,5.989999999999999e-28,0.005702499,0.00060233,0.000565663,0.001888662,0.04228856,0.081679581,0.001141672,0.051923077,0.081679581,0.119517506
390,390,9512005,0.00133916,0.022672685,0.022369329,1.0600000000000002e-27,0.005279288,0.00133916,0.001366017,0.25503444,0.014096187,0.036248912,0.004729783,0.048076923,0.036248912,0.069193809
392,392,9603004,0.001953186,0.062341361,0.028997348,3.4299999999999995e-24,0.011190812,0.001953186,0.001973804,0.001647089,0.017412944,0.009003337,0.009568296,0.061538462,0.009003337,0.0
393,393,9606043,0.000117542,0.024329533,0.024026334,3.94e-27,0.007251153,0.000117542,9.63e-05,0.520083551,0.014096187,0.029730753,0.004131764,0.057692308,0.029730753,0.069193809
394,394,9608183,0.001374248,0.092060768,0.028997348,1.57e-19,0.019401314,0.001374248,0.001257698,0.128961796,0.011608629,0.036019354,0.00347938,0.088461538,0.036019354,0.018870113
395,395,9609059,0.010053937,0.084528013,0.025683339,5.41e-21,0.01247424,0.010053937,0.010444492,0.0,0.012437808,0.025482604,0.017831824,0.071153846,0.025482604,0.044031882
396,396,9505035,0.004637354,0.012163848,0.090306386,1.19e-34,0.002515933,0.004637354,0.004711855,0.194825294,0.084577121,0.083015363,0.003859938,0.030769231,0.083015363,0.075484212
397,397,9509162,0.002070143,0.004710485,0.039767849,1.48e-37,0.000680793,0.002070143,0.002136282,0.000658836,0.038971803,0.044909588,0.003425015,0.005769231,0.044909588,0.0
398,398,9510101,0.000877179,0.0177494,0.096105893,9.06e-28,0.001772305,0.000877179,0.000926725,0.000494127,0.093698172,0.077415854,0.000217461,0.019230769,0.077415854,0.0
399,399,9703098,0.000999984,0.131230407,0.028997348,1.86e-17,0.041897658,0.000999984,0.001029026,0.0,0.006633494,0.005518891,0.010981794,0.1,0.005518891,0.012579552
401,401,9612085,0.00339176,0.130170156,0.033968343,6.74e-18,0.043872536,0.00339176,0.003363891,0.109099684,0.011608629,0.018645537,0.009568296,0.121153846,0.018645537,0.195003129
