,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
242,9510135,0.29199549,0.244448295,0.907233858,0.115730779,0.122017992,0.252870783,0.237417086,0.237417086,0.14166947,0.055287391,0.856735737,0.0
243,11088,0.052987599,0.135986008,0.785206318,0.00249653,0.003107246,0.012616325,0.069112717,0.069112717,0.00055379,0.004742931,0.693877553,0.194842216
244,9708078,0.027057497,0.029908512,0.793309489,0.0010522,0.001203302,0.018238812,0.027354018,0.027354018,0.003507124,0.000743993,0.728279796,0.097421151
246,9604041,0.045095829,0.069103959,0.853985007,0.004125549,0.004222603,0.027432547,0.06313568,0.06313568,0.006782634,0.004261896,0.792672202,0.194842216
247,9602051,0.104847802,0.065677158,0.81363759,0.005141948,0.005861796,0.069731057,0.054350925,0.054350925,0.011752383,0.003114821,0.755221684,0.0
248,9707079,0.057497182,0.071411791,0.829843191,0.002082316,0.00219394,0.034024108,0.055793301,0.055793301,0.00390242,0.003179688,0.771885024,0.779369037
249,9612120,0.022547914,0.027411096,0.800314132,0.001884112,0.001951562,0.012990951,0.025322254,0.025322254,0.000880071,0.000642919,0.707768972,0.681947886
250,9906214,0.036076663,0.037809999,0.795644697,0.001975201,0.002309558,0.022243536,0.038489417,0.038489417,0.002472296,0.001429735,0.736574858,0.876790102
251,9511157,0.036076663,0.046838619,0.848202636,0.005100425,0.005813296,0.032091833,0.052107743,0.052107743,0.006939027,0.002813397,0.788596774,0.48710567
252,9607090,0.00789177,0.011861713,0.755729704,0.001207102,0.001368394,0.011968876,0.012744928,0.012744928,0.001969033,0.000162767,0.664718847,0.194842216
253,9709107,0.060879369,0.065641822,0.828512102,0.003430384,0.003585071,0.027877489,0.047179683,0.047179683,0.005591602,0.002260658,0.764189284,0.194842216
254,107215,0.021420519,0.047191008,0.76748967,0.00023426,0.000283256,0.013381291,0.054143469,0.054143469,0.000303408,0.002852045,0.697900207,0.0
255,9705029,0.014656144,0.018440989,0.781147711,0.002630696,0.002966503,0.011489297,0.014931384,0.014931384,0.002347435,0.000221786,0.694993403,1.558737988
256,9812094,0.011273957,0.009430424,0.732006096,0.001047158,0.001360486,0.012976663,0.010300261,0.010300261,0.000732462,0.00010219,0.652185077,0.097421151
257,9612143,0.043968433,0.034074059,0.829323011,0.007847379,0.009115861,0.025662286,0.026627146,0.026627146,0.007021352,0.000746123,0.740771485,0.097421151
258,9604091,0.064261556,0.053451181,0.806217794,0.003852892,0.004612266,0.041128698,0.044552299,0.044552299,0.006908959,0.001976157,0.74454986,0.0
259,9812121,0.019165727,0.02615004,0.808915968,0.002717729,0.003033434,0.013826439,0.035518144,0.035518144,0.001164861,0.00129869,0.741173913,0.389684519
260,9912244,0.028184893,0.044207345,0.843317715,0.005769686,0.005840875,0.018838449,0.047469468,0.047469468,0.008584261,0.002280945,0.777150458,0.194842216
261,9905056,0.016910936,0.012905832,0.753344056,0.000278333,0.000367064,0.012233975,0.011966965,0.011966965,0.00043552,0.000140602,0.672158931,0.48710567
262,9806240,0.029312289,0.035371277,0.841830299,0.008401175,0.009218237,0.020107128,0.04280667,0.04280667,0.004785225,0.001872224,0.769451297,0.681947886
263,9612102,0.048478016,0.026150879,0.807530037,0.011369261,0.012566718,0.034085781,0.018748063,0.018748063,0.009753232,0.000353224,0.703676181,0.389684519
264,9612164,0.040586246,0.041421575,0.823832725,0.003254032,0.003629882,0.027306376,0.037359755,0.037359755,0.005449589,0.001407419,0.743637661,0.194842216
265,9512219,0.076662909,0.071547531,0.834600529,0.004071898,0.004641102,0.054968053,0.065713795,0.065713795,0.007543098,0.004489838,0.787735382,0.194842216
266,9612162,0.058624577,0.074739084,0.822834946,0.001618603,0.001620029,0.036901895,0.060054813,0.060054813,0.003411035,0.003719867,0.762302449,0.292263367
267,9702006,0.037204059,0.055019237,0.821866452,0.003009761,0.003362334,0.024618767,0.046499101,0.046499101,0.002899809,0.002231385,0.751918439,0.194842216
268,9704041,0.056369786,0.082294932,0.835488195,0.001317118,0.001165794,0.037047482,0.068340438,0.068340438,0.004248373,0.004820302,0.782165026,0.0
269,9807040,0.022547914,0.033204694,0.801104796,0.002683864,0.003011098,0.011960234,0.030160631,0.030160631,0.002828689,0.000874244,0.706500875,0.097421151
270,9803192,0.006764374,0.0088124,0.760262924,0.000289271,0.00032697,0.005015022,0.008102204,0.008102204,0.000176703,6.5e-05,0.655464629,0.292263367
271,9804065,0.009019166,0.015930749,0.807876074,0.000481021,0.000536242,0.005938413,0.009709332,0.009709332,0.000250539,9.32e-05,0.668731237,0.292263367
274,9611222,0.045095829,0.057145572,0.838470091,0.002406233,0.002330911,0.011092387,0.039238723,0.039238723,0.001566114,0.001656903,0.738842739,0.0
278,108198,0.02367531,0.063910184,0.786902352,0.002403396,0.002573726,0.010481733,0.066197212,0.066197212,0.000957057,0.004312284,0.705191722,0.0
280,9910217,0.034949267,0.077866969,0.800450049,0.002361542,0.002558538,0.016825386,0.055117098,0.055117098,0.002550311,0.002922232,0.721259075,0.0
282,9611215,0.04735062,0.043356194,0.782038785,0.000505871,0.000592808,0.008122332,0.014790379,0.014790379,0.00022006,0.000216555,0.669193367,0.0
283,9512181,0.060879369,0.076068818,0.85588469,0.007208912,0.007944838,0.018924844,0.050322431,0.050322431,0.002967686,0.002650565,0.753180207,0.0
284,9606136,0.046223224,0.052845248,0.819989779,0.002371078,0.002611125,0.012966196,0.035276283,0.035276283,0.00049216,0.001291856,0.728907344,0.0
285,9907142,0.030439684,0.042147032,0.84093849,0.003847312,0.004215573,0.009924124,0.044698837,0.044698837,0.00260259,0.002043647,0.76020281,0.0
286,9608039,0.029312289,0.042708978,0.840647887,0.00426507,0.004306368,0.015843811,0.038296647,0.038296647,0.00470464,0.001579856,0.754476615,0.0
287,9701154,0.030439684,0.013475234,0.768929584,0.004823177,0.005484192,0.007892131,0.012481409,0.012481409,0.002557399,0.000158522,0.674354195,1.071632405
288,9610082,0.083427283,0.105714715,0.850661583,0.005701259,0.005489606,0.022754036,0.066196459,0.066196459,0.004668348,0.004500738,0.777569051,0.876790102
289,9611029,0.018038331,0.032317499,0.789398206,0.000401608,0.000382376,0.009897676,0.030741705,0.030741705,0.000385885,0.000980343,0.712185929,0.292263367
290,9701088,0.065388952,0.042648631,0.818095031,0.006158875,0.006980888,0.014171453,0.024152367,0.024152367,0.002142842,0.000592763,0.705546595,0.0
291,9601152,0.05524239,0.040294691,0.792359258,0.001880306,0.002205811,0.011803922,0.014113901,0.014113901,0.000591492,0.000202619,0.677969974,0.0
292,9706151,0.036076663,0.026268661,0.755131877,0.000457728,0.000524219,0.013539604,0.016929807,0.016929807,0.000337638,0.000298042,0.658267769,0.097421151
293,109162,0.201803833,0.440618349,0.867762128,0.046097195,0.051863097,0.044892105,0.288015241,0.288015241,0.016715886,0.082816203,0.78483217,0.0
295,9707202,0.033821871,0.020736375,0.8188501,0.030248832,0.03387146,0.017964112,0.016369566,0.016369566,0.025186773,0.00026641,0.701352876,0.0
296,9712206,0.024802706,0.020635161,0.796291603,0.008750439,0.00916611,0.011673675,0.011025042,0.011025042,0.007258233,0.000120231,0.666378509,0.48710567
297,9904064,0.02367531,0.060115425,0.811492521,0.008400162,0.008952898,0.00951767,0.046458124,0.046458124,0.00669413,0.002092322,0.713265342,0.292263367
298,9912272,0.04735062,0.118240323,0.833668664,0.007961602,0.008264083,0.017489129,0.098601978,0.098601978,0.00830714,0.009495104,0.748370488,0.0
299,9712048,0.014656144,0.018607846,0.784912102,0.0005735,0.000669156,0.006380415,0.012725893,0.012725893,0.000180759,0.000164288,0.668555127,0.48710567
300,9603126,0.087936866,0.086740235,0.843374302,0.013612523,0.014189257,0.02037275,0.050723459,0.050723459,0.003699017,0.002665643,0.743115403,1.266474621
301,9703163,0.034949267,0.036277675,0.784952952,0.001623977,0.001758836,0.013514476,0.026091205,0.026091205,0.000757011,0.000699002,0.691641747,0.584526735
302,9704110,0.057497182,0.065890549,0.831316004,0.00363505,0.003468491,0.02498674,0.055936919,0.055936919,0.005248693,0.003302756,0.763145794,0.0
303,9808120,0.021420519,0.011776365,0.784071533,0.003355433,0.004068285,0.007560203,0.007546723,0.007546723,0.002235542,5.65e-05,0.658573289,0.194842216
304,9803061,0.034949267,0.021224663,0.793802171,0.001764737,0.002199864,0.00587013,0.010609293,0.010609293,9.74e-05,0.000112408,0.660253479,0.194842216
305,9711202,0.014656144,0.009877841,0.751302615,0.000410995,0.000542817,0.004271142,0.006574678,0.006574678,4.03e-05,4.23e-05,0.63611302,0.194842216
306,9806133,0.024802706,0.009793932,0.763472539,0.002009182,0.002567269,0.006581357,0.005933771,0.005933771,0.001142665,3.47e-05,0.63651331,0.194842216
307,9702108,0.038331454,0.048014398,0.795065894,0.000674255,0.00070515,0.010026285,0.027706942,0.027706942,0.000457831,0.000781787,0.708870453,0.097421151
308,9808100,0.045095829,0.063477128,0.871412064,0.011641601,0.012662199,0.015408372,0.068325661,0.068325661,0.00656351,0.004827222,0.797159552,0.097421151
309,9711112,0.025930101,0.036561878,0.79745363,0.001290696,0.001537494,0.010485789,0.019290711,0.019290711,0.000944842,0.000372589,0.696226945,0.584526735
310,9512203,0.027057497,0.045172166,0.808265721,0.000533876,0.000553794,0.012720206,0.039593618,0.039593618,0.000774608,0.001612141,0.721070563,0.097421151
311,9701169,0.027057497,0.038126922,0.819179213,0.004522581,0.005362026,0.012626899,0.032126601,0.032126601,0.001855665,0.001060575,0.715379607,0.48710567
312,112073,0.012401353,0.018195871,0.765961769,0.000137599,0.000170262,0.005761115,0.014256699,0.014256699,0.000225946,0.00019529,0.667195254,0.097421151
314,9904181,0.021420519,0.015230766,0.76562738,0.00666208,0.007783901,0.004647196,0.008594295,0.008594295,3.39e-05,7.58e-05,0.646860797,0.0
315,9806115,0.010146561,0.014499841,0.776482702,0.000452117,0.000595227,0.004040476,0.013058063,0.013058063,1.7e-05,0.000174514,0.668236777,0.292263367
316,9701186,0.041713641,0.050487838,0.829560205,0.003651425,0.003603007,0.021041175,0.047419957,0.047419957,0.005036653,0.002300681,0.740474176,0.48710567
317,9712082,0.033821871,0.065442824,0.831985525,0.002892777,0.002659627,0.014865149,0.060976891,0.060976891,0.004079097,0.003587321,0.752121065,0.097421151
318,111165,0.07102593,0.070192099,0.819562028,0.003897497,0.004422502,0.01896908,0.039898892,0.039898892,0.002418745,0.001594881,0.744568506,0.48710567
319,9607020,0.03156708,0.032869206,0.798069698,0.001123031,0.001331632,0.011234084,0.021022894,0.021022894,0.000577908,0.000458252,0.709096599,0.779369037
320,9707002,0.021420519,0.023468,0.804085898,0.002955941,0.003455124,0.01171458,0.022774902,0.022774902,0.001739072,0.000523345,0.712373671,0.194842216
321,111222,0.037204059,0.041317734,0.840957245,0.01393407,0.015289218,0.013110089,0.045053913,0.045053913,0.011255267,0.002050117,0.75570571,0.0
323,9905068,0.021420519,0.021667422,0.771423018,0.000975295,0.001099113,0.010851136,0.01532658,0.01532658,0.000632142,0.000232705,0.672684269,0.584526735
324,9710064,0.022547914,0.034938272,0.807824149,0.00440845,0.004677988,0.011207256,0.033740994,0.033740994,0.002416118,0.001172274,0.718490662,0.097421151
325,9606009,0.036076663,0.050294483,0.822018749,0.004906791,0.005016935,0.017216561,0.044803125,0.044803125,0.003353377,0.00208258,0.739398183,1.169053556
326,9804084,0.01578354,0.014055927,0.790938172,0.004036469,0.004739726,0.010323842,0.016922125,0.016922125,0.005664391,0.000291359,0.703363819,0.0
327,9706087,0.041713641,0.055288343,0.823742736,0.001775001,0.001926194,0.014719362,0.035405889,0.035405889,0.002533616,0.001370202,0.737083774,0.0
328,9706155,0.024802706,0.05640718,0.840929112,0.001762592,0.001344417,0.013026229,0.050927331,0.050927331,0.002184278,0.002849802,0.758161846,0.097421151
329,9810170,0.010146561,0.009868776,0.751063173,0.00034428,0.000415466,0.004065582,0.007281399,0.007281399,8.3e-06,5.18e-05,0.638834305,0.584526735
330,9912104,0.034949267,0.038645854,0.82045368,0.006379702,0.007209727,0.014301711,0.027973237,0.027973237,0.006958221,0.00079293,0.727095093,0.0
331,112064,0.02367531,0.060418084,0.790109487,0.000911454,0.001014011,0.006830662,0.040286332,0.040286332,0.000346222,0.001595044,0.686144094,0.389684519
333,9904122,0.020293123,0.020599904,0.782249699,0.000814202,0.000973057,0.007482696,0.014845223,0.014845223,0.000156634,0.000218076,0.662237479,1.266474621
335,9705225,0.03156708,0.03850656,0.789695796,0.000601201,0.000631839,0.010307847,0.025660118,0.025660118,0.000365834,0.000667414,0.692122266,3.507160581
336,9710215,0.048478016,0.051314366,0.822682347,0.002970403,0.003091095,0.015175975,0.034509847,0.034509847,0.001547808,0.001214363,0.722077531,0.0
338,112210,0.005636979,0.008506679,0.736646739,0.000363867,0.000466495,0.004021499,0.007192427,0.007192427,1.61e-05,5.11e-05,0.639545504,0.292263367
340,9704075,0.019165727,0.023770331,0.778969115,0.001223016,0.001431933,0.008222776,0.018896482,0.018896482,0.000368824,0.000352484,0.687664938,3.117476063
341,9705137,0.021420519,0.025663952,0.783729293,0.003717156,0.004244879,0.009977571,0.014566041,0.014566041,0.004264946,0.000211635,0.665751047,0.194842216
342,9611103,0.019165727,0.019663633,0.772442332,0.000957035,0.001149827,0.007758716,0.013326586,0.013326586,0.000299714,0.000178687,0.665546027,0.48710567
343,9608137,0.020293123,0.019245841,0.795896613,0.003843315,0.004592472,0.006130781,0.012923112,0.012923112,0.000209442,0.000168616,0.6697607,1.851001442
344,9612127,0.025930101,0.021387683,0.78079185,0.001162998,0.001408302,0.008588682,0.014886044,0.014886044,0.000289766,0.000221553,0.682565094,0.48710567
345,9609094,0.046223224,0.052208709,0.812462966,0.001623296,0.001504839,0.017224726,0.041834047,0.041834047,0.00194604,0.001836037,0.729922523,1.169053556
346,9808172,0.020293123,0.014348584,0.802280924,0.004747802,0.005532995,0.008999648,0.015948063,0.015948063,0.003372075,0.00025774,0.695952986,3.604581646
347,9609084,0.049605411,0.035642345,0.79216782,0.006655994,0.007395347,0.017187846,0.021781027,0.021781027,0.004050461,0.000492971,0.695460065,2.240685874
349,9705167,0.013528749,0.041922765,0.847297282,0.004497934,0.004013656,0.009249956,0.043041617,0.043041617,0.003766974,0.001989559,0.763595521,0.097421151
350,9709017,0.038331454,0.041234762,0.810846845,0.007196538,0.007187804,0.020939452,0.035505797,0.035505797,0.010288153,0.001312341,0.730981751,0.292263367
351,9705016,0.019165727,0.024650552,0.791643922,0.000438828,0.000460425,0.009575966,0.021703573,0.021703573,0.000368664,0.000489706,0.704977721,0.584526735
353,9707099,0.05524239,0.083317164,0.834000575,0.002921585,0.002650824,0.01784943,0.05777653,0.05777653,0.002629241,0.003399149,0.753953416,0.097421151
355,9511159,0.01578354,0.033522037,0.800093365,0.000311319,0.000251685,0.011041164,0.032685056,0.032685056,0.000796274,0.001103838,0.712380257,0.194842216
356,9511178,0.02367531,0.056152882,0.8544785,0.004629847,0.003852086,0.015143694,0.057888409,0.057888409,0.004560077,0.003622381,0.775711211,1.558737988
357,9712020,0.043968433,0.053897822,0.829377736,0.007103137,0.007610856,0.01770033,0.047089247,0.047089247,0.005244375,0.002314536,0.75836909,1.169053556
358,9805126,0.00789177,0.007263977,0.744824589,0.000264383,0.000318313,0.003301599,0.005691233,0.005691233,0.0,3.19e-05,0.628853408,0.194842216
359,9811036,0.00789177,0.025728104,0.815591101,0.001006732,0.001040653,0.005015808,0.023748656,0.023748656,0.000377903,0.000631226,0.708670137,1.558737988
360,9701185,0.028184893,0.041979304,0.820123543,0.000969624,0.000873605,0.010591377,0.033918072,0.033918072,0.001021869,0.001283565,0.732912807,0.0
362,9812230,0.016910936,0.026569921,0.79035791,0.000736142,0.000802186,0.00937866,0.024223758,0.024223758,0.000549346,0.00059552,0.70037747,0.292263367
363,205138,0.010146561,0.013898184,0.7586644,0.000766537,0.000834479,0.005647283,0.013524664,0.013524664,8.47e-05,0.00018107,0.666131664,0.584526735
364,9610125,0.03945885,0.042986872,0.790407614,0.000777808,0.000862339,0.015685415,0.031912395,0.031912395,0.000767309,0.001008003,0.709182816,2.435528177
365,9605236,0.029312289,0.030866776,0.76340298,0.000335034,0.000353175,0.015841612,0.026449365,0.026449365,0.00058758,0.000719729,0.685565299,1.656159139
366,9905004,0.037204059,0.035519996,0.834415836,0.008671456,0.009508379,0.017244359,0.038418499,0.038418499,0.006838628,0.001492337,0.752950896,0.292263367
367,206063,0.0789177,0.099192001,0.878856037,0.029751852,0.033843273,0.041943354,0.098354593,0.098354593,0.036502076,0.009372814,0.821179496,0.097421151
368,9712135,0.024802706,0.034377589,0.775492575,0.000499778,0.000535511,0.011469843,0.029131062,0.029131062,0.00033042,0.000893938,0.705787025,0.681947886
369,9902149,0.037204059,0.072296657,0.864063431,0.00716525,0.006852635,0.018597207,0.080975191,0.080975191,0.010449194,0.006365345,0.804958272,0.0
370,9705126,0.009019166,0.016052386,0.815238425,0.005017216,0.005565487,0.006920097,0.017810765,0.017810765,0.000747631,0.00032109,0.711419904,0.097421151
371,206192,0.014656144,0.006346675,0.734909467,0.006947135,0.00810962,0.005935622,0.005698599,0.005698599,0.010576026,3.2e-05,0.630002958,0.194842216
372,9612130,0.013528749,0.017441986,0.747386052,7.38e-05,7e-05,0.007791476,0.014412126,0.014412126,0.000115176,0.000214,0.663549796,2.240685874
373,207034,0.01578354,0.008567348,0.741106176,0.000634585,0.000774659,0.003301599,0.005691233,0.005691233,0.0,3.19e-05,0.628853408,0.194842216
374,9908165,0.028184893,0.036600358,0.823850725,0.003385394,0.0037301,0.014897216,0.04306117,0.04306117,0.005025993,0.001872828,0.753001445,0.0
375,207142,0.018038331,0.066371976,0.886949567,0.009479984,0.008853174,0.014070506,0.080159292,0.080159292,0.020573748,0.006298706,0.847994284,0.48710567
376,207264,0.020293123,0.016154141,0.772197135,0.001609336,0.001890487,0.006318568,0.015958087,0.015958087,0.000687164,0.000245048,0.68426068,0.681947886
378,9704190,0.020293123,0.028102834,0.782566284,0.000538815,0.000529308,0.009394226,0.021753191,0.021753191,0.000485095,0.000476469,0.688707744,0.194842216
379,9806151,0.012401353,0.022361459,0.774369769,0.001311961,0.001277905,0.010780745,0.024151952,0.024151952,0.001061439,0.000594611,0.693349307,0.292263367
380,209239,0.020293123,0.031864595,0.80154757,0.001696545,0.002007551,0.005389411,0.021281899,0.021281899,7.95e-05,0.000438571,0.723826146,0.097421151
381,9602061,0.02367531,0.042270238,0.80299852,0.002405175,0.002429143,0.013575137,0.041454029,0.041454029,0.001042885,0.001746387,0.730366605,0.292263367
382,9709123,0.052987599,0.047511122,0.797065911,0.001819648,0.001930913,0.016215929,0.028460116,0.028460116,0.001266504,0.000804352,0.70552812,0.0
