Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
1192,0.0593322,7.29E-05,0.000102837,0.084318181,0.00643901,0.002351324,0.006051409,2916.71383,5.45E-05,0.00056291,0.00056291,0.307911236
1193,0.03633264,1.62E-05,0.000101999,0.078534122,0.003942989,0.000506439,0.003129637,2728.844993,4.53E-05,0.000348051,0.000348051,0.002546535
1194,0.010666463,0,2.23E-05,0.064978232,0.001157575,0,8.70E-05,2351.595707,3.37E-05,0,0,0.223935451
1195,0.002333289,4.59E-06,1.68E-09,8.14E-05,0.00025322,0.000180871,8.80E-35,2.5,1.88E-05,4.45E-09,4.45E-09,0.190854064
1196,0.001666635,1.66E-16,7.44E-20,0.042038168,0.000180871,3.62E-05,1.41E-09,1390.541656,6.93E-05,0,0,0.272285143
1197,0.077331857,0.000145302,0.000101924,0.073872205,0.008392418,0.005136739,0.002530871,2603.28997,2.08E-05,0.001006235,0.001006235,0.244293238
1198,0.035999313,8.03E-06,0.000101319,0.05774171,0.003906815,0.00025322,6.32E-06,2202.921241,4.63E-05,0.000223158,0.000223158,0.053439174
1199,0.035999313,2.07E-05,0.000101653,0.065547957,0.003906815,0.000795833,0.000269127,2404.735971,2.33E-05,1.33E-05,1.33E-05,0.010178894
1200,0.046999103,2.76E-05,0.000102145,0.070637295,0.005100564,0.00094053,0.000461737,2626.030859,5.07E-05,7.95E-05,7.95E-05,0.007634188
1201,0.05166568,5.97E-05,0.000101402,0.074549369,0.005607003,0.00206193,0.00070128,2712.858924,2.50E-05,0.000754086,0.000754086,0.005086035
1202,0.006333212,6.84E-06,1.30E-08,0.034770918,0.00068731,0.000289394,2.53E-11,1191.498482,3.49E-05,9.84E-08,9.84E-08,0.272285143
1203,0.058665547,9.42E-05,0.000101175,0.065563703,0.006366662,0.003508899,4.70E-05,2281.840423,2.02E-05,9.19E-05,9.19E-05,0.231569638
1204,0.042999179,3.82E-05,0.00010257,0.072597354,0.004666474,0.001193749,0.001524471,2542.637287,3.21E-05,6.15E-05,6.15E-05,0.017813082
1205,0.035665986,1.14E-05,0.000101532,0.069682191,0.003870641,0.000434091,0.000174285,2566.608426,8.84E-05,0.000180084,0.000180084,0.203577663
1206,0.083331742,0.00015443,0.000103013,0.075312974,0.009043554,0.005389958,0.002619416,2744.238464,2.57E-05,0.00185984,0.00185984,0.251927355
1207,0.009333155,1.16E-06,3.12E-05,0.070905219,0.001012878,7.23E-05,0.000340591,2432.203313,1.74E-05,4.13E-06,4.13E-06,0.081431079
1208,0.030666081,2.29E-06,0.000101107,0.056214668,0.003328028,7.23E-05,6.36E-05,2149.382295,3.95E-05,4.52E-06,4.52E-06,0.017813082
1209,0.037332621,2.30E-05,0.0001018,0.072734329,0.004051512,0.000723484,0.003575869,2536.203482,3.57E-05,2.82E-05,2.82E-05,0.24938265
1210,0.001999962,2.72E-07,6.72E-11,0.000115757,0.000217045,0.000108523,1.70E-35,3.5,2.28E-05,1.24E-08,1.24E-08,0.002546535
1211,0.033999351,9.23E-06,0.00010121,0.07380748,0.00368977,0.000361742,0.001909228,2586.098334,6.80E-05,0.000111034,0.000111034,0.259561543
1212,0.05166568,1.73E-05,0.000102397,0.07251403,0.005607003,0.000614962,0.000985538,2773.753034,0.000151469,0.000301992,0.000301992,0.218845969
1213,0.049332391,2.08E-05,0.000103182,0.077344791,0.005353784,0.000723484,0.003165298,2868.968312,0.000133827,9.81E-05,9.81E-05,0.002546535
1214,0.030332754,3.45E-06,0.000101121,0.054521449,0.003291854,0.000144697,1.22E-06,2018.710217,4.09E-05,4.45E-07,4.45E-07,0.198488251
1215,0.048999064,6.45E-05,0.000101347,0.068467645,0.00531761,0.00206193,0.000250207,2437.03511,2.83E-05,0.000403662,0.000403662,0.218845969
1216,0.027666138,1.89E-05,4.91E-05,0.073156616,0.00300246,0.000651136,0.000406576,2618.99138,9.45E-05,9.05E-05,9.05E-05,0.007634188
1217,0.017999656,8.01E-06,5.58E-05,0.049247782,0.001953408,0.00025322,1.43E-07,1825.151477,6.60E-05,3.48E-05,3.48E-05,0.0127236
1218,0.0296661,5.72E-06,0.000101313,0.066212653,0.003219505,0.000180871,8.27E-05,2324.800657,2.09E-05,6.77E-06,6.77E-06,0.231569638
1219,0.018332983,0,6.01E-05,0.048937524,0.001989582,0,4.17E-07,1800.328694,4.55E-05,0,0,0.315545424
1220,0.000333327,0,5.71E-11,3.62E-05,3.62E-05,0,5.47E-37,1,1.63E-05,0,0,0.218845969
1221,0.002999943,8.12E-08,1.27E-09,0.001383206,0.000325568,3.62E-05,3.07E-29,48.75952381,6.25E-05,5.67E-09,5.67E-09,0.279919331
1222,0.006666539,2.54E-06,8.66E-06,0.004469448,0.000723484,0.000180871,1.01E-24,154.9757215,4.73E-05,2.51E-06,2.51E-06,0.241748462
2001,0.008666501,2.78E-09,3.14E-05,0.065164528,0.00094053,3.62E-05,3.11E-05,2245.303537,2.86E-05,3.08E-07,3.08E-07,0.193398769
2002,0.034666005,3.45E-06,0.000101638,0.075238233,0.003762118,0.000108523,0.001149429,2805.653166,6.20E-05,3.94E-05,3.94E-05,0.24938265
2003,0.005666558,9.80E-08,8.68E-06,0.053323272,0.000614962,3.62E-05,2.49E-06,1825.272116,8.81E-05,0,0,0.101788867
2004,0.036665967,1.14E-05,0.000101178,0.058689834,0.003979164,0.000361742,1.37E-05,2291.885174,3.59E-05,4.42E-06,4.42E-06,0.323179541
2006,0.030332754,2.29E-06,0.000101315,0.080805298,0.003291854,7.23E-05,0.002628655,2977.160958,4.51E-05,4.13E-05,4.13E-05,0.211211851
2007,0.035999313,1.72E-05,0.000101379,0.068236213,0.003906815,0.000542613,0.000142029,2461.797896,6.10E-05,0.000217128,0.000217128,0.015268305
2008,0.039999236,1.27E-05,0.000102656,0.079545806,0.004340906,0.000397916,0.004275291,2888.025965,5.74E-05,5.40E-05,5.40E-05,0.251927355
2009,0.041332544,2.46E-05,0.000101461,0.068781679,0.004485603,0.000832007,0.000102585,2507.917218,4.81E-05,3.62E-05,3.62E-05,0.017813082
2010,0.028666119,2.29E-06,0.000100994,0.053565399,0.003110982,0.000217045,1.71E-05,1883.048295,2.99E-05,3.84E-05,3.84E-05,0.142504371
2011,0.042665852,1.15E-05,0.000102617,0.082491448,0.0046303,0.000361742,0.003009728,3086.579309,6.50E-05,0.000103847,0.000103847,0.226480156
2012,0.035665986,5.73E-06,0.000101249,0.059179924,0.003870641,0.000180871,1.25E-05,2202.305079,3.96E-05,1.36E-06,1.36E-06,0.007634188
2013,0.006999866,1.15E-06,2.36E-05,0.048662087,0.000759659,3.62E-05,6.73E-07,1644.278675,2.85E-05,3.11E-08,3.11E-08,0.371529233
2014,0.002333289,0,1.69E-09,0.005537339,0.00025322,0,1.06E-19,179.8573887,7.25E-05,0,0,0.213756557
2015,0.002666616,3.38E-10,8.56E-09,0.000326698,0.000289394,0.000144697,3.12E-28,10.16666667,2.17E-05,2.29E-08,2.29E-08,0.223935451
2016,0.07699853,5.54E-05,0.000103665,0.077488844,0.008356244,0.001881059,0.000794585,2997.429559,0.000108054,0.000437364,0.000437364,0.091609973
2017,0.020332945,0,7.45E-05,0.040264614,0.002206627,0,1.16E-09,1550.293438,4.45E-05,0,0,0.081431079
2019,0.002999943,1.15E-06,4.27E-08,0.046027534,0.000325568,7.23E-05,4.16E-08,1593.432811,5.34E-05,1.25E-06,1.25E-06,0.297732342
2020,0.034666005,1.84E-05,0.000101523,0.068668849,0.003762118,0.000578787,0.000113808,2445.74065,2.82E-05,3.29E-05,3.29E-05,0.325724317
2021,0.038332601,7.33E-06,0.000102385,0.081382659,0.004160035,0.00025322,0.002356221,3040.447143,9.25E-05,4.87E-05,4.87E-05,0.223935451
2022,0.001999962,1.15E-06,6.97E-16,8.14E-05,0.000217045,0.000144697,8.75E-36,2.5,2.50E-05,1.80E-05,1.80E-05,0.211211851
2023,0.043332506,4.71E-05,0.000101467,0.06809321,0.004702648,0.00162784,6.60E-05,2446.23935,1.74E-05,6.83E-05,6.83E-05,0.043260281
2024,0.001999962,2.29E-06,2.30E-09,0.002678176,0.000217045,7.23E-05,3.83E-25,82.39166667,2.83E-05,5.53E-07,5.53E-07,0.223935451
2025,0.031666062,6.95E-06,0.000102563,0.079562502,0.00343655,0.000217045,0.004215692,2861.468512,2.61E-05,8.72E-06,8.72E-06,0.195943546
2026,0.004666578,1.19E-06,4.30E-06,0.002287965,0.000506439,0.000108523,1.35E-25,83.99563492,2.88E-05,1.84E-08,1.84E-08,0.254472132
2027,0.034666005,2.30E-05,0.000101094,0.059710866,0.003762118,0.000759659,4.29E-05,2170.519564,2.32E-05,4.57E-05,4.57E-05,0.002546535
2028,0.041665871,1.97E-05,0.000102842,0.08139231,0.004521777,0.000651136,0.006327158,2963.511743,3.69E-05,0.000106062,0.000106062,0.346082034
2029,0.041999198,3.44E-06,0.000101639,0.077118014,0.004557951,0.000180871,0.000604763,2893.32758,0.000108771,9.63E-05,9.63E-05,0.147593783
2030,0.037665948,4.61E-06,0.000102421,0.075168512,0.004087686,0.000144697,0.001202621,2761.172901,8.56E-05,2.01E-05,2.01E-05,0.002546535
2031,0.0296661,1.15E-06,0.000102371,0.074409824,0.003219505,3.62E-05,0.000891202,2535.386499,2.05E-05,8.78E-09,8.78E-09,0.216301263
2032,0.030332754,1.15E-06,0.000101441,0.060403999,0.003291854,3.62E-05,0.000257146,2275.989705,4.10E-05,8.42E-08,8.42E-08,0.257016838
2033,0.027666138,5.75E-06,0.000101093,0.066470016,0.00300246,0.000180871,0.000235393,2195.156884,1.60E-05,6.82E-08,6.82E-08,0.264650955
2034,0.066332067,3.73E-05,0.000101081,0.071820668,0.007198669,0.001808711,0.000391861,2517.468901,0.00020456,0.000846256,0.000846256,0.017813082
2035,0.033999351,2.55E-06,0.000101626,0.061862229,0.00368977,0.000144697,0.000120237,2418.729413,4.78E-05,0.00012301,0.00012301,0.277374555
2037,0.047665757,5.64E-05,0.000101188,0.058839641,0.005172913,0.001881059,3.98E-05,2295.645689,3.72E-05,3.82E-05,3.82E-05,0.216301263
2038,0.008666501,3.12E-06,3.00E-06,0.050196051,0.00094053,0.000180871,3.00E-06,1759.235363,4.15E-05,1.91E-05,1.91E-05,0.208667145
2039,0.033666024,9.27E-06,0.000102656,0.079590343,0.003653596,0.000289394,0.004560068,2871.070424,2.39E-05,1.51E-05,1.51E-05,0.244293238
2040,0.049999045,2.76E-05,0.000103089,0.080421481,0.005426132,0.00094053,0.010795648,2850.232079,3.60E-05,7.20E-05,7.20E-05,0.015268305
2041,0.000999981,3.43E-12,1.52E-10,0.032596505,0.000108523,7.23E-05,7.48E-13,1053.976051,2.11E-05,0,0,0.201032957
2042,0.034332678,1.15E-05,0.000102707,0.073426239,0.003725944,0.000397916,0.002333808,2586.6408,1.84E-05,3.39E-06,3.39E-06,0.193398769
2043,0.020332945,2.27E-06,3.38E-05,0.043145722,0.002206627,0.000325568,6.53E-09,1627.380164,0.000148753,0.00051126,0.00051126,0.244293238
2044,0.042332525,3.47E-05,0.000102003,0.072683193,0.004594125,0.001121401,0.000253223,2451.750424,3.29E-05,0.00013483,0.00013483,0.239203756
2045,0.002333289,1.94E-06,2.51E-09,0.037873917,0.00025322,0.000108523,1.46E-10,1277.948434,3.51E-05,5.02E-07,5.02E-07,0.287553448
2046,0.031332735,8.48E-06,0.000101403,0.064848365,0.003400376,0.000289394,6.61E-05,2345.069344,2.96E-05,0.000511034,0.000511034,0.259561543
2047,0.031666062,4.61E-06,0.000101317,0.070501541,0.00343655,0.000180871,0.000226981,2472.310786,3.11E-05,2.23E-05,2.23E-05,0.002546535
2049,0.004666578,6.20E-11,1.72E-09,0.038603851,0.000506439,0.000108523,8.34E-10,1232.927828,4.57E-05,1.78E-05,1.78E-05,0.002546535
2050,0.01433306,6.33E-06,3.63E-05,0.012895565,0.001555491,0.000506439,1.01E-15,429.9215512,4.42E-05,5.54E-05,5.54E-05,0.198488251
2051,0.001333308,5.46E-12,4.44E-11,0.004088769,0.000144697,3.62E-05,5.45E-23,126.2500361,2.24E-05,6.00E-09,6.00E-09,0.06870748
2052,0.031666062,2.30E-06,0.0001027,0.080779378,0.00343655,7.23E-05,0.003450461,2918.500704,6.23E-05,1.25E-05,1.25E-05,0.208667145
2053,0.029332773,1.15E-06,0.000102079,0.070424489,0.003183331,3.62E-05,0.000739259,2520.727751,2.56E-05,1.84E-06,1.84E-06,0.229024862
2054,0.040999217,3.12E-05,0.000101954,0.075419528,0.004449428,0.001012878,0.005267383,2698.474855,2.47E-05,5.83E-05,5.83E-05,0.007634188
2055,0.001333308,0,1.49E-06,0.002313194,0.000144697,0,8.43E-25,72.94801587,2.19E-05,0,0,0.234114344
2056,0.033999351,1.38E-05,0.000101676,0.073153077,0.00368977,0.000434091,0.004082424,2573.190919,2.69E-05,7.64E-06,7.64E-06,0.29264293
2057,0.033999351,5.79E-06,0.000101845,0.079039931,0.00368977,0.000180871,0.003720349,2790.74302,3.92E-05,0.000387649,0.000387649,0.038170799
2058,0.001999962,7.63E-07,1.66E-09,0.004655946,0.000217045,0.000108523,4.54E-21,143.9335075,1.79E-05,6.77E-08,6.77E-08,0.208667145
2059,0.000666654,0,1.52E-10,0.032601095,7.23E-05,0,8.22E-13,1054.976051,3.00E-05,0,0,0.218845969
2060,0.014999714,1.62E-06,4.20E-05,0.039494574,0.00162784,0.000108523,1.02E-10,1513.142343,5.41E-05,8.80E-05,8.80E-05,0.262106249
2061,0.035332659,9.21E-06,0.00010221,0.075119783,0.003834467,0.000325568,0.001584689,2720.31053,4.42E-05,3.93E-05,3.93E-05,0.279919331
2062,0.003666597,1.13E-06,1.55E-09,0.000336698,0.000397916,0.000217045,2.75E-29,11.58333333,2.44E-05,1.54E-07,1.54E-07,0.223935451
2063,0.001666635,1.14E-06,6.95E-10,0.000162784,0.000180871,7.23E-05,1.02E-33,5.5,2.13E-05,5.11E-07,5.11E-07,0.025447199
2064,0.000666654,0,3.18E-09,0.00031851,7.23E-05,0,1.15E-33,9.666666667,1.81E-05,0,0,0.262106249
2065,0.011999771,1.65E-06,7.02E-06,0.015840479,0.001302272,0.000289394,6.10E-14,512.2626776,6.23E-05,8.32E-05,8.32E-05,0.033081387
2066,0.039332582,2.78E-05,0.000102224,0.071615187,0.004268557,0.000976704,0.001470643,2491.76628,2.21E-05,3.44E-05,3.44E-05,0.246837944
2067,0.052665661,6.46E-05,0.000101555,0.074067064,0.005715526,0.00206193,0.000963997,2656.657131,3.26E-05,0.000503857,0.000503857,0.229024862
2068,0.001666635,1.15E-06,1.64E-23,0.000144697,0.000180871,3.62E-05,1.84E-34,4,5.71E-05,1.05E-08,1.05E-08,0.218845969
2069,0.012333098,2.30E-06,4.36E-05,0.059000846,0.001338446,7.23E-05,5.21E-05,2132.238681,1.95E-05,3.13E-08,3.13E-08,0.226480156
2070,0.035999313,1.14E-05,0.000101074,0.061396321,0.003906815,0.000506439,1.79E-05,2333.416011,9.21E-05,0.000122365,0.000122365,0.272285143
2071,0.001999962,4.40E-12,2.17E-09,0.031073381,0.000217045,3.62E-05,6.08E-13,1145.959872,4.53E-05,1.80E-05,1.80E-05,0.208667145
2072,0.036999294,0.000107729,4.65E-08,0.061895338,0.004015338,0.003906815,9.21E-05,1984.08521,1.59E-05,1.15E-06,1.15E-06,0.203577663
2073,0.046999103,4.97E-05,0.000101457,0.065196596,0.005100564,0.001772537,9.49E-05,2417.72361,2.13E-05,0.000167595,0.000167595,0.223935451
2074,0.029332773,2.29E-06,0.000101215,0.061001664,0.003183331,7.23E-05,3.95E-05,2286.832156,3.29E-05,1.90E-05,1.90E-05,0.211211851
2075,0.08799832,0.000200228,0.000101396,0.066904742,0.009549993,0.006583707,0.000120735,2336.161323,1.66E-05,6.28E-05,6.28E-05,0.203577663
2076,0.014999714,2.88E-05,3.63E-07,0.076214775,0.00162784,0.000904355,0.00482608,2552.983388,2.34E-05,3.50E-05,3.50E-05,0.223935451
2077,0.030332754,4.58E-06,0.000101275,0.067456469,0.003291854,0.000144697,8.41E-05,2417.086456,5.27E-05,3.21E-06,3.21E-06,0.198488251
2078,0.005333232,3.42E-06,2.05E-08,0.069693235,0.000578787,0.000144697,0.000226287,2368.507816,6.96E-05,4.75E-05,4.75E-05,0.002546535
2080,0.001666635,0,5.47E-09,0.01650739,0.000180871,0,8.60E-15,525.2818041,6.16E-05,0,0,0.005086035
2081,0.019999618,0,6.12E-05,0.036818289,0.002170453,0,8.49E-11,1376.297158,0.000157731,0,0,0.231569638
2082,0.004999905,5.74E-06,2.76E-08,0.059062633,0.000542613,0.000325568,1.85E-05,1968.611795,1.89E-05,3.66E-05,3.66E-05,0.188309358
2083,0.000666654,0,5.44E-10,0.000884449,7.23E-05,0,1.13E-24,28.06832612,2.60E-05,0,0,0.221390745
2084,0.052332334,5.38E-05,0.000102274,0.075507161,0.005679352,0.001808711,0.000660966,2733.139221,7.33E-05,0.000252606,0.000252606,0.211211851
2085,0.027999465,2.29E-06,0.00010138,0.062761081,0.003038634,7.23E-05,0.000166083,2225.854071,4.18E-05,2.29E-06,2.29E-06,0.195943546
2086,0.035999313,2.31E-06,0.000102552,0.076090687,0.003906815,7.23E-05,0.001012955,2779.469644,3.64E-05,2.38E-05,2.38E-05,0.24938265
2087,0.03633264,5.75E-06,0.000101548,0.076111906,0.003942989,0.000180871,0.000476125,2753.183624,8.17E-05,0.000104198,0.000104198,0.223935451
2088,0.003666597,8.01E-11,2.39E-08,0.061287248,0.000397916,3.62E-05,1.70E-05,2324.334496,3.62E-05,1.79E-05,1.79E-05,0.216301263
2089,0.015666368,0,6.01E-05,0.044613011,0.001700188,0,6.96E-08,1658.127446,1.60E-05,0,0,0.221390745
2090,0.041332544,3.57E-05,0.000102028,0.069921403,0.004485603,0.001121401,0.000211168,2521.103198,2.94E-05,5.78E-05,5.78E-05,0.239203756
2091,0.093664878,0.000200758,0.000102832,0.079789515,0.010164954,0.006728404,0.002446583,2679.084368,1.97E-05,0.000821398,0.000821398,0.193398769
2092,0.026332831,2.31E-06,0.000101579,0.06836269,0.002857763,7.23E-05,0.000991846,2299.038747,1.72E-05,3.92E-09,3.92E-09,0.254472132
2093,0.012333098,1.98E-06,1.67E-05,0.054562892,0.001338446,0.000144697,3.08E-06,1971.482644,8.20E-05,4.76E-05,4.76E-05,0.007634188
2094,0.060665508,4.25E-05,0.000101465,0.069181277,0.006583707,0.001483143,5.62E-05,2600.693488,0.000118065,0.000636425,0.000636425,0.264650955
2096,0.001999962,1.99E-11,1.39E-09,0.049960601,0.000217045,7.23E-05,4.70E-07,1734.852265,3.29E-05,1.77E-05,1.77E-05,0.239203756
2097,0.0296661,0,0.000101124,0.061505433,0.003219505,0,3.82E-05,2351.347919,3.29E-05,0,0,0.038170799
2098,0.032332716,5.08E-06,0.000101681,0.062763979,0.003508899,0.000289394,8.26E-05,2238.758457,9.15E-05,9.63E-05,9.63E-05,0.262106249
2099,0.034332678,1.27E-05,0.000101717,0.073043442,0.003725944,0.000397916,0.004344473,2572.877835,2.81E-05,2.16E-05,2.16E-05,0.198488251
2100,0.03633264,2.22E-05,8.06E-05,0.080730725,0.003942989,0.000759659,0.00351954,2949.084154,3.71E-05,9.71E-05,9.71E-05,0.190854064
2101,0.033666024,1.27E-05,0.000101535,0.067147695,0.003653596,0.000397916,9.19E-05,2403.555683,2.08E-05,3.80E-06,3.80E-06,0.002546535
2102,0.044999141,3.45E-06,0.000101838,0.077701647,0.004883519,0.000108523,0.000811819,2963.726101,9.41E-05,1.26E-05,1.26E-05,0.320634835
2103,0.04066589,2.08E-05,0.000101297,0.074579518,0.004413254,0.00068731,0.000990542,2736.251695,4.74E-05,6.48E-05,6.48E-05,0.30536653
2104,0.034999332,7.28E-06,0.000102105,0.072996254,0.003798293,0.00025322,0.000979486,2627.872432,3.50E-05,9.60E-06,9.60E-06,0.226480156
2105,0.001666635,1.41E-14,1.29E-09,0.052838659,0.000180871,3.62E-05,1.89E-06,1756.475498,5.58E-05,1.78E-05,1.78E-05,0.201032957
2106,0.033999351,2.08E-05,0.000102485,0.055227767,0.00368977,0.000723484,6.80E-06,2045.691098,1.62E-05,1.71E-05,1.71E-05,0.211211851
2107,0.030999408,4.24E-06,0.000101248,0.054615078,0.003364202,0.000180871,1.42E-06,1999.360642,3.22E-05,3.74E-06,3.74E-06,0.259561543
2108,0.004666578,1.56E-07,6.92E-06,0.038945139,0.000506439,0.000108523,3.70E-10,1343.971379,5.22E-05,5.39E-05,5.39E-05,0.300277048
2109,0.000333327,0,4.06E-10,3.62E-05,3.62E-05,0,5.47E-37,1,1.71E-05,0,0,0.033081387
2110,0.031999389,1.29E-05,0.00010104,0.055743931,0.003472725,0.000506439,2.82E-05,2059.471476,2.31E-05,7.59E-06,7.59E-06,0.24938265
2111,0.035332659,1.16E-05,0.00010251,0.07626674,0.003834467,0.000361742,0.003351637,2650.641441,4.73E-05,1.50E-05,1.50E-05,0.002546535
2112,0.001333308,0,2.80E-08,0.041429283,0.000144697,0,4.17E-09,1436.225612,4.45E-05,0,0,0.099244091
2113,0.001333308,3.45E-12,3.76E-09,0.000172359,0.000144697,3.62E-05,1.83E-34,5.666666667,5.15E-05,2.24E-08,2.24E-08,0.0127236
2114,0.004333251,6.86E-07,2.58E-09,0.043389501,0.000470265,0.000144697,9.74E-08,1362.077385,4.99E-05,3.15E-05,3.15E-05,0.223935451
2115,0.000999981,0,4.48E-10,0.01344966,0.000108523,0,1.07E-15,413.9486305,3.49E-05,0,0,0.262106249
2116,0.048665737,3.47E-06,0.000103357,0.081634784,0.005281435,0.000108523,0.008885534,3038.566636,9.07E-05,7.80E-05,7.80E-05,0.218845969
2117,0.065665413,0.000109691,0.000101378,0.073886604,0.00712632,0.003870641,0.000339556,2639.540573,2.18E-05,0.000774795,0.000774795,0.002546535
2118,0.0593322,5.73E-06,0.0001018,0.086359703,0.00643901,0.000180871,0.003974362,3298.867754,0.000268053,0.000362047,0.000362047,0.208667145
2119,0.041999198,3.57E-05,0.000101612,0.068999384,0.004557951,0.001229923,0.00038221,2474.113901,2.22E-05,2.27E-05,2.27E-05,0.0127236
2120,0.026332831,4.01E-10,0.000101023,0.055184893,0.002857763,3.62E-05,1.27E-05,1927.690533,3.69E-05,2.77E-08,2.77E-08,0.218845969
2121,0.043332506,4.61E-05,0.00010186,0.073655305,0.004702648,0.001555491,0.00342745,2572.650865,2.03E-05,2.03E-05,2.03E-05,0.447870901
2122,0.001999962,4.42E-08,1.28E-06,0.003484947,0.000217045,7.23E-05,6.70E-23,115.277023,3.83E-05,1.33E-07,1.33E-07,0.267195731
2123,0.002666616,4.53E-08,3.95E-10,0.000178088,0.000289394,0.000144697,1.68E-34,5.833333333,3.12E-05,3.86E-08,3.86E-08,0.285008742
2125,0.038665928,1.39E-05,0.000102835,0.08584578,0.004196209,0.000470265,0.005953492,3028.804043,4.14E-05,6.68E-05,6.68E-05,0.195943546
2126,0.036999294,1.28E-05,0.000102838,0.080541091,0.004015338,0.000397916,0.00287534,2730.871284,3.71E-05,8.19E-05,8.19E-05,0.223935451
2127,0.032666043,3.43E-06,0.000101245,0.068108163,0.003545073,0.000108523,5.04E-05,2380.842326,7.64E-05,8.63E-05,8.63E-05,0.017813082
2128,0.032332716,5.20E-06,0.000102526,0.065337324,0.003508899,0.000180871,0.000917066,2414.011257,4.01E-05,1.85E-06,1.85E-06,0.162862159
2129,0.028666119,2.30E-06,0.000101725,0.063294207,0.003110982,7.23E-05,0.000140904,2292.123553,2.22E-05,6.78E-07,6.78E-07,0.325724317
2130,0.057332239,1.39E-05,0.000102194,0.079530044,0.006221965,0.000506439,0.013647253,2840.241541,9.19E-05,0.000101241,0.000101241,0.264650955
2131,0.032666043,6.99E-06,0.000101389,0.053046616,0.003545073,0.000217045,3.44E-06,2060.887809,3.20E-05,8.39E-07,8.39E-07,0.320634835
2132,0.040999217,2.19E-05,0.000102031,0.07612889,0.004449428,0.000759659,0.004530463,2602.518057,3.97E-05,1.91E-05,1.91E-05,0.145049077
2133,0.029332773,1.14E-06,0.000101208,0.059417837,0.003183331,3.62E-05,3.06E-06,2217.662495,2.35E-05,8.73E-08,8.73E-08,0.216301263
2134,0.029332773,1.14E-06,0.000101103,0.071358769,0.003183331,3.62E-05,0.000791875,2508.20112,2.77E-05,2.31E-07,2.31E-07,0.0127236
2135,0.027332811,1.15E-06,0.000101462,0.079127008,0.002966286,3.62E-05,0.002700104,2839.604706,2.34E-05,1.06E-06,1.06E-06,0.262106249
2136,0.003999924,1.22E-06,2.97E-06,0.00138692,0.000434091,0.000108523,1.23E-25,50.9781746,2.38E-05,3.23E-07,3.23E-07,0.234114344
2138,0.037999274,1.73E-05,0.000101476,0.068647432,0.004123861,0.000542613,0.000235729,2506.626936,4.55E-05,8.44E-05,8.44E-05,0.223935451
2139,0.00333327,2.71E-06,1.76E-09,0.005317581,0.000361742,0.000108523,6.98E-23,167.2623016,4.48E-05,1.28E-07,1.28E-07,0.221390745
2140,0.032332716,9.54E-06,7.83E-05,0.06729604,0.003508899,0.000397916,0.000108778,2383.231456,5.49E-05,0.00011665,0.00011665,0.356260928
2141,0.030666081,6.96E-06,0.000101624,0.071089164,0.003328028,0.000217045,0.000900525,2482.670387,2.35E-05,3.14E-05,3.14E-05,0.267195731
2142,0.016333021,1.15E-05,4.40E-05,0.01538215,0.001772537,0.000397916,2.47E-15,518.859156,2.52E-05,4.61E-07,4.61E-07,0.384252833
2143,0.044332487,5.17E-05,0.000102015,0.068409297,0.004811171,0.00162784,0.000189708,2412.026939,2.16E-05,9.06E-05,9.06E-05,0.218845969
2144,0.025666177,0,0.000100995,0.059016887,0.002785415,0,1.00E-05,2097.414683,7.23E-05,0,0,0.272285143
2145,0.046665776,5.08E-05,0.000102312,0.079519849,0.00506439,0.00162784,0.001311285,2678.789249,2.37E-05,0.000147878,0.000147878,0.272285143
2146,0.031999389,1.49E-05,0.000101118,0.066460305,0.003472725,0.000470265,0.000171027,2337.114783,2.45E-05,6.12E-07,6.12E-07,0.29264293
