Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz Centrality,Page-Rank,Percolation-Centrality,score
9904210,0.000833515,8.92E-07,0.00136225,0.239059845,2.05E-05,2.05E-05,0.000833515,2.69E-05,0.239059845,2.69E-05,8.92E-07,1.26E-06
,,,,,,,,,,,,
107152,0.002717982,0.000226928,0.005360675,0.276456114,8.06E-05,8.06E-05,0.002717982,7.43E-05,0.276456114,7.43E-05,0.000226928,0.000221746
,,,,,,,,,,,,
1132,0.001159672,9.17E-06,0.002047111,0.250644715,3.07E-05,3.07E-05,0.001159672,3.44E-05,0.250644715,3.44E-05,9.17E-06,7.43E-06
,,,,,,,,,,,,
2037,0.001884468,1.58E-05,0.002742509,0.251945786,4.12E-05,4.12E-05,0.001884468,5.27E-05,0.251945786,5.27E-05,1.58E-05,1.75E-05
,,,,,,,,,,,,
3242,0.001993187,5.50E-05,0.002776399,0.25629612,4.17E-05,4.17E-05,0.001993187,5.77E-05,0.25629612,5.77E-05,5.50E-05,5.72E-05
,,,,,,,,,,,,
3263,0.00308038,0.000250146,0.005514693,0.274676183,8.28E-05,8.28E-05,0.00308038,8.42E-05,0.274676183,8.42E-05,0.000250146,0.000247624
,,,,,,,,,,,,
5049,0.003406538,0.000729816,0.016199428,0.289955789,0.000244221,0.000244221,0.003406538,9.82E-05,0.289955789,9.82E-05,0.000729816,0.000659433
,,,,,,,,,,,,
6047,0.002536783,6.35E-05,0.004810023,0.262833324,7.23E-05,7.23E-05,0.002536783,6.56E-05,0.262833324,6.56E-05,6.35E-05,6.31E-05
,,,,,,,,,,,,
6100,0.002319345,0.000157016,0.004875995,0.271593813,7.32E-05,7.32E-05,0.002319345,6.51E-05,0.271593813,6.51E-05,0.000157016,0.000157861
,,,,,,,,,,,,
6189,0.002065666,0.000240246,0.00479795,0.273515272,7.21E-05,7.21E-05,0.002065666,6.10E-05,0.273515272,6.10E-05,0.000240246,0.000243582
,,,,,,,,,,,,
6224,0.002609263,1.00E-04,0.004215362,0.26256544,6.33E-05,6.33E-05,0.002609263,7.15E-05,0.26256544,7.15E-05,1.00E-04,0.000107442
,,,,,,,,,,,,
9072,0.00152207,2.38E-05,0.002009697,0.24966141,3.02E-05,3.02E-05,0.00152207,4.52E-05,0.24966141,4.52E-05,2.38E-05,2.80E-05
,,,,,,,,,,,,
9112,0.002101906,0.000120388,0.005352196,0.260459587,8.00E-05,8.00E-05,0.002101906,5.63E-05,0.260459587,5.63E-05,0.000120388,0.000115447
,,,,,,,,,,,,
9247,0.001739509,0.000197734,0.011237012,0.2867623,0.000169375,0.000169375,0.001739509,4.92E-05,0.2867623,4.92E-05,0.000197734,0.000204834
,,,,,,,,,,,,
10196,0.002500544,0.000154622,0.003952607,0.257929538,5.93E-05,5.93E-05,0.002500544,7.33E-05,0.257929538,7.33E-05,0.000154622,0.000157366
,,,,,,,,,,,,
10217,0.00144959,1.00E-05,0.002560637,0.251501154,3.85E-05,3.85E-05,0.00144959,4.13E-05,0.251501154,4.13E-05,1.00E-05,1.02E-05
,,,,,,,,,,,,
10222,0.00152207,0.000194022,0.012676045,0.285269223,0.000191175,0.000191175,0.00152207,4.48E-05,0.285269223,4.48E-05,0.000194022,0.000155652
,,,,,,,,,,,,
10223,0.002862941,0.000395506,0.007110505,0.283935978,0.000106826,0.000106826,0.002862941,7.80E-05,0.283935978,7.80E-05,0.000395506,0.000369038
,,,,,,,,,,,,
11017,0.003660216,0.0004105,0.006345764,0.273470602,9.52E-05,9.52E-05,0.003660216,0.000103375,0.273470602,0.000103375,0.0004105,0.000400541
,,,,,,,,,,,,
11079,0.002283105,0.000354043,0.01771514,0.286085584,0.000266347,0.000266347,0.002283105,5.97E-05,0.286085584,5.97E-05,0.000354043,0.000307942
,,,,,,,,,,,,
12041,0.002681742,8.53E-05,0.005496317,0.26608846,8.27E-05,8.27E-05,0.002681742,7.07E-05,0.26608846,7.07E-05,8.53E-05,8.13E-05
,,,,,,,,,,,,
12054,0.002464304,0.000192217,0.008562915,0.277007774,0.000128251,0.000128251,0.002464304,6.56E-05,0.277007774,6.56E-05,0.000192217,0.000195273
,,,,,,,,,,,,
101114,0.002391824,0.0003241,0.006528493,0.277297345,9.82E-05,9.82E-05,0.002391824,8.11E-05,0.277297345,8.11E-05,0.0003241,0.000311826
,,,,,,,,,,,,
101135,0.002101906,7.00E-05,0.003382998,0.25810596,5.09E-05,5.09E-05,0.002101906,6.06E-05,0.25810596,6.06E-05,7.00E-05,8.03E-05
,,,,,,,,,,,,
104041,0.000833515,1.44E-05,0.00212984,0.257634384,3.20E-05,3.20E-05,0.000833515,2.69E-05,0.257634384,2.69E-05,1.44E-05,1.72E-05
,,,,,,,,,,,,
104147,0.002283105,0.0002825,0.004574185,0.276670228,6.86E-05,6.86E-05,0.002283105,6.69E-05,0.276670228,6.69E-05,0.0002825,0.000267985
,,,,,,,,,,,,
104200,0.00304414,0.000229603,0.006377092,0.261137411,9.52E-05,9.52E-05,0.00304414,8.28E-05,0.261137411,8.28E-05,0.000229603,0.000221237
,,,,,,,,,,,,
105014,0.00144959,5.98E-05,0.003381127,0.265227094,5.08E-05,5.08E-05,0.00144959,4.14E-05,0.265227094,4.14E-05,5.98E-05,6.77E-05
,,,,,,,,,,,,
105063,0.001014713,8.07E-05,0.001555167,0.25880907,2.33E-05,2.33E-05,0.001014713,3.52E-05,0.25880907,3.52E-05,8.07E-05,9.19E-05
,,,,,,,,,,,,
105077,0.00152207,2.44E-05,0.004636125,0.255238881,6.99E-05,6.99E-05,0.00152207,4.30E-05,0.255238881,4.30E-05,2.44E-05,2.95E-05
,,,,,,,,,,,,
105159,0.001739509,7.97E-05,0.012161525,0.283797626,0.000183325,0.000183325,0.001739509,4.78E-05,0.283797626,4.78E-05,7.97E-05,7.87E-05
,,,,,,,,,,,,
105216,0.001123433,2.54E-05,0.003621008,0.26537421,5.44E-05,5.44E-05,0.001123433,3.29E-05,0.26537421,3.29E-05,2.54E-05,2.48E-05
,,,,,,,,,,,,
106079,0.001413351,5.52E-05,0.003497939,0.258434599,5.25E-05,5.25E-05,0.001413351,3.96E-05,0.258434599,3.96E-05,5.52E-05,5.65E-05
,,,,,,,,,,,,
106262,0.000905994,3.40E-05,0.001881162,0.255990014,2.82E-05,2.82E-05,0.000905994,2.78E-05,0.255990014,2.78E-05,3.40E-05,4.03E-05
,,,,,,,,,,,,
107063,0.001123433,0.000531003,0.000910118,0.24495689,1.36E-05,1.36E-05,0.001123433,5.49E-05,0.24495689,5.49E-05,0.000531003,0.000517028
,,,,,,,,,,,,
9507158,0.007175473,0.001264976,0.0138702,0.280115372,0.000208722,0.000208722,0.007175473,0.000208669,0.280115372,0.000208669,0.001264976,0.001252082
,,,,,,,,,,,,
9508072,0.004022614,0.000218625,0.007543809,0.261081427,0.000113657,0.000113657,0.004022614,0.000115878,0.261081427,0.000115878,0.000218625,0.000209903
,,,,,,,,,,,,
9602111,0.001993187,3.48E-05,0.003399371,0.253370609,5.12E-05,5.12E-05,0.001993187,5.94E-05,0.253370609,5.94E-05,3.48E-05,3.64E-05
,,,,,,,,,,,,
9603090,0.003370298,0.000136618,0.006362693,0.261094148,9.58E-05,9.58E-05,0.003370298,9.69E-05,0.261094148,9.69E-05,0.000136618,0.00013329
,,,,,,,,,,,,
9606040,0.002935421,0.000393495,0.004932586,0.268749585,7.42E-05,7.42E-05,0.002935421,8.82E-05,0.268749585,8.82E-05,0.000393495,0.000424339
,,,,,,,,,,,,
9607108,0.001087193,0.000165259,0.002718553,0.253680086,4.10E-05,4.10E-05,0.001087193,3.96E-05,0.253680086,3.96E-05,0.000165259,0.000156756
,,,,,,,,,,,,
9608005,0.001304631,5.66E-05,0.005659738,0.27537351,8.52E-05,8.52E-05,0.001304631,3.93E-05,0.27537351,3.93E-05,5.66E-05,6.08E-05
,,,,,,,,,,,,
9610105,0.003297818,0.000199846,0.008129901,0.272397362,0.000122348,0.000122348,0.003297818,9.09E-05,0.272397362,9.09E-05,0.000199846,0.000199426
,,,,,,,,,,,,
9610157,0.002754222,0.000645305,0.009083026,0.285765185,0.000136636,0.000136636,0.002754222,8.31E-05,0.285765185,8.31E-05,0.000645305,0.000559229
,,,,,,,,,,,,
9611161,0.000905994,1.44E-05,0.001578736,0.245311263,2.38E-05,2.38E-05,0.000905994,3.05E-05,0.245311263,3.05E-05,1.44E-05,1.67E-05
,,,,,,,,,,,,
9612076,0.000507357,1.98E-06,0.001168644,0.24397096,1.76E-05,1.76E-05,0.000507357,1.84E-05,0.24397096,1.84E-05,1.98E-06,2.27E-06
,,,,,,,,,,,,
9701054,0.00144959,0.000144716,0.004537137,0.276102837,6.83E-05,6.83E-05,0.00144959,4.57E-05,0.276102837,4.57E-05,0.000144716,0.000122752
,,,,,,,,,,,,
9702103,0.00144959,4.68E-05,0.004452599,0.254265113,6.71E-05,6.71E-05,0.00144959,4.39E-05,0.254265113,4.39E-05,4.68E-05,4.85E-05
,,,,,,,,,,,,
9703082,0.001377111,8.95E-05,0.002712259,0.256056071,4.08E-05,4.08E-05,0.001377111,4.73E-05,0.256056071,4.73E-05,8.95E-05,0.000103396
,,,,,,,,,,,,
9703101,0.001377111,1.09E-05,0.002548807,0.247591858,3.84E-05,3.84E-05,0.001377111,4.22E-05,0.247591858,4.22E-05,1.09E-05,1.24E-05
,,,,,,,,,,,,
9704147,0.001630789,3.19E-05,0.003231484,0.253052325,4.87E-05,4.87E-05,0.001630789,4.92E-05,0.253052325,4.92E-05,3.19E-05,3.49E-05
,,,,,,,,,,,,
9708065,0.000616076,3.03E-06,0.001378559,0.246090887,2.08E-05,2.08E-05,0.000616076,2.11E-05,0.246090887,2.11E-05,3.03E-06,3.66E-06
,,,,,,,,,,,,
9712186,0.003696456,0.000509027,0.006968139,0.272635748,0.000104654,0.000104654,0.003696456,0.000108047,0.272635748,0.000108047,0.000509027,0.000511498
,,,,,,,,,,,,
9801205,0.000797275,1.91E-05,0.002655042,0.248671941,4.00E-05,4.00E-05,0.000797275,2.80E-05,0.248671941,2.80E-05,1.91E-05,2.12E-05
,,,,,,,,,,,,
9802033,0.000724795,1.18E-05,0.002362987,0.251475187,3.56E-05,3.56E-05,0.000724795,2.60E-05,0.251475187,2.60E-05,1.18E-05,1.14E-05
,,,,,,,,,,,,
9803142,0.000869754,1.94E-05,0.001942462,0.246450818,2.93E-05,2.93E-05,0.000869754,3.11E-05,0.246450818,3.11E-05,1.94E-05,1.95E-05
,,,,,,,,,,,,
9805220,0.000543596,5.69E-06,0.001137712,0.240683414,1.71E-05,1.71E-05,0.000543596,2.16E-05,0.240683414,2.16E-05,5.69E-06,7.12E-06
,,,,,,,,,,,,
9807056,0.000833515,1.51E-05,0.001438891,0.246725434,2.17E-05,2.17E-05,0.000833515,3.05E-05,0.246725434,3.05E-05,1.51E-05,1.96E-05
,,,,,,,,,,,,
9807087,0.001123433,3.91E-05,0.002392516,0.25182738,3.60E-05,3.60E-05,0.001123433,3.92E-05,0.25182738,3.92E-05,3.91E-05,4.35E-05
,,,,,,,,,,,,
9812049,0.002174386,0.000453469,0.014466177,0.287112628,0.000218095,0.000218095,0.002174386,6.58E-05,0.287112628,6.58E-05,0.000453469,0.000416957
,,,,,,,,,,,,
9902100,0.001014713,8.40E-05,0.005895296,0.270970274,8.89E-05,8.89E-05,0.001014713,3.40E-05,0.270970274,3.40E-05,8.40E-05,9.55E-05
,,,,,,,,,,,,
9906200,0.003805175,0.000169985,0.007189417,0.266891616,0.000108003,0.000108003,0.003805175,1.00E-04,0.266891616,1.00E-04,0.000169985,0.000155543
,,,,,,,,,,,,
9907013,0.000833515,1.27E-05,0.001601719,0.245686938,2.41E-05,2.41E-05,0.000833515,2.60E-05,0.245686938,2.60E-05,1.27E-05,1.37E-05
,,,,,,,,,,,,
9907131,0.001268392,9.84E-06,0.002040604,0.250724465,3.06E-05,3.06E-05,0.001268392,3.83E-05,0.250724465,3.83E-05,9.84E-06,9.25E-06
,,,,,,,,,,,,
9908135,0.001340871,2.62E-05,0.003038169,0.251621617,4.57E-05,4.57E-05,0.001340871,3.67E-05,0.251621617,3.67E-05,2.62E-05,2.64E-05
,,,,,,,,,,,,
9910170,0.001775748,6.43E-05,0.00320145,0.254007176,4.81E-05,4.81E-05,0.001775748,5.05E-05,0.254007176,5.05E-05,6.43E-05,6.58E-05
,,,,,,,,,,,,
9910172,0.001630789,2.31E-05,0.002382473,0.251520042,3.57E-05,3.57E-05,0.001630789,4.66E-05,0.251520042,4.66E-05,2.31E-05,2.28E-05
,,,,,,,,,,,,
9911161,0.004747409,0.000264116,0.021691384,0.272270024,0.000327125,0.000327125,0.004747409,0.000119115,0.272270024,0.000119115,0.000264116,0.000276647
,,,,,,,,,,,,
9912147,0.001377111,9.30E-06,0.002015333,0.247329009,3.02E-05,3.02E-05,0.001377111,3.94E-05,0.247329009,3.94E-05,9.30E-06,8.40E-06
,,,,,,,,,,,,
9912188,0.00144959,1.06E-05,0.002206481,0.250146257,3.31E-05,3.31E-05,0.00144959,4.13E-05,0.250146257,4.13E-05,1.06E-05,9.45E-06
,,,,,,,,,,,,
107153,0.001413351,0.000138275,0.003152717,0.262398289,4.74E-05,4.74E-05,0.001413351,4.57E-05,0.262398289,4.57E-05,0.000138275,0.000147655
,,,,,,,,,,,,
3025,0.00304414,0.000217449,0.007044848,0.270191459,0.000105893,0.000105893,0.00304414,8.56E-05,0.270191459,8.56E-05,0.000217449,0.000232531
,,,,,,,,,,,,
4073,0.000905994,6.60E-05,0.002446614,0.261213791,3.67E-05,3.67E-05,0.000905994,3.16E-05,0.261213791,3.16E-05,6.60E-05,7.34E-05
,,,,,,,,,,,,
6011,0.00148583,0.000160145,0.003682565,0.266644588,5.55E-05,5.55E-05,0.00148583,5.10E-05,0.266644588,5.10E-05,0.000160145,0.000182602
,,,,,,,,,,,,
102095,0.001159672,3.24E-05,0.003354965,0.261931397,5.03E-05,5.03E-05,0.001159672,3.43E-05,0.261931397,3.43E-05,3.24E-05,3.49E-05
,,,,,,,,,,,,
103170,0.003660216,0.001050983,0.006141549,0.274667735,9.23E-05,9.23E-05,0.003660216,0.000115045,0.274667735,0.000115045,0.001050983,0.001084584
,,,,,,,,,,,,
103183,0.00148583,3.59E-05,0.00349161,0.26444696,5.25E-05,5.25E-05,0.00148583,4.33E-05,0.26444696,4.33E-05,3.59E-05,3.89E-05
,,,,,,,,,,,,
105101,0.001377111,0.000105393,0.004075275,0.269886623,6.12E-05,6.12E-05,0.001377111,4.43E-05,0.269886623,4.43E-05,0.000105393,0.000108109
,,,,,,,,,,,,
106267,0.001159672,3.19E-05,0.002010453,0.24773609,3.02E-05,3.02E-05,0.001159672,4.03E-05,0.24773609,4.03E-05,3.19E-05,3.92E-05
,,,,,,,,,,,,
208020,0.00452997,0.000447165,0.010706019,0.27294683,0.000160989,0.000160989,0.00452997,0.00012575,0.27294683,0.00012575,0.000447165,0.000436338
,,,,,,,,,,,,
9505054,0.00148583,9.51E-05,0.001986247,0.254877088,2.98E-05,2.98E-05,0.00148583,5.03E-05,0.254877088,5.03E-05,9.51E-05,0.000106134
,,,,,,,,,,,,
9506048,0.001087193,2.20E-05,0.001371927,0.246716346,2.06E-05,2.06E-05,0.001087193,3.73E-05,0.246716346,3.73E-05,2.20E-05,2.63E-05
,,,,,,,,,,,,
9510101,0.006740596,0.001190861,0.0169843,0.276068697,0.000255542,0.000255542,0.006740596,0.000192253,0.276068697,0.000192253,0.001190861,0.001182127
,,,,,,,,,,,,
9512059,0.007356672,0.001402495,0.018553858,0.286529222,0.000279146,0.000279146,0.007356672,0.00021095,0.286529222,0.00021095,0.001402495,0.001384878
,,,,,,,,,,,,
9512077,0.008190186,0.00124883,0.025948003,0.290068803,0.000390117,0.000390117,0.008190186,0.00021661,0.290068803,0.00021661,0.00124883,0.001210416
,,,,,,,,,,,,
9601038,0.007030514,0.000636009,0.019790378,0.277188327,0.000297772,0.000297772,0.007030514,0.00017566,0.277188327,0.00017566,0.000636009,0.0006102
,,,,,,,,,,,,
9604041,0.002174386,0.000386846,0.009411544,0.292871829,0.000141481,0.000141481,0.002174386,6.28E-05,0.292871829,6.28E-05,0.000386846,0.000391849
,,,,,,,,,,,,
9604178,0.002536783,6.09E-05,0.007407245,0.264504397,0.000111423,0.000111423,0.002536783,6.75E-05,0.264504397,6.75E-05,6.09E-05,5.74E-05
,,,,,,,,,,,,
9607163,0.00456621,0.001038194,0.008748643,0.275209447,0.000131583,0.000131583,0.00456621,0.000140212,0.275209447,0.000140212,0.001038194,0.001102416
,,,,,,,,,,,,
9608163,0.002355585,0.000448297,0.007585764,0.274038427,0.000113937,0.000113937,0.002355585,7.56E-05,0.274038427,7.56E-05,0.000448297,0.000445457
,,,,,,,,,,,,
9609017,0.002065666,0.000189482,0.003692647,0.2640456,5.55E-05,5.55E-05,0.002065666,6.34E-05,0.2640456,6.34E-05,0.000189482,0.000214791
,,,,,,,,,,,,
9611090,0.002210625,8.88E-05,0.004750236,0.262177463,7.15E-05,7.15E-05,0.002210625,6.34E-05,0.262177463,6.34E-05,8.88E-05,9.89E-05
,,,,,,,,,,,,
9712028,0.003551497,0.000444815,0.007374188,0.267622089,0.000110906,0.000110906,0.003551497,0.000102118,0.267622089,0.000102118,0.000444815,0.000441159
,,,,,,,,,,,,
9802012,0.000797275,5.99E-05,0.00057162,0.240163458,8.59E-06,8.59E-06,0.000797275,3.85E-05,0.240163458,3.85E-05,5.99E-05,7.10E-05
,,,,,,,,,,,,
9802049,0.001268392,0.000263871,0.00163449,0.254354427,2.46E-05,2.46E-05,0.001268392,5.75E-05,0.254354427,5.75E-05,0.000263871,0.000272546
,,,,,,,,,,,,
9802108,0.001268392,0.000239494,0.000907995,0.245797384,1.36E-05,1.36E-05,0.001268392,6.50E-05,0.245797384,6.50E-05,0.000239494,0.000210673
,,,,,,,,,,,,
9804208,0.002464304,0.000608671,0.011172879,0.29478594,0.000168066,0.000168066,0.002464304,6.78E-05,0.29478594,6.78E-05,0.000608671,0.000575475
,,,,,,,,,,,,
9805141,0.000869754,6.40E-06,0.002085676,0.250293482,3.14E-05,3.14E-05,0.000869754,2.79E-05,0.250293482,2.79E-05,6.40E-06,8.54E-06
,,,,,,,,,,,,
9805168,0.001703269,0.000795441,0.000922235,0.246444017,1.38E-05,1.38E-05,0.001703269,9.88E-05,0.246444017,9.88E-05,0.000795441,0.000731036
,,,,,,,,,,,,
9805201,0.000253678,1.34E-06,8.82E-05,0.214223923,1.32E-06,1.32E-06,0.000253678,1.71E-05,0.214223923,1.71E-05,1.34E-06,2.08E-06
,,,,,,,,,,,,
9806226,0.001014713,1.58E-05,0.003838174,0.263508025,5.77E-05,5.77E-05,0.001014713,3.02E-05,0.263508025,3.02E-05,1.58E-05,1.73E-05
,,,,,,,,,,,,
9806238,0.001377111,2.02E-05,0.004633122,0.260204098,6.97E-05,6.97E-05,0.001377111,3.89E-05,0.260204098,3.89E-05,2.02E-05,2.41E-05
,,,,,,,,,,,,
9812209,0.000543596,8.90E-06,0.001061951,0.246645937,1.60E-05,1.60E-05,0.000543596,2.14E-05,0.246645937,2.14E-05,8.90E-06,1.20E-05
,,,,,,,,,,,,
9906011,0.001667029,4.46E-05,0.005419012,0.258329942,8.16E-05,8.16E-05,0.001667029,4.76E-05,0.258329942,4.76E-05,4.46E-05,5.22E-05
,,,,,,,,,,,,
9912271,0.004856128,0.002823444,0.022418896,0.294219423,0.000337616,0.000337616,0.004856128,0.000143093,0.294219423,0.000143093,0.002823444,0.002618872
,,,,,,,,,,,,
9506026,0.000471117,6.32E-05,7.10E-05,0.217776183,1.07E-06,1.07E-06,0.000471117,3.83E-05,0.217776183,3.83E-05,6.32E-05,6.19E-05
,,,,,,,,,,,,
107154,0.000144959,3.66E-07,0.000192352,0.216421624,2.88E-06,2.88E-06,0.000144959,1.18E-05,0.216421624,1.18E-05,3.66E-07,6.79E-07
,,,,,,,,,,,,
6160,0.002174386,0.000202808,0.007284193,0.261010209,0.000108972,0.000108972,0.002174386,6.53E-05,0.261010209,6.53E-05,0.000202808,0.000204114
,,,,,,,,,,,,
8083,0.001304631,0.000825451,0.004812596,0.266803909,7.21E-05,7.21E-05,0.001304631,4.89E-05,0.266803909,4.89E-05,0.000825451,0.000841163
,,,,,,,,,,,,
10160,0.000833515,4.09E-05,0.003158134,0.250938164,4.72E-05,4.72E-05,0.000833515,3.16E-05,0.250938164,3.16E-05,4.09E-05,4.68E-05
,,,,,,,,,,,,
107155,0.000761035,7.01E-05,0.002945544,0.258739086,4.41E-05,4.41E-05,0.000761035,3.03E-05,0.258739086,3.03E-05,7.01E-05,7.05E-05
,,,,,,,,,,,,
2016,0.001848228,0.000101408,0.005482414,0.265545175,8.23E-05,8.23E-05,0.001848228,5.96E-05,0.265545175,5.96E-05,0.000101408,0.000115436
,,,,,,,,,,,,
5222,0.001268392,3.82E-05,0.003596703,0.26060653,5.38E-05,5.38E-05,0.001268392,4.77E-05,0.26060653,4.77E-05,3.82E-05,4.46E-05
,,,,,,,,,,,,
10268,0.000652316,5.14E-05,0.00307481,0.255151374,4.60E-05,4.60E-05,0.000652316,2.62E-05,0.255151374,2.62E-05,5.14E-05,5.37E-05
,,,,,,,,,,,,
107216,0.000652316,1.00E-06,0.002862167,0.250618925,4.28E-05,4.28E-05,0.000652316,2.45E-05,0.250618925,2.45E-05,1.00E-06,1.16E-06
,,,,,,,,,,,,
9602011,0.000471117,9.26E-05,0.001313578,0.250949916,1.98E-05,1.98E-05,0.000471117,2.50E-05,0.250949916,2.50E-05,9.26E-05,9.55E-05
,,,,,,,,,,,,
9602022,0.011705443,0.005351953,0.022260822,0.29596804,0.000335016,0.000335016,0.011705443,0.000361682,0.29596804,0.000361682,0.005351953,0.005210705
,,,,,,,,,,,,
9607112,0.00159455,0.000104713,0.002244952,0.256553815,3.38E-05,3.38E-05,0.00159455,6.29E-05,0.256553815,6.29E-05,0.000104713,0.00012006
,,,,,,,,,,,,
9609086,0.001014713,5.00E-05,0.001445343,0.246889133,2.18E-05,2.18E-05,0.001014713,4.53E-05,0.246889133,4.53E-05,5.00E-05,5.99E-05
,,,,,,,,,,,,
9703214,0.000724795,1.67E-05,0.001193777,0.2449233,1.80E-05,1.80E-05,0.000724795,3.05E-05,0.2449233,3.05E-05,1.67E-05,1.95E-05
,,,,,,,,,,,,
9706148,0.000398637,4.20E-06,0.000520359,0.234886991,7.82E-06,7.82E-06,0.000398637,2.00E-05,0.234886991,2.00E-05,4.20E-06,5.07E-06
,,,,,,,,,,,,
9710136,0.001232152,4.34E-05,0.00423438,0.264587986,6.36E-05,6.36E-05,0.001232152,4.19E-05,0.264587986,4.19E-05,4.34E-05,5.27E-05
,,,,,,,,,,,,
9711162,0.023048489,0.011969016,0.055500203,0.307179799,0.000831614,0.000831614,0.023048489,0.00070526,0.307179799,0.00070526,0.011969016,0.010550011
,,,,,,,,,,,,
9712004,0.00304414,0.000546168,0.008173665,0.275070995,0.000123065,0.000123065,0.00304414,0.000104459,0.275070995,0.000104459,0.000546168,0.000552207
,,,,,,,,,,,,
9803031,0.004022614,0.000171724,0.011626861,0.270814152,0.000174088,0.000174088,0.004022614,0.000113656,0.270814152,0.000113656,0.000171724,0.000158825
,,,,,,,,,,,,
9807199,0.000253678,1.69E-06,0.000580009,0.234596992,8.73E-06,8.73E-06,0.000253678,1.46E-05,0.234596992,1.46E-05,1.69E-06,1.96E-06
,,,,,,,,,,,,
9810072,0.005435964,0.000390075,0.013260761,0.273353415,0.000198587,0.000198587,0.005435964,0.000158098,0.273353415,0.000158098,0.000390075,0.000406245
,,,,,,,,,,,,
9903205,0.007864028,0.0015782,0.021631268,0.288765102,0.000323878,0.000323878,0.007864028,0.000229694,0.288765102,0.000229694,0.0015782,0.001444847
,,,,,,,,,,,,
9908142,0.037580633,0.044043468,0.077816911,0.321411698,0.001165562,0.001165562,0.037580633,0.001187005,0.321411698,0.001187005,0.044043468,0.039825142
,,,,,,,,,,,,
9911068,0.001268392,0.000116465,0.003849533,0.259315075,5.79E-05,5.79E-05,0.001268392,4.52E-05,0.259315075,4.52E-05,0.000116465,0.000127339
,,,,,,,,,,,,
4104,0.00152207,6.14E-05,0.003729999,0.255513947,5.59E-05,5.59E-05,0.00152207,4.97E-05,0.255513947,4.97E-05,6.14E-05,6.86E-05
,,,,,,,,,,,,
6091,0.002500544,0.000197968,0.007538401,0.275387662,0.000112869,0.000112869,0.002500544,7.56E-05,0.275387662,7.56E-05,0.000197968,0.000226568
,,,,,,,,,,,,
9153,0.001014713,4.73E-05,0.003688813,0.25468326,5.52E-05,5.52E-05,0.001014713,3.83E-05,0.25468326,3.83E-05,4.73E-05,4.64E-05
,,,,,,,,,,,,
105094,0.001848228,0.000511223,0.009166173,0.271208913,0.000137357,0.000137357,0.001848228,6.37E-05,0.271208913,6.37E-05,0.000511223,0.000508838
,,,,,,,,,,,,
107156,0.000652316,2.24E-05,0.007887403,0.267123122,0.000119053,0.000119053,0.000652316,2.45E-05,0.267123122,2.45E-05,2.24E-05,2.36E-05
,,,,,,,,,,,,
2091,0.006486917,0.000261506,0.017766998,0.258946648,0.000268203,0.000268203,0.006486917,0.000193493,0.258946648,0.000193493,0.000261506,0.000313372
,,,,,,,,,,,,
3118,0.00155831,0.000186126,0.003436982,0.247630761,5.19E-05,5.19E-05,0.00155831,6.98E-05,0.247630761,6.98E-05,0.000186126,0.000207522
,,,,,,,,,,,,
3237,0.002717982,0.000567066,0.020572694,0.279437566,0.00031055,0.00031055,0.002717982,8.57E-05,0.279437566,8.57E-05,0.000567066,0.000528476
,,,,,,,,,,,,
10141,0.001304631,3.66E-05,0.01630709,0.271099142,0.000246172,0.000246172,0.001304631,3.90E-05,0.271099142,3.90E-05,3.66E-05,3.04E-05
,,,,,,,,,,,,
11118,0.001050953,1.77E-05,0.003164126,0.257127508,4.77E-05,4.77E-05,0.001050953,3.71E-05,0.257127508,3.71E-05,1.77E-05,2.52E-05
,,,,,,,,,,,,
101027,0.001377111,3.83E-05,0.003779487,0.259131984,5.70E-05,5.70E-05,0.001377111,4.50E-05,0.259131984,4.50E-05,3.83E-05,4.84E-05
,,,,,,,,,,,,
105048,0.003442777,0.001274312,0.026180859,0.274161814,0.000395287,0.000395287,0.003442777,0.00010437,0.274161814,0.00010437,0.001274312,0.001189221
,,,,,,,,,,,,
9711200,0.064615496,0.080417805,0.298986715,0.347063512,0.004511735,0.004511735,0.064615496,0.001951714,0.347063512,0.001951714,0.080417805,0.069837375
,,,,,,,,,,,,
9905012,0.007211713,0.000542355,0.016613521,0.260037415,0.0002507,0.0002507,0.007211713,0.000213967,0.260037415,0.000213967,0.000542355,0.000587221
,,,,,,,,,,,,
9905111,0.025150395,0.01586417,0.116187201,0.319350556,0.001753222,0.001753222,0.025150395,0.000738746,0.319350556,0.000738746,0.01586417,0.015859429
,,,,,,,,,,,,
9906064,0.033304342,0.027861581,0.072548265,0.301032752,0.001094492,0.001094492,0.033304342,0.001107654,0.301032752,0.001107654,0.027861581,0.025986365
,,,,,,,,,,,,
9906182,0.003841415,0.000165893,0.016756604,0.269815955,0.000252837,0.000252837,0.003841415,0.000108665,0.269815955,0.000108665,0.000165893,0.000191891
,,,,,,,,,,,,
9908076,0.002862941,0.000139105,0.007297962,0.259209703,0.000110129,0.000110129,0.002862941,9.24E-05,0.259209703,9.24E-05,0.000139105,0.000163343
,,,,,,,,,,,,
9911043,0.002681742,6.26E-05,0.006497948,0.244235621,9.81E-05,9.81E-05,0.002681742,8.60E-05,0.244235621,8.60E-05,6.26E-05,7.19E-05
,,,,,,,,,,,,
