S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
154,9510023,0.003420999,0.051697766,0.025683339,2.24E-25,0.011138982,0.003420999,0.003586546,0.021227579,0.01077943,0.06135721,0.010655602,0.071153846,0.06135721,0.025160516
155,9607201,0.010474105,0.083241345,0.106047902,1.01E-20,0.019512863,0.010474105,0.010521157,0.000494127,0.089552236,0.064490403,0.004675417,0.082692308,0.064490403,0.088065176
156,9707099,0.001070159,0.153162721,0.039767849,1.15E-14,0.046485652,0.001070159,0.001077167,0,0.009950251,0.005658609,0.010003218,0.136538462,0.005658609,0.050322443
157,9603089,0.002777734,0.069816121,0.024026334,1.18E-21,0.008827696,0.002777734,0.002882476,0.012309638,0.016583744,0.01623455,0.001576594,0.034615385,0.01623455,0.018870113
158,9603186,6.43E-05,0.064367609,0.012427341,2.37E-21,0.006078108,6.43E-05,6.80E-05,0.120361698,0.009950251,0.022467823,0.000652384,0.013461538,0.022467823,0.006291814
159,9604013,0.007126438,0.065676297,0.021540837,3.63E-21,0.009775835,0.007126438,0.00736289,0.807288429,0.004145936,0.015875822,0.029900925,0.076923077,0.015875822,0.031450918
160,9610024,0.012570155,0.075336774,0.028168836,1.20E-21,0.012344416,0.012570155,0.012625244,0.296668139,0.008291872,0.002228514,0.013917521,0.092307692,0.002228514,0.050322443
161,9610062,1.98E-05,0.075356292,0.014084325,8.51E-21,0.013203126,1.98E-05,1.99E-05,0.56895833,0.000829365,0.020864969,0.022942164,0.057692308,0.020864969,0.006291814
162,9712084,0.028043305,0.203986318,0.043081859,2.41E-12,0.085365646,0.028043305,0.028662581,0.377895187,0.015754565,0.007900676,0.053415555,0.128846154,0.007900676,0.132098469
163,9505052,0.054045063,0.043270448,0.048052853,3.15E-24,0.017869298,0.054045063,0.054680626,0.093031606,0.017412944,0.005344242,0.044199003,0.155769231,0.005344242,0.088065176
164,9802051,0.073712007,0.269873757,0.103562384,2.70E-12,0.148124033,0.073712007,0.076328681,0.000494127,0.038971803,0.036655144,0.078412185,0.305769231,0.036655144,0.031450918
165,9802067,0.083920386,0.25610373,0.108533399,3.30E-12,0.08923726,0.083920386,0.08324885,0.252777184,0.068822555,0.052762551,0.027019563,0.184615385,0.052762551,0.094355737
166,1021,0.000146781,0.066055703,0.005799321,5.10E-21,0.003489847,0.000146781,0.000151044,0.331605517,0.000829365,8.10E-06,0.003588111,0.030769231,8.10E-06,0
167,9505186,0.001350856,0.013267865,0.035625347,4.25E-30,0.001928579,0.001350856,0.001432211,0.000329418,0.03233831,0.013528338,0.000271827,0.017307692,0.013528338,0.132098469
168,9701178,1.35E-05,0.029489147,0.009113331,1.80E-27,0.004709949,1.35E-05,1.39E-05,0.000329418,0.000829365,4.03E-05,0.029520367,0.044230769,4.03E-05,0.081774773
169,9704157,0.000456133,0.008235388,0.009941823,3.53E-29,0.001571838,0.000456133,0.00046938,0.211439478,0.007462693,0.000236125,0.001522229,0.019230769,0.000236125,0.125808067
170,9503045,0.000947354,0.01208511,0.019883832,1.99E-29,0.002887921,0.000947354,0.000980884,0.177455601,0.013267008,0.000761467,0.002120247,0.034615385,0.000761467,0.094355737
171,9408060,0.001385943,0.009484233,0.009113331,2.11E-28,0.001453797,0.001385943,0.001456282,0.003239275,0.006633494,0.000507179,0.008861547,0.019230769,0.000507179,0.031450918
172,9504148,0.003485326,0.016369268,0.024026334,4.23E-28,0.004339475,0.003485326,0.003586546,0.003129469,0.014096187,0.001278427,0.013156407,0.063461538,0.001278427,0.012579552
173,9507112,0.008755594,0.02658548,0.025683339,1.16E-27,0.005734391,0.008755594,0.009134259,0.003829874,0.014925366,0.002354261,0.010709968,0.059615385,0.002354261,0.106936542
174,9610032,1.53E-05,0.017204474,0.009113331,1.27E-29,0.004236203,1.53E-05,1.59E-05,0.076708025,0.000829365,6.28E-05,0.011525447,0.044230769,6.28E-05,0.069193809
175,9509095,0.002280666,0.014647753,0.023197842,4.39E-29,0.004510382,0.002280666,0.002431149,0,0.014096187,0.00085927,0.008752816,0.051923077,0.00085927,0.100646139
176,9509123,0.016398165,0.023257533,0.01905534,4.92E-28,0.00419872,0.016398165,0.017026646,0,0.011608629,0.001131722,0.025769161,0.034615385,0.001131722,0.006291814
177,9704137,0.000330989,0.058171283,0.016569843,6.34E-21,0.006064218,0.000330989,0.000346619,0,0.004975115,0.000232632,0.017723094,0.057692308,0.000232632,0.201293532
178,9911080,0.002128622,0.305201876,0.021540837,1.04E-06,0.038778857,0.002128622,0.002106193,0,0.006633494,0.002354261,0.011362351,0.075,0.002354261,0.119517506
179,9806030,0.00456718,0.2029789,0.012427341,6.96E-13,0.030998031,0.00456718,0.004705837,0.000658836,0.002487558,0.002640684,0.013482599,0.042307692,0.002640684,0.018870113
180,9803088,0.000381865,0.182023993,0.021540837,3.17E-12,0.040601178,0.000381865,0.000390548,0.347417975,0.002487558,0.002004964,0.025388603,0.084615385,0.002004964,0.018870113
181,9909215,0.017834634,0.453307862,0.047224361,0.000104044,0.09456698,0.017834634,0.018223626,0.286181119,0.026533995,0.039109863,0.012340927,0.1,0.039109863,0.018870113
182,9807161,0.000266663,0.075504352,0.011598828,6.34E-21,0.003914382,0.000266663,0.000296071,0,0.006633494,0.003891167,0.003316284,0.026923077,0.003891167,0.465493287
183,9812037,0.0174723,0.351826408,0.029825841,6.38E-06,0.084154,0.0174723,0.017919732,0.130358379,0.003316757,0.007568774,0.022452876,0.123076923,0.007568774,0.150969836
184,9709062,0.00566073,0.161643674,0.040596342,1.82E-15,0.031013012,0.00566073,0.005837164,0.018226758,0.018242123,0.02864926,0.010166314,0.109615385,0.02864926,0.113227103
185,9411028,0.013160496,0.019422494,0.03645384,3.21E-28,0.004358131,0.013160496,0.013729972,0.379763191,0.026533995,0.012415408,0.022779068,0.046153846,0.012415408,0.195003129
186,9701019,0.009407982,0.139140087,0.042253346,1.22E-17,0.049508675,0.009407982,0.009692159,0.058692972,0.013267008,0.039838776,0.011742909,0.130769231,0.039838776,0.232746014
187,9502038,0.0006842,0.017280795,0.022369329,2.17E-28,0.003283578,0.0006842,0.000698053,0.167139221,0.015754565,0.00331832,0.003044458,0.042307692,0.00331832,0.050322443
188,9708086,0.003040888,0.123742442,0.021540837,1.36E-16,0.005536897,0.003040888,0.003207431,0.002141216,0.014096187,0.039157437,0.00429486,0.048076923,0.039157437,0.327103004
189,9510079,0.001099398,0.06460492,0.01574133,4.37E-24,0.013772117,0.001099398,0.001119291,0.019309374,0.00165873,0.001390202,0.009731392,0.078846154,0.001390202,0.176131763
190,9810224,0.000483618,0.291894362,0.019883832,3.15E-06,0.020034198,0.000483618,0.000532566,0.001054137,0.007462693,0.004198548,0.003098823,0.051923077,0.004198548,0.088065176
191,9407198,3.76E-06,0.008277147,0.003313824,9.89E-30,0.001380058,3.76E-06,4.22E-06,0,0.00165873,0.000333928,0.001848421,0.013461538,0.000333928,0.585012046
192,9803086,0.00972669,0.238757203,0.03645384,4.19E-12,0.035191241,0.00972669,0.009934853,0.089663123,0.015754565,0.026011999,0.013373868,0.1,0.026011999,0
193,9405002,0.006638493,0.006401018,0.018226827,4.25E-30,0.002907812,0.006638493,0.00681883,0.109948306,0.009950251,0.005581764,0.023159625,0.036538462,0.005581764,0.088065176
194,9802099,0.000947354,0.141906916,0.043081859,8.25E-18,0.043924141,0.000947354,0.000980884,0.007973087,0.002487558,0.003660631,0.035011264,0.194230769,0.003660631,0.075484212
195,9412079,0.000154384,0.004739926,0.004142316,4.25E-30,0.000990498,0.000154384,0.000169097,0.270875734,0.002487558,0.000278739,0.002337709,0.013461538,0.000278739,0.012579552
196,9512188,0.000725135,0.067724923,0.023197842,3.94E-23,0.017859663,0.000725135,0.000686017,0.001317671,0.007462693,0.010791946,0.009296469,0.076923077,0.010791946,0.100646139
197,9510098,0.000959049,0.053170105,0.018226827,6.34E-24,0.012258021,0.000959049,0.000794336,0.23501798,0.005804315,0.00713851,0.010981794,0.055769231,0.00713851,0.383717102
198,9805191,0.001146181,0.227173453,0.022369329,3.59E-12,0.044025715,0.001146181,0.001197521,0.266387383,0.005804315,0.003395166,0.011797274,0.088461538,0.003395166,0.100646139
199,9411198,5.15E-05,0.006412239,0.012427341,7.07E-30,0.000743799,5.15E-05,5.48E-05,0.001098059,0.011608629,0.002249472,0.000326192,0.007692308,0.002249472,0.056612846
200,9703206,0.000107016,0.070890264,0.018226827,3.61E-22,0.011171978,0.000107016,0.000111327,0.001323162,0.000829365,0.000107583,0.017668728,0.080769231,0.000107583,0.213874496
201,9708089,0.006971996,0.157856581,0.020712345,1.47E-15,0.027781325,0.006971996,0.007258423,0.015181455,0.007462693,0.00469455,0.00592582,0.061538462,0.00469455,0.176131763
202,9605023,2.77E-07,0.069205717,0.020712345,1.56E-21,0.022187573,2.77E-07,3.19E-07,0.232877833,0.000829365,0.005770384,0.003751207,0.096153846,0.005770384,0.050322443
203,9612254,0,0.003413873,0.002485332,4.25E-30,0.000426307,0,0,0,0.002487558,0.027868162,5.44E-05,0.003846154,0.027868162,0.056612846
204,9707205,0.005298163,0.175087181,0.037282352,4.97E-15,0.048804446,0.005298163,0.005602474,0.108872047,0.00165873,0.000642706,0.031096962,0.169230769,0.000642706,0.056612846
205,9807135,0.001409335,0.325638986,0.024854846,4.48E-06,0.058961399,0.001409335,0.001480353,0.0039287,0.002487558,0.015255052,0.00685003,0.103846154,0.015255052,0.031450918
206,9703195,0.001023376,0.108446504,0.012427341,2.22E-18,0.015527682,0.001023376,0.00101699,0.000329418,0.002487558,0.002221528,0.013319503,0.053846154,0.002221528,0.050322443
207,9612192,0.00407596,0.130533643,0.043081859,3.33E-18,0.057609421,0.00407596,0.004164245,0,0.004145936,0.015132589,0.016418326,0.182692308,0.015132589,0.018870113
208,9703136,0.010643927,0.125237423,0.03645384,3.17E-18,0.02923024,0.010643927,0.010858389,0.000494127,0.009950251,0.003793364,0.013047676,0.128846154,0.003793364,0.144679433
209,9909219,0.000119296,0.298421747,0.017398335,1.24E-06,0.036176379,0.000119296,0.000126973,0.266822706,0.00165873,0.001830316,0.008100432,0.067307692,0.001830316,0.025160516
210,9610005,0.00202336,0.110326771,0.032311338,5.14E-19,0.045256768,0.00202336,0.001913627,0.001427477,0.000829365,0.004142661,0.019680245,0.142307692,0.004142661,0.106936542
211,9611209,0.001111094,0.05798594,0.025683339,1.25E-23,0.012270602,0.001111094,0.001161415,0.000329418,0.009950251,0.022051042,0.006741299,0.071153846,0.022051042,0.025160516
212,9411242,1.40E-05,0.007503683,0.010770336,8.49E-30,0.001611346,1.40E-05,1.13E-05,0.004595378,0.007462693,0.000817355,0.000978576,0.017307692,0.000817355,0.100646139
213,9510092,0.019511625,0.020751386,0.008284818,5.21E-28,0.002710959,0.019511625,0.020337281,0.447938178,0.003316757,0.001292398,0.004621052,0.019230769,0.001292398,0.201293532
214,9603015,7.95E-05,0.008002468,0.006627834,1.70E-29,0.001955077,7.95E-05,8.30E-05,0.371132364,0.002487558,0.018864267,0.004240495,0.019230769,0.018864267,0.138388872
215,9509013,0.00278943,0.02012254,0.012427341,4.14E-28,0.007593268,0.00278943,0.002876458,0.289282102,0.000829365,2.33E-05,0.017668728,0.059615385,2.33E-05,0.037741479
216,9404063,0.012744129,0.024226516,0.053023868,1.00E-28,0.014381599,0.012744129,0.012756249,0.062603934,0.019900501,0.006091738,0.04202439,0.15,0.006091738,0.081774773
217,9804208,0.000853788,0.227578943,0.043910351,1.60E-12,0.069195152,0.000853788,0.000842477,0,0.009950251,0.048595159,0.014243713,0.159615385,0.048595159,0.163550799
218,9604196,0.003730936,0.057679086,0.019883832,6.16E-24,0.00553779,0.003730936,0.003887431,0.000658836,0.01077943,0.003248461,0.003425015,0.048076923,0.003248461,0.006291814
219,9706210,0.011118423,0.08833681,0.018226827,1.13E-20,0.010739902,0.011118423,0.011352622,0.3342172,0.004145936,0.001404173,0.006088916,0.065384615,0.001404173,0.018870113
220,9404191,0.001058463,0.005266579,0.009941823,5.65E-30,0.001536741,0.001058463,0.00109522,0.001811798,0.006633494,0.000175347,0.010709968,0.019230769,0.000175347,0.012579552
221,9404184,0.000216371,0.004568918,0.007456326,7.07E-30,0.001123158,0.000216371,0.000235894,0.001647089,0.005804315,0.002165641,0.000543653,0.011538462,0.002165641,0.3774267
222,9910053,0.161189296,0.494541844,0.198011458,7.29E-05,0.204164985,0.161189296,0.159586678,0.003425945,0.121890545,0.140827768,0.126248771,0.363461539,0.140827768,0.025160516
223,9812061,0.000105846,0.152101953,0.053023868,7.96E-16,0.036090551,0.000105846,0.000107717,0.348918819,0.000829365,1.51E-05,0.030390213,0.242307692,1.51E-05,0.025160516
224,9602145,0.000953201,0.076198909,0.021540837,1.82E-22,0.019793165,0.000953201,0.000986902,0.708329409,0.00165873,0.001271441,0.020930647,0.098076923,0.001271441,0.119517506
225,9609152,0.00254382,0.065572393,0.012427341,1.75E-22,0.008484422,0.00254382,0.00263575,0.000329418,0.003316757,0.001271441,0.01707071,0.044230769,0.001271441,0.056612846
226,9807195,0.000394146,0.307613841,0.020712345,9.29E-07,0.077644812,0.000394146,0.000409805,0,0.000829365,0.000408677,0.008807181,0.096153846,0.000408677,0.006291814
227,9703160,0.0006842,0.067900639,0.009941823,1.44E-20,0.00313655,0.0006842,0.000686017,0.000494127,0.006633494,0.00108282,0.002609535,0.019230769,0.00108282,0.150969836
228,9707202,0.01151561,0.114258345,0.023197842,2.90E-18,0.014469289,0.01151561,0.011729811,0.001317671,0.005804315,0.001404173,0.022996529,0.084615385,0.001404173,0.012579552
229,2070,0.000374263,0.091013712,0.010770336,4.05E-17,0.003448068,0.000374263,0.000393557,0.102886903,0.005804315,0.000380035,0.013863156,0.026923077,0.000380035,0.050322443
230,9909061,0.023699104,0.355281386,0.072079373,1.56E-06,0.079073815,0.023699104,0.024336521,0.131561495,0.025704816,0.004345253,0.161940146,0.196153846,0.004345253,0.012579552
231,9407099,0.004350809,0.021672962,0.024854846,3.17E-28,0.009586973,0.004350809,0.00462159,0.035599085,0.009121051,0.002549867,0.012340927,0.080769231,0.002549867,0.075484212
232,9703009,0.002210492,0.134144261,0.024854846,1.17E-17,0.026907887,0.002210492,0.002262653,0.000603933,0.005804315,0.004778381,0.011906005,0.086538462,0.004778381,0.213874496
233,9506205,0.000459057,0.025997127,0.007456326,5.05E-28,0.003246926,0.000459057,0.00046938,0.044688725,0.002487558,0.000602886,0.007448049,0.030769231,0.000602886,0.213874496
234,9705058,0.0035555,0.129219276,0.016569843,1.86E-17,0.014703775,0.0035555,0.003664776,0.412898427,0.004145936,0.001494991,0.008861547,0.057692308,0.001494991,0.182422166
235,9708153,2.99E-05,0.154960271,0.01905534,9.24E-17,0.028585164,2.99E-05,3.17E-05,0.000658836,0.000829365,0.0008942,0.032021172,0.090384615,0.0008942,0.006291814
236,9811019,0.0006842,0.373361592,0.05716637,8.31E-06,0.11548224,0.0006842,0.00070407,0.251772614,0.000829365,5.60E-05,0.033923958,0.257692308,5.60E-05,0.012579552
237,9904033,0.000198827,0.219355864,0.010770336,2.77E-12,0.018040731,0.000198827,0.000211221,0.002854954,0.00165873,0.007663015,0.002826997,0.048076923,0.007663015,0.018870113
238,9902187,0.001812837,0.204888408,0.013255833,1.57E-11,0.012105382,0.001812837,0.002021945,0.001976507,0.00165873,0.000189319,0.030988231,0.065384615,0.000189319,0.195003129
239,9706107,0.000637417,0.090988188,0.006627834,1.60E-18,0.007064283,0.000637417,0.00053377,0.104121125,0.003316757,0.000880228,0.004457956,0.011538462,0.000880228,0.031450918
240,9812235,6.43E-06,0.198845198,0.005799321,9.46E-12,0.007157264,6.43E-06,8.85E-06,0.099717469,0.00165873,0.000194209,0.015113558,0.023076923,0.000194209,0.182422166
241,9602084,0.00025906,0.011808922,0.009113331,2.55E-29,0.002858232,0.00025906,0.000276212,0.032673841,0.002487558,0.001299384,0.005273436,0.034615385,0.001299384,0.037741479
242,9704178,0.000105846,0.106090031,0.013255833,6.92E-18,0.010721737,0.000105846,0.000116743,0.240256305,0.00165873,0.000173251,0.006143281,0.053846154,0.000173251,0.025160516
243,9812072,0.00229821,0.30485304,0.032311338,9.29E-07,0.057683262,0.00229821,0.00240106,0.422637779,0.005804315,0.009229262,0.012504023,0.136538462,0.009229262,0.301941076
244,9711153,9.24E-05,0.21809719,0.048052853,1.34E-13,0.087388216,9.24E-05,0.000100496,0.604041878,0.000829365,0.00092913,0.048132334,0.215384615,0.00092913,0.006291814
245,9606077,0.00948453,0.066626469,0.023197842,1.28E-22,0.012655246,0.00948453,0.009752156,0.075238836,0.004975115,0.001411159,0.034358881,0.1,0.001411159,0.069193809
246,9509145,6.90E-05,0.057220192,0.014912838,3.77E-24,0.011428421,6.90E-05,6.92E-05,0.188650371,0.00165873,0.003667617,0.006415107,0.069230769,0.003667617,0.169841202
247,9512124,0.000795309,0.050473252,0.016569843,1.33E-25,0.004727112,0.000795309,0.000806371,0.311712495,0.009121051,0.008175503,0.005436532,0.030769231,0.008175503,0.201293532
248,9911205,0.000267832,0.34240625,0.01905534,4.85E-06,0.045353697,0.000267832,0.000281026,0.284392874,0.002487558,0.000360474,0.020495725,0.080769231,0.000360474,0.018870113
249,2165,0.000216956,0.35460394,0.020712345,7.12E-06,0.060234626,0.000216956,0.000220248,0.352582151,0.000829365,4.39E-08,0.032673556,0.096153846,4.39E-08,0.062903248
250,9712057,0.008924948,0.12849266,0.008284818,3.90E-16,0.007602023,0.008924948,0.009358358,0.000494127,0.00165873,0.0003479,0.012232196,0.040384615,0.0003479,0.069193809
251,9406189,0.000760222,0.006704273,0.004142316,4.25E-30,0.001647234,0.000760222,0.0007823,0.324804946,0.000829365,0.002067838,0.004457956,0.019230769,0.002067838,0.050322443
252,9903152,8.36E-06,0.060122709,0.021540837,1.14E-20,0.011097987,8.36E-06,8.79E-06,0.01257278,0.002487558,0.00013902,0.020332629,0.084615385,0.00013902,0.069193809
253,9411195,0.000245025,0.024940581,0.016569843,6.38E-28,0.006426789,0.000245025,0.000252141,0.39853829,0.002487558,0.001411159,0.023812009,0.076923077,0.001411159,0
254,9508159,8.77E-06,0.011268145,0.006627834,8.49E-30,0.001354174,8.77E-06,9.21E-06,0,0.004145936,0.001802372,0.006795665,0.017307692,0.001802372,0.100646139
255,9507005,0.002877148,0.044221032,0.025683339,3.15E-24,0.011619246,0.002877148,0.00300283,0.080276387,0.006633494,0.000698594,0.030988231,0.096153846,0.000698594,0.050322443
256,9604186,0.000296487,0.00508454,0.004142316,4.25E-30,0.001432958,0.000296487,0.000305699,0.016670894,0.000829365,9.22E-07,0.005055975,0.019230769,9.22E-07,0.18871272
257,3177,3.42E-05,0.021273067,0.011598828,1.49E-25,0.004491187,3.42E-05,3.62E-05,0.049590495,0.003316757,0.000131336,0.012232196,0.042307692,0.000131336,0
258,9510103,7.89E-05,0.025138529,0.012427341,4.79E-27,0.006406715,7.89E-05,7.82E-05,0,0.00165873,7.41E-05,0.009079008,0.057692308,7.41E-05,0.056612846
259,9502119,5.91E-05,0.020263221,0.009113331,8.49E-30,0.004482977,5.91E-05,4.83E-05,0.055124917,0.00165873,0.00092913,0.005436532,0.032692308,0.00092913,0.119517506
260,9708164,0.003578891,0.227568218,0.067936871,8.55E-15,0.098311497,0.003578891,0.004049909,0.579576804,0.000829365,0.000224947,0.031151327,0.315384615,0.000224947,0.006291814
261,4078,0.000310521,0.093605627,0.011598828,3.68E-18,0.005688186,0.000310521,0.000324354,0.001207865,0.002487558,0.000184429,0.062315158,0.053846154,0.000184429,0
262,9611107,0.002994105,0.062373367,0.009113331,1.11E-22,0.004482398,0.002994105,0.003087077,0.020015661,0.00165873,0.000185127,0.016363961,0.05,0.000185127,0.069193809
263,9710179,0.006691007,0.077141038,0.009113331,1.80E-19,0.003958206,0.006691007,0.006913669,0.00501421,0.003316757,0.000796397,0.023703278,0.028846154,0.000796397,0.069193809
264,9811006,0.000349117,0.098856192,0.009113331,4.15E-18,0.005651658,0.000349117,0.000359858,0,0.002487558,0.000155088,0.015167924,0.038461538,0.000155088,0.031450918
265,4120,7.37E-05,0.068704589,0.016569843,1.33E-20,0.010245714,7.37E-05,7.46E-05,0.557741863,0.000829365,3.19E-06,0.021256839,0.071153846,3.19E-06,0.018870113
266,4159,1.84E-05,0.377967699,0.006627834,1.49E-05,0.029136174,1.84E-05,1.94E-05,0.165816816,0.000829365,0.000964059,0.004566687,0.028846154,0.000964059,0
