,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
346,346,106104,0.000106431,0.401414998,0.009113331,6.78e-06,0.026013542,0.000106431,0.000108319,0.0,0.000829365,0.000817355,0.065926646,0.057692308,0.000817355,0.075484212
347,347,9407087,0.004561332,0.004990654,0.523612191,2.08e-38,0.001376689,0.004561332,0.004892386,0.136122819,0.52155887,0.57445483,0.000380557,0.017307692,0.57445483,0.119517506
348,348,9408099,0.003192933,0.006136504,0.357912071,1.68e-37,0.002240084,0.003192933,0.003267608,0.11924983,0.353233828,1.0,0.001141672,0.030769231,1.0,0.044031882
349,349,9501030,0.023339109,0.032220054,0.065451374,1.5e-28,0.008745065,0.023339109,0.025256626,0.006786791,0.049751254,0.060399857,0.013971887,0.073076923,0.060399857,0.081774773
350,350,9503124,0.021439899,0.025763722,0.454018129,1.5e-28,0.002944777,0.021439899,0.023199056,0.124505142,0.451907135,0.378857382,0.00092421,0.017307692,0.378857382,0.144679433
351,351,9505105,0.006613873,0.030796178,0.144987424,2.8800000000000002e-27,0.007562822,0.006613873,0.006801379,0.002893386,0.132669975,0.243135076,0.001685325,0.067307692,0.243135076,0.012579552
352,352,9506144,0.002233883,0.040223746,0.037282352,2.81e-26,0.00749018,0.002233883,0.002370972,0.215106861,0.028192374,0.024010877,0.002065882,0.040384615,0.024010877,0.088065176
353,353,9510225,0.011379764,0.052148151,0.082021382,2.4099999999999998e-24,0.007924009,0.011379764,0.01177374,0.020541054,0.069651734,0.097044243,0.007013126,0.057692308,0.097044243,0.0
354,354,9511030,0.007344798,0.048231313,0.13670242,1.44e-24,0.007445237,0.007344798,0.007635311,0.0,0.12686566,0.138955746,0.001413498,0.046153846,0.138955746,0.150969836
355,355,9607163,0.001894707,0.070799693,0.077050367,6.67e-20,0.005714241,0.001894707,0.002003892,0.318196495,0.07379767,0.10434315,0.000489288,0.015384615,0.10434315,0.069193809
356,356,9607207,0.004169526,0.073088311,0.05716637,1.34e-19,0.006932338,0.004169526,0.004495218,0.293869326,0.052238811,0.054799021,0.001576594,0.026923077,0.054799021,0.069193809
358,358,9609239,0.008553551,0.096163868,0.082021382,1.31e-19,0.027610445,0.008553551,0.008112575,0.000494127,0.062189062,0.08289737,0.00521907,0.103846154,0.08289737,0.276779156
359,359,9702094,0.010199139,0.102724388,0.038110845,7.85e-19,0.018128775,0.010199139,0.010337617,0.229954434,0.024875616,0.0208547,0.009622661,0.061538462,0.0208547,0.44033136
360,360,9811217,0.001806989,0.216034546,0.045567356,4.48e-13,0.099728132,0.001806989,0.001811326,0.045080958,0.009950251,0.010180886,0.027291389,0.173076923,0.010180886,0.28306971
361,361,9412184,0.014744507,0.012140371,0.188897962,1.8600000000000002e-37,0.006960111,0.014744507,0.015496286,0.001098059,0.171641799,0.13565056,0.009568296,0.076923077,0.13565056,0.239036423
362,362,9411149,0.003900524,0.011085462,0.178955953,1.3200000000000001e-36,0.003126185,0.003900524,0.004170262,0.000329418,0.172470978,0.17316225,0.00081548,0.036538462,0.17316225,0.012579552
363,363,9503179,0.001380095,0.01012885,0.059651867,6.34e-35,0.003421066,0.001380095,0.001438229,0.003486338,0.052238811,0.048514123,0.001413498,0.044230769,0.048514123,0.213874496
364,364,9411048,1.11e-05,0.003621374,0.120132412,1.48e-37,0.000371777,1.11e-05,1.58e-05,0.31888616,0.120232167,0.150356726,0.0,0.003846154,0.150356726,0.157260397
365,365,9411057,3.89e-05,0.004378012,0.105219389,1.2e-36,0.000829887,3.89e-05,3.47e-05,0.416826909,0.104477601,0.244203017,5.44e-05,0.005769231,0.244203017,0.125808067
366,366,9503163,0.000619873,0.009794233,0.069593876,2.2800000000000002e-35,0.002593436,0.000619873,0.000613805,0.087525986,0.064676619,0.088455382,0.000761114,0.032692308,0.088455382,0.050322443
368,368,9505062,0.002362536,0.010745577,0.078707372,4.2799999999999995e-34,0.003968134,0.002362536,0.002431149,0.147291759,0.071310113,0.119958537,0.00092421,0.040384615,0.119958537,0.138388872
369,369,9506075,0.005444359,0.034503109,0.026511831,3.0600000000000002e-27,0.005741544,0.005444359,0.005698757,0.381552457,0.016583744,0.017145447,0.007013126,0.046153846,0.017145447,0.201293532
372,372,9505150,0.002286514,0.021797334,0.084506879,3.04e-28,0.005397411,0.002286514,0.002352919,0.0,0.07462687,0.143278365,0.003696842,0.059615385,0.143278365,0.088065176
373,373,9510182,0.0189214,0.046925296,0.087820889,9.22e-26,0.010175289,0.0189214,0.020150492,0.0,0.070480934,0.055066443,0.006958761,0.084615385,0.055066443,0.182422166
374,374,9512053,0.000918114,0.060749021,0.029825841,1.1799999999999999e-23,0.011610348,0.000918114,0.000956813,0.0,0.018242123,0.049052249,0.001250402,0.055769231,0.049052249,0.119517506
375,375,9602120,0.009274358,0.06986793,0.062965856,3.0200000000000002e-22,0.009747932,0.009274358,0.00927411,0.000329418,0.05389719,0.062071941,0.014733001,0.048076923,0.062071941,0.006291814
376,376,9603042,0.001327465,0.022159744,0.048881366,6.03e-28,0.005821556,0.001327465,0.001396105,0.006879342,0.038971803,0.061658024,0.001196037,0.057692308,0.061658024,0.006291814
377,377,9602167,0.001374248,0.013869201,0.025683339,2.82e-29,0.002315712,0.001374248,0.001426194,0.000329418,0.02155888,0.019112058,0.00092421,0.023076923,0.019112058,0.163550799
378,378,9509132,0.011813734,0.052232209,0.05385236,1.72e-25,0.016656322,0.011813734,0.011719641,0.3946102,0.033167489,0.02144585,0.008100432,0.090384615,0.02144585,0.012579552
379,379,9608109,0.003537956,0.100795447,0.028997348,3.24e-19,0.020081459,0.003537956,0.003658758,0.003184372,0.014925366,0.025851043,0.005545262,0.071153846,0.025851043,0.012579552
380,380,9610251,0.008567586,0.11448206,0.040596342,2.31e-18,0.030989609,0.008567586,0.009057052,0.067830769,0.022388059,0.027922862,0.004131764,0.088461538,0.027922862,0.100646139
381,381,9505075,0.005596404,0.02218719,0.091963391,1.5e-28,0.00552718,0.005596404,0.005813093,0.000329418,0.082089543,0.131930408,0.001848421,0.053846154,0.131930408,0.119517506
382,382,9603086,0.001824533,0.026375509,0.026511831,7.58e-28,0.002929066,0.001824533,0.00193168,0.000329418,0.02155888,0.020321953,0.007448049,0.026923077,0.020321953,0.044031882
383,383,9603136,0.00595365,0.054184405,0.05385236,6.32e-24,0.009305273,0.00595365,0.006230902,0.0039287,0.040630182,0.096389241,0.009242104,0.065384615,0.096389241,0.465493287
385,385,9612114,0.052988003,0.244894604,0.009113331,6.2e-06,0.0008517,0.052988003,0.05455606,0.0,0.008291872,0.034969088,0.010546872,0.007692308,0.034969088,0.106936542
386,386,9609219,0.02134569,0.112681998,0.048881366,8.38e-19,0.022796202,0.02134569,0.022538012,0.0,0.027363174,0.043367652,0.008807181,0.098076923,0.043367652,0.125808067
387,387,9507008,0.000263154,0.019425491,0.052195355,3.0099999999999997e-28,0.004435791,0.000263154,0.000265982,0.17981497,0.044776118,0.076014266,0.000869845,0.046153846,0.076014266,0.207584093
388,388,9509175,0.001064311,0.020391002,0.070422368,9.019999999999999e-28,0.005780493,0.001064311,0.001089203,0.012507681,0.060530683,0.103261308,0.001304768,0.061538462,0.103261308,0.094355737
389,389,9509176,0.00060233,0.021241652,0.051366863,5.989999999999999e-28,0.005702499,0.00060233,0.000565663,0.001888662,0.04228856,0.081679581,0.001141672,0.051923077,0.081679581,0.119517506
390,390,9512005,0.00133916,0.022672685,0.022369329,1.0600000000000002e-27,0.005279288,0.00133916,0.001366017,0.25503444,0.014096187,0.036248912,0.004729783,0.048076923,0.036248912,0.069193809
393,393,9606043,0.000117542,0.024329533,0.024026334,3.94e-27,0.007251153,0.000117542,9.63e-05,0.520083551,0.014096187,0.029730753,0.004131764,0.057692308,0.029730753,0.069193809
394,394,9608183,0.001374248,0.092060768,0.028997348,1.57e-19,0.019401314,0.001374248,0.001257698,0.128961796,0.011608629,0.036019354,0.00347938,0.088461538,0.036019354,0.018870113
395,395,9609059,0.010053937,0.084528013,0.025683339,5.41e-21,0.01247424,0.010053937,0.010444492,0.0,0.012437808,0.025482604,0.017831824,0.071153846,0.025482604,0.044031882
396,396,9505035,0.004637354,0.012163848,0.090306386,1.19e-34,0.002515933,0.004637354,0.004711855,0.194825294,0.084577121,0.083015363,0.003859938,0.030769231,0.083015363,0.075484212
397,397,9509162,0.002070143,0.004710485,0.039767849,1.48e-37,0.000680793,0.002070143,0.002136282,0.000658836,0.038971803,0.044909588,0.003425015,0.005769231,0.044909588,0.0
398,398,9510101,0.000877179,0.0177494,0.096105893,9.06e-28,0.001772305,0.000877179,0.000926725,0.000494127,0.093698172,0.077415854,0.000217461,0.019230769,0.077415854,0.0
401,401,9612085,0.00339176,0.130170156,0.033968343,6.74e-18,0.043872536,0.00339176,0.003363891,0.109099684,0.011608629,0.018645537,0.009568296,0.121153846,0.018645537,0.195003129
402,402,9703110,0.011571808,0.122069337,0.044738844,8.4e-17,0.019746763,0.011571808,0.012059159,0.091747604,0.029021553,0.03735793,0.008100432,0.080769231,0.03735793,0.006291814
403,403,9704170,0.001064311,0.107006086,0.038939357,1.62e-16,0.005874757,0.001064311,0.001083185,0.0,0.033996688,0.049587023,0.00081548,0.025,0.049587023,0.006291814
405,405,9708118,0.010522116,0.197507228,0.062965856,1.39e-13,0.088378059,0.010522116,0.01074652,0.003469868,0.027363174,0.07597221,0.019136592,0.171153846,0.07597221,0.018870113
406,406,9711201,0.010970297,0.141474783,0.054680852,2.86e-17,0.05221079,0.010970297,0.011430491,0.105718553,0.024875616,0.022903187,0.019190957,0.140384615,0.022903187,0.125808067
407,407,9807096,0.000818701,0.2030945,0.033968343,3.55e-13,0.059681086,0.000818701,0.000812389,0.001152962,0.005804315,0.016286805,0.020658821,0.132692308,0.016286805,0.528397947
409,409,9910216,0.000556716,0.381168224,0.022369329,1.36e-05,0.078686635,0.000556716,0.000573486,0.420215191,0.000829365,0.001054877,0.037131512,0.1,0.001054877,0.025160516
410,410,9811089,0.027158172,0.29566084,0.041424854,1.44e-07,0.038716922,0.027158172,0.02830525,0.058423294,0.011608629,0.01158003,0.032727921,0.157692308,0.01158003,0.056612846
412,412,9601007,0.004918052,0.06007659,0.033968343,6.649999999999999e-24,0.009969953,0.004918052,0.005235394,0.000329418,0.022388059,0.091209169,0.005653993,0.061538462,0.091209169,0.018870113
413,413,9602073,0.000549114,0.021043377,0.028997348,1.0600000000000002e-27,0.004841014,0.000549114,0.000548212,0.000329418,0.02072968,0.075369184,0.001087306,0.046153846,0.075369184,0.018870113
416,416,9704197,0.011462336,0.140991251,0.031482846,3.08e-16,0.022587041,0.011462336,0.01215797,0.020288215,0.014096187,0.01129179,0.006795665,0.082692308,0.01129179,0.0
417,417,9708036,0.03098975,0.216125222,0.016569843,8.62e-08,0.005770347,0.03098975,0.031986876,0.118611565,0.012437808,0.008145394,0.002609535,0.021153846,0.008145394,0.044031882
418,418,9804009,0.007508245,0.226862767,0.034796855,1.12e-07,0.016492745,0.007508245,0.007468019,0.003742029,0.018242123,0.025957089,0.01114489,0.082692308,0.025957089,0.40887903
419,419,9704114,0.013970893,0.101631002,0.048052853,6.96e-19,0.01952123,0.013970893,0.014548499,0.369662243,0.014925366,0.047973271,0.021637396,0.146153846,0.047973271,0.358555334
420,420,9711107,0.028394878,0.21721389,0.040596342,2.08e-08,0.017773821,0.028394878,0.029499643,0.245386665,0.029021553,0.016117117,0.00511034,0.061538462,0.016117117,0.0
421,421,9508117,0.000155553,0.006679318,0.01574133,1.2300000000000001e-36,0.00225844,0.000155553,0.000159469,0.165643491,0.011608629,0.028110714,0.000869845,0.021153846,0.028110714,0.031450918
422,422,9508156,4.54e-05,0.005221262,0.022369329,1.21e-36,0.001396778,4.54e-05,4.59e-05,0.313897993,0.019900501,0.020330196,0.000271827,0.015384615,0.020330196,0.132098469
423,423,9705057,0.006635803,0.125987199,0.039767849,3.06e-16,0.008973332,0.006635803,0.006936657,0.000329418,0.029850752,0.026326785,0.00429486,0.05,0.026326785,0.018870113
424,424,9812172,0.008845067,0.318081836,0.035625347,2.15e-06,0.087710542,0.008845067,0.00951897,0.135546227,0.005804315,0.011880914,0.043492254,0.130769231,0.011880914,0.075484212
427,427,9612128,0.004198765,0.062315689,0.071250881,3.1e-23,0.002670571,0.004198765,0.004441059,0.0,0.068822555,0.075010037,0.000652384,0.011538462,0.075010037,0.088065176
430,430,9411102,0.000256721,0.004621614,0.049709858,1.2e-36,0.001113155,0.000256721,0.00026177,0.013034488,0.048092875,0.025429511,0.000217461,0.009615385,0.025429511,0.025160516
431,431,9910095,0.003403456,0.261147713,0.016569843,3.81e-07,0.005175976,0.003403456,0.003568493,0.273374166,0.01077943,0.000712566,0.003859938,0.032692308,0.000712566,0.088065176
432,432,9706089,0.01344786,0.095919295,0.03645384,6.2e-19,0.004869448,0.01344786,0.014103551,0.0,0.029850752,0.03367641,0.005817089,0.032692308,0.03367641,0.088065176
433,433,9802033,0.004432679,0.170932737,0.034796855,5.14e-14,0.027287853,0.004432679,0.004429023,0.150001805,0.016583744,0.057539465,0.00858972,0.080769231,0.057539465,0.496945617
437,437,9412158,0.000614026,0.005009486,0.020712345,1.2e-36,0.001110816,0.000614026,0.000698053,0.012675135,0.019071302,0.026913953,0.002826997,0.009615385,0.026913953,0.031450918
438,438,9604041,0.009955225,0.089332923,0.042253346,2.92e-21,0.021694148,0.009955225,0.010412538,0.0,0.022388059,0.038785646,0.003098823,0.1,0.038785646,0.276779156
440,440,9608154,0.014970819,0.119485519,0.049709858,2.13e-18,0.052414025,0.014970819,0.015297281,0.001152962,0.013267008,0.020328938,0.020441359,0.171153846,0.020328938,0.075484212
443,443,9509070,0.006797906,0.049483822,0.022369329,5.17e-26,0.012348296,0.006797906,0.007443648,0.021888245,0.005804315,0.01847997,0.007284953,0.078846154,0.01847997,0.018870113
444,444,9710116,0.005070096,0.139136382,0.034796855,6.41e-16,0.013637636,0.005070096,0.00524743,0.157692904,0.029021553,0.021331001,0.002174613,0.025,0.021331001,0.006291814
445,445,9802168,0.014558369,0.209558538,0.048881366,4.97e-09,0.064057035,0.014558369,0.01486852,0.0,0.015754565,0.018171681,0.020278263,0.15,0.018171681,0.069193809
447,447,9603002,0.000649113,0.021424947,0.030654353,7.51e-28,0.004384009,0.000649113,0.00068,0.0,0.024046438,0.044094609,0.000869845,0.038461538,0.044094609,0.006291814
448,448,9608129,0.000164325,0.021607747,0.014912838,3.0400000000000004e-27,0.004683465,0.000164325,0.000143221,0.305289735,0.008291872,0.019788436,0.002500805,0.038461538,0.019788436,0.031450918
450,450,9504080,0.000502916,0.008949442,0.014912838,2.93e-34,0.002415089,0.000502916,0.000511504,0.0,0.009950251,0.025669548,0.000706749,0.026923077,0.025669548,0.056612846
452,452,9507144,1.65e-05,0.018802715,0.020712345,4.54e-28,0.002364889,1.65e-05,1.75e-05,0.099153113,0.017412944,0.024441141,0.000326192,0.019230769,0.024441141,0.0
459,459,9501020,0.005362489,0.015263109,0.033968343,1.9900000000000002e-29,0.003006078,0.005362489,0.005698757,0.000658836,0.028192374,0.011976552,0.003859938,0.032692308,0.011976552,0.25161738
460,460,9701069,0.007113924,0.0953573,0.038939357,7.58e-19,0.00745224,0.007113924,0.007155159,0.005858147,0.036484246,0.034091375,0.001304768,0.015384615,0.034091375,0.0
462,462,9605101,0.000434496,0.043503706,0.022369329,5.94e-24,0.001669818,0.000434496,0.000439893,0.005270685,0.019900501,0.026509956,0.000489288,0.011538462,0.026509956,0.018870113
464,464,9609116,0.001619858,0.082033288,0.031482846,7.360000000000001e-21,0.014581602,0.001619858,0.00161876,0.000988253,0.015754565,0.033972894,0.006741299,0.073076923,0.033972894,0.081774773
465,465,9609145,0.004549637,0.057287603,0.045567356,2.44e-22,0.020181007,0.004549637,0.004477165,0.313620348,0.02155888,0.08081088,0.008807181,0.113461539,0.08081088,0.018870113
466,466,9609157,1.13e-05,0.049582911,0.014912838,3.6599999999999995e-23,0.005646585,1.13e-05,1.36e-05,0.106537384,0.009950251,0.023238092,0.001576594,0.023076923,0.023238092,0.025160516
467,467,9703186,0.000614026,0.08860675,0.012427341,7.18e-19,0.008490143,0.000614026,0.00062584,0.014576738,0.007462693,0.019401276,0.003261919,0.019230769,0.019401276,0.006291814
468,468,9704174,0.004602267,0.106547985,0.05053835,2.61e-18,0.044387352,0.004602267,0.004747961,0.001345123,0.008291872,0.022842758,0.044905752,0.2,0.022842758,0.0
469,469,9705199,0.012619101,0.154306766,0.057994862,6.98e-16,0.037725333,0.012619101,0.01308969,0.29974429,0.029021553,0.16519884,0.0094052,0.151923077,0.16519884,0.025160516
470,470,9609101,2.46e-05,0.043604231,0.009113331,1.1999999999999998e-23,0.001813388,2.46e-05,2.86e-05,0.0,0.006633494,0.019734156,0.000543653,0.009615385,0.019734156,0.037741479
471,471,9610053,0.001520444,0.104386493,0.024026334,5.83e-19,0.02360058,0.001520444,0.001552565,0.563985438,0.005804315,0.010339048,0.009731392,0.080769231,0.010339048,0.075484212
474,474,9806011,0.0056081,0.256086197,0.028997348,6.45e-12,0.06155613,0.0056081,0.005686722,0.001152962,0.004975115,0.025477016,0.033054113,0.113461539,0.025477016,0.163550799
475,475,9806159,0.033234861,0.352013714,0.062965856,1.1e-05,0.051255238,0.033234861,0.03518853,0.003829874,0.038971803,0.048528304,0.009242104,0.113461539,0.048528304,0.044031882
476,476,9811139,0.005245532,0.346431467,0.038110845,1.12e-05,0.060519844,0.005245532,0.005235394,0.012162707,0.019900501,0.061022653,0.009459565,0.090384615,0.061022653,0.144679433
478,478,9503012,3.68e-06,0.003621374,0.006627834,1.48e-37,0.000371777,3.68e-06,3.99e-06,0.741291839,0.006633494,0.005169594,0.0,0.003846154,0.005169594,0.050322443
479,479,9511126,0.008654368,0.048453022,0.048052853,4.21e-25,0.007692298,0.008654368,0.008965162,0.0,0.037313425,0.03527605,0.005055975,0.057692308,0.03527605,0.062903248
480,480,9602082,0.002526276,0.050855952,0.032311338,6.0999999999999996e-24,0.003483104,0.002526276,0.002671856,0.0,0.028192374,0.034010827,0.001413498,0.019230769,0.034010827,0.006291814
483,483,9510129,0.002584755,0.046975384,0.043910351,2.17e-25,0.009795268,0.002584755,0.00276814,0.000823545,0.030679931,0.06723881,0.00337065,0.078846154,0.06723881,0.339683816
484,484,9510204,0.00235084,0.04125063,0.049709858,9.440000000000001e-26,0.004836057,0.00235084,0.002503361,0.000329418,0.04228856,0.035685845,0.001848421,0.042307692,0.035685845,0.125808067
486,486,9603073,0.001789446,0.052588645,0.03645384,1.74e-24,0.017181468,0.001789446,0.001793273,0.048099965,0.011608629,0.047235975,0.006686934,0.121153846,0.047235975,0.006291814
487,487,9604051,0.000678352,0.042984083,0.020712345,1.62e-24,0.004092503,0.000678352,0.000692035,0.0,0.014925366,0.037723294,0.001141672,0.032692308,0.037723294,0.037741479
488,488,9604199,0.000999984,0.045520421,0.033968343,1.81e-24,0.00725536,0.000999984,0.000986902,0.0,0.024046438,0.027025658,0.001794055,0.053846154,0.027025658,0.031450918
489,489,9605090,0.001766054,0.053278579,0.020712345,1.3799999999999998e-23,0.003096319,0.001766054,0.001889556,0.0,0.015754565,0.016372942,0.002935727,0.026923077,0.016372942,0.34597437
490,490,9605096,0.000976593,0.047778437,0.023197842,6.1799999999999994e-24,0.004821267,0.000976593,0.00101699,0.0,0.016583744,0.045150324,0.004403591,0.034615385,0.045150324,0.056612846
491,491,9605215,0.000264323,0.047364206,0.026511831,1.2399999999999999e-23,0.004519158,0.000264323,0.000228672,0.003442416,0.02155888,0.045293675,0.001467864,0.021153846,0.045293675,0.006291814
493,493,9606191,0.000567827,0.041174214,0.026511831,6.0299999999999995e-24,0.004794475,0.000567827,0.000565663,0.140605948,0.018242123,0.029838895,0.002065882,0.040384615,0.029838895,0.050322443
