Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality,score
9307177,3.25E-06,1.99E-06,0.000305448,0.000419992,0.000267267,8.32E-41,4,3.94E-06,0.001318486,2.01E-06,2.93E-05,1.99E-06,8.48889E+13
9307179,2.66E-10,0,3.82E-05,3.82E-05,0,3.09E-46,9.333333333,0,0.000969787,0,1.53E-05,0,8.48889E+13
1068,0,0,0,0.000381811,0.000381811,4.82E-48,0,3.52E-05,0.000881624,0,1.31E-05,0,7.63621E+14
9307181,1.08E-06,2.92E-09,7.64E-05,0.000114543,3.82E-05,6.12E-46,1,6.38E-24,0.001057949,2.92E-09,1.39E-05,2.92E-09,8.06044E+14
9307180,2.04E-09,2.20E-07,0.000233859,0.000267267,3.82E-05,3.95E-44,2,9.00E-11,0.001445864,1.58E-07,3.90E-05,2.20E-07,8.48889E+13
1071,0,0,0,0.001603604,0.001603604,4.82E-48,0,0.000493346,0.000881624,0,1.31E-05,0,1.2727E+14
9307183,0,0,0,0.000190905,0.000190905,4.82E-48,0,1.14E-05,0.000881624,0,1.31E-05,0,1.10E+15
1066,0,0,0,0.000190905,0.000190905,4.82E-48,0,3.81E-05,0.000881624,0,1.31E-05,0,1.2727E+14
9307186,2.74E-23,1.74E-06,3.82E-05,0.000305448,0.000267267,3.09E-46,6.5,3.14E-11,0.000969787,1.74E-06,1.87E-05,1.74E-06,1.69693E+14
1074,0,0,0,7.64E-05,7.64E-05,4.82E-48,1,6.53E-08,0.000881624,0,1.31E-05,0,8.06044E+14
1076,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,5.95E-06,0.000881624,0,1.31E-05,0,8.48889E+13
1077,0,0,0,0.000114543,0.000114543,4.82E-48,0,5.31E-05,0.000881624,0,1.31E-05,0,6.36351E+14
9307190,1.28E-07,6.64E-07,0.000174542,0.000343629,0.000190905,3.11E-28,0,3.08E-08,0.001285212,,1.70E-05,6.64E-07,1.69693E+14
9307189,0,0,0,7.64E-05,7.64E-05,4.82E-48,5.666666667,1.33E-08,0.000881624,,1.31E-05,0,4.24444E+13
9307185,7.04E-09,4.22E-06,7.64E-05,0.000229086,0.000152724,6.12E-46,0,2.94E-06,0.001057949,,1.77E-05,4.22E-06,5.51504E+14
9307188,0,0,0,3.82E-05,3.82E-05,4.82E-48,2,7.90E-09,0.000881624,,1.31E-05,0,3.8181E+14
9307194,4.18E-07,8.94E-07,0.000321103,0.000305448,0.000229086,1.66E-40,0,6.10E-05,0.00108989,,1.54E-05,8.94E-07,4.24444E+13
1083,0,0,0,0.000190905,0.000190905,4.82E-48,9.833333333,3.48E-05,0.000881624,,1.31E-05,0,2.12117E+14
1084,0,0,0,0.002023596,0.002023596,4.82E-48,0,0.000372236,0.000881624,,1.31E-05,0,5.09081E+14
1082,0,0,0,0.000801802,0.000801802,4.82E-48,0,0.000242221,0.000881624,,1.31E-05,0,1.27E+15
9307197,9.17E-10,1.46E-09,7.64E-05,0.000114543,3.82E-05,6.12E-46,0,4.20E-11,0.001057949,,1.41E-05,1.46E-09,5.09081E+14
9307195,2.03E-09,0,5.09E-05,0.000152724,0.000114543,9.73E-45,2,6.74E-08,0.000978603,,1.48E-05,0,5.09081E+14
9307196,1.83E-12,3.04E-08,3.82E-05,0.000687259,0.000649078,3.09E-46,1.5,1.30E-08,0.000969787,,1.49E-05,3.04E-08,8.90891E+14
1085,0,0,0,0.000152724,0.000152724,4.82E-48,1,2.97E-06,0.000881624,,1.31E-05,0,8.48889E+13
1089,0,0,0,0.000267267,0.000267267,4.82E-48,0,6.01E-05,0.000881624,,1.31E-05,0,2.96963E+14
1086,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,2.30E-09,0.000881624,,1.31E-05,0,4.24444E+13
1092,0,0,0,0.000878164,0.000878164,4.82E-48,0,0.000109876,0.000881624,,1.31E-05,0,1.57E+15
1093,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,2.04E-06,0.000881624,,1.31E-05,0,4.24444E+13
1090,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,3.77E-07,0.000881624,,1.31E-05,0,2.12117E+14
1091,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,1.33E-07,0.000881624,,1.31E-05,0,8.90891E+14
1088,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,1.42E-08,0.000881624,,1.31E-05,0,2.12117E+14
1097,0,0,0,0.000114543,0.000114543,4.82E-48,0,2.02E-10,0.000881624,,1.31E-05,0,3.8181E+14
1098,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,2.14E-06,0.000881624,,1.31E-05,0,5.09081E+14
1095,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,-1.00E-23,0.000881624,,1.31E-05,0,8.48889E+13
1100,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,1.33E-07,0.000881624,,1.31E-05,0,2.93E+15
1101,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,8.15E-06,0.000881624,,1.31E-05,0,3.39387E+14
1102,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,2.63E-07,0.000881624,,1.31E-05,0,5.09081E+14
1103,0,0,0,0.000458173,0.000458173,4.82E-48,0,0.000184238,0.000881624,,1.31E-05,0,3.8181E+14
1096,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,-1.00E-23,0.000881624,,1.31E-05,0,6.36351E+14
1105,0,0,0,0.000114543,0.000114543,4.82E-48,0,3.11E-05,0.000881624,,1.31E-05,0,1.32E+15
1106,0,0,0,0.000229086,0.000229086,4.82E-48,0,9.36E-05,0.000881624,,1.31E-05,0,1.2727E+14
1107,0,0,0,0.000343629,0.000343629,4.82E-48,0,2.27E-05,0.000881624,,1.31E-05,0,7.21198E+14
1108,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,-2.00E-24,0.000881624,,1.31E-05,0,5.51504E+14
1109,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,1.75E-06,0.000881624,,1.31E-05,0,4.24234E+14
1110,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,2.27E-10,0.000881624,,1.31E-05,0,2.5454E+14
1111,0,0,0,0.000190905,0.000190905,4.82E-48,0,3.09E-05,0.000881624,,1.31E-05,0,1.2727E+14
1112,0,0,0,0.000229086,0.000229086,4.82E-48,0,1.70E-05,0.000881624,,1.31E-05,0,1.10E+15
1113,0,0,0,0.002825398,0.002825398,4.82E-48,0,0.00042748,0.000881624,,1.31E-05,0,4.24444E+13
1114,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,4.13E-07,0.000881624,,1.31E-05,0,4.24444E+13
1115,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,3.00E-05,0.000881624,,1.31E-05,0,4.24444E+13
1118,0,0,0,0.000190905,0.000190905,4.82E-48,0,4.32E-05,0.000881624,,1.31E-05,0,8.48889E+13
1119,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,2.32E-09,0.000881624,,1.31E-05,0,4.24234E+14
1121,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,5.95E-24,0.000881624,,1.31E-05,0,1.02E+15
1122,0,0,0,0.000419992,0.000419992,4.82E-48,0,0.000219828,0.000881624,,1.31E-05,0,3.39387E+14
1123,0,0,0,0.000114543,0.000114543,4.82E-48,0,2.04E-05,0.000881624,,1.31E-05,0,1.2727E+14
1124,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,3.06E-08,0.000881624,,1.31E-05,0,2.04E+15
1125,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,3.00E-05,0.000881624,,1.31E-05,0,2.5454E+14
1126,0,0,0,0.000305448,0.000305448,4.82E-48,0,2.13E-05,0.000881624,,1.31E-05,0,1.69693E+14
1127,0,0,0,0.000114543,0.000114543,4.82E-48,0,2.45E-05,0.000881624,,1.31E-05,0,1.10E+15
1128,0,0,0,0.000152724,0.000152724,4.82E-48,0,6.85E-08,0.000881624,,1.31E-05,0,2.96963E+14
1129,0,0,0,0.000152724,0.000152724,4.82E-48,0,1.65E-11,0.000881624,,1.31E-05,0,1.69693E+14
1130,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,2.98E-05,0.000881624,,1.31E-05,0,2.96963E+14
1131,0,0,0,0.000381811,0.000381811,4.82E-48,0,0.000105379,0.000881624,,1.31E-05,0,8.48889E+13
1132,0,0,0,0.000649078,0.000649078,4.82E-48,0,6.76E-05,0.000881624,,1.31E-05,0,8.48468E+14
1133,0,0,0,0.000267267,0.000267267,4.82E-48,0,1.05E-05,0.000881624,,1.31E-05,0,1.27E+15
1134,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,4.29E-09,0.000881624,,1.31E-05,0,1.19E+15
1135,0,0,0,0.000114543,0.000114543,4.82E-48,0,1.12E-05,0.000881624,,1.31E-05,0,8.48889E+13
1136,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,6.00E-07,0.000881624,,1.31E-05,0,8.48889E+13
1137,0,0,0,0.000190905,0.000190905,4.82E-48,0,3.85E-10,0.000881624,,1.31E-05,0,1.69693E+14
1138,0,0,0,0.000458173,0.000458173,4.82E-48,0,0.000243941,0.000881624,,1.31E-05,0,4.24444E+13
1140,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,1.43E-07,0.000881624,,1.31E-05,0,3.8181E+14
1141,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,3.50E-08,0.000881624,,1.31E-05,0,1.69693E+14
1143,0,0,0,0.000496354,0.000496354,4.82E-48,0,0.000180485,0.000881624,,1.31E-05,0,2.12117E+14
1144,0,0,0,0.000305448,0.000305448,4.82E-48,0,7.70E-05,0.000881624,,1.31E-05,0,1.02E+15
1145,0,0,0,0.000305448,0.000305448,4.82E-48,0,1.61E-05,0.000881624,,1.31E-05,0,1.87E+15
1149,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,7.99E-07,0.000881624,,1.31E-05,0,4.24444E+13
1150,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,7.99E-07,0.000881624,,1.31E-05,0,5.09081E+14
1151,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,1.16E-10,0.000881624,,1.31E-05,0,1.91E+15
1152,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,9.88E-10,0.000881624,,1.31E-05,0,8.90891E+14
1155,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,-2.77E-24,0.000881624,,1.31E-05,0,2.97E+15
1156,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,-9.66E-25,0.000881624,,1.31E-05,0,2.96963E+14
1157,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,8.96E-06,0.000881624,,1.31E-05,0,4.24234E+14
1158,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,4.43E-08,0.000881624,,1.31E-05,0,9.33314E+14
1159,0,0,0,0.001221794,0.001221794,4.82E-48,0,0.000381035,0.000881624,,1.31E-05,0,1.69693E+14
1160,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,2.20E-07,0.000881624,,1.31E-05,0,1.82E+15
1161,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,1.58E-05,0.000881624,,1.31E-05,0,3.05E+15
1162,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,1.62E-06,0.000881624,,1.31E-05,0,1.53E+15
1163,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,9.39E-13,0.000881624,,1.31E-05,0,7.63621E+14
1164,0,0,0,0.000114543,0.000114543,4.82E-48,0,1.09E-25,0.000881624,,1.31E-05,0,8.90891E+14
1165,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,1.85E-06,0.000881624,,1.31E-05,0,1.69693E+14
1166,0,0,0,0.000152724,0.000152724,4.82E-48,0,2.21E-05,0.000881624,,1.31E-05,0,5.09081E+14
1167,0,0,0,0.000610897,0.000610897,4.82E-48,0,6.31E-05,0.000881624,,1.31E-05,0,8.06044E+14
1168,0,0,0,0.000152724,0.000152724,4.82E-48,0,2.28E-05,0.000881624,,1.31E-05,0,2.96963E+14
1169,0,0,0,0.000152724,0.000152724,4.82E-48,0,8.88E-06,0.000881624,,1.31E-05,0,2.5454E+14
1170,0,0,0,0.000152724,0.000152724,4.82E-48,0,2.25E-05,0.000881624,,1.31E-05,0,3.8181E+14
1171,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,2.40E-07,0.000881624,,1.31E-05,0,8.48889E+13
1172,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,8.38E-25,0.000881624,,1.31E-05,0,1.2727E+14
1173,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,2.68E-06,0.000881624,,1.31E-05,0,1.69693E+14
1174,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,1.62E-08,0.000881624,,1.31E-05,0,3.8181E+14
1175,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,4.01E-09,0.000881624,,1.31E-05,0,8.48889E+13
1176,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,6.69E-06,0.000881624,,1.31E-05,0,5.93928E+14
1177,0,0,0,0.000190905,0.000190905,4.82E-48,0,0.00012916,0.000881624,,1.31E-05,0,3.39387E+14
1178,0,0,0,0.000267267,0.000267267,4.82E-48,0,4.35E-06,0.000881624,,1.31E-05,0,2.96963E+14
1179,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,9.23E-07,0.000881624,,1.31E-05,0,1.15E+15
1180,0,0,0,0.000229086,0.000229086,4.82E-48,0,8.72E-06,0.000881624,,1.31E-05,0,5.93928E+14
1181,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,5.41E-24,0.000881624,,1.31E-05,0,4.66658E+14
1182,0,0,0,0.000801802,0.000801802,4.82E-48,0,0.000163839,0.000881624,,1.31E-05,0,2.12117E+14
1183,0,0,0,0.000305448,0.000305448,4.82E-48,0,2.08E-05,0.000881624,,1.31E-05,0,1.70E+15
1184,0,0,0,0.000458173,0.000458173,4.82E-48,0,6.50E-05,0.000881624,,1.31E-05,0,2.12117E+14
1185,0,0,0,0.000114543,0.000114543,4.82E-48,0,1.47E-08,0.000881624,,1.31E-05,0,1.19E+15
1186,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,2.76E-06,0.000881624,,1.31E-05,0,2.12117E+14
1188,0,0,0,0.000229086,0.000229086,4.82E-48,0,1.13E-07,0.000881624,,1.31E-05,0,8.06044E+14
1189,0,0,0,0.000114543,0.000114543,4.82E-48,0,8.48E-05,0.000881624,,1.31E-05,0,8.48468E+14
1190,0,0,0,0.000114543,0.000114543,4.82E-48,0,6.86E-05,0.000881624,,1.31E-05,0,5.09081E+14
1192,0,0,0,0.001221794,0.001221794,4.82E-48,0,0.000538018,0.000881624,,1.31E-05,0,4.66658E+14
1193,0,0,0,0.000267267,0.000267267,4.82E-48,0,0.000209296,0.000881624,,1.31E-05,0,4.66658E+14
1195,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,5.09E-08,0.000881624,,1.31E-05,0,1.2727E+14
1197,0,0,0,0.003283571,0.003283571,4.82E-48,0,0.000698999,0.000881624,,1.31E-05,0,4.24444E+13
1198,0,0,0,0.000152724,0.000152724,4.82E-48,0,2.38E-05,0.000881624,,1.31E-05,0,1.61E+15
1199,0,0,0,0.000496354,0.000496354,4.82E-48,0,6.66E-05,0.000881624,,1.31E-05,0,2.12E+15
1200,0,0,0,0.000534535,0.000534535,4.82E-48,0,6.26E-05,0.000881624,,1.31E-05,0,3.39387E+14
1201,0,0,0,0.001183613,0.001183613,4.82E-48,0,0.000188095,0.000881624,,1.31E-05,0,2.5454E+14
1202,0,0,0,0.000190905,0.000190905,4.82E-48,0,3.92E-07,0.000881624,,1.31E-05,0,1.69693E+14
1203,0,0,0,0.001221794,0.001221794,4.82E-48,0,0.000130291,0.000881624,,1.31E-05,0,8.48468E+14
1204,0,0,0,0.000649078,0.000649078,4.82E-48,0,0.000303798,0.000881624,,1.31E-05,0,3.31E+15
1205,0,0,0,0.000267267,0.000267267,4.82E-48,0,7.22E-05,0.000881624,,1.31E-05,0,4.66658E+14
1206,0,0,0,0.00290176,0.00290176,4.82E-48,0,0.000638458,0.000881624,,1.31E-05,0,8.06044E+14
1207,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,-1.48E-24,0.000881624,,1.31E-05,0,8.48889E+13
1208,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,1.65E-06,0.000881624,,1.31E-05,0,6.78774E+14
1209,0,0,0,0.000419992,0.000419992,4.82E-48,0,2.93E-05,0.000881624,,1.31E-05,0,1.69693E+14
1210,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,8.19E-08,0.000881624,,1.31E-05,0,1.06E+15
1211,0,0,0,0.000229086,0.000229086,4.82E-48,0,1.38E-05,0.000881624,,1.31E-05,0,9.75738E+14
1212,0,0,0,0.000381811,0.000381811,4.82E-48,0,7.73E-05,0.000881624,,1.31E-05,0,8.48468E+14
1213,0,0,0,0.000419992,0.000419992,4.82E-48,0,0.000178267,0.000881624,,1.31E-05,0,8.48889E+13
1214,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,7.64E-06,0.000881624,,1.31E-05,0,1.2727E+14
1215,0,0,0,0.001145432,0.001145432,4.82E-48,0,0.000177432,0.000881624,,1.31E-05,0,4.24444E+13
1216,0,0,0,0.000305448,0.000305448,4.82E-48,0,2.20E-05,0.000881624,,1.31E-05,0,4.24444E+13
1217,0,0,0,0.000114543,0.000114543,4.82E-48,0,3.57E-06,0.000881624,,1.31E-05,0,4.24444E+13
1218,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,3.21E-07,0.000881624,,1.31E-05,0,8.48889E+13
1221,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,1.36E-08,0.000881624,,1.31E-05,0,4.24444E+13
1222,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,1.08E-08,0.000881624,,1.31E-05,0,4.24444E+13
9509113,1.71E-13,4.37E-09,0.000122179,0.000152724,3.82E-05,4.12E-43,18,1.21E-15,0.001174323,,3.45E-05,4.37E-09,5.09081E+14
9509114,-2.50E-22,4.96E-08,3.82E-05,7.64E-05,3.82E-05,3.09E-46,1,3.44E-08,0.000969787,,2.42E-05,4.96E-08,2.96963E+14
9509122,-2.08E-23,0,5.73E-05,3.82E-05,0,2.01E-43,1,0,0.000979484,,4.15E-05,0,4.66658E+14
9509125,0,0,0,0.000114543,0.000114543,4.82E-48,38.55952381,8.01E-09,0.000881624,,1.31E-05,0,8.48889E+13
9509128,1.98E-22,0,3.82E-05,3.82E-05,0,3.09E-46,1.5,0,0.000969787,,1.68E-05,0,1.69693E+14
9509129,0,0,0,3.82E-05,3.82E-05,4.82E-48,7.75,3.02E-08,0.000881624,,1.31E-05,0,2.12117E+14
9509131,0,0,0,3.82E-05,3.82E-05,4.82E-48,1,1.20E-23,0.000881624,,1.31E-05,0,8.48889E+13
9509132,3.56E-05,2.86E-05,0.000459969,0.001030888,0.000878164,7.27E-40,2,0.000402764,0.001347211,,1.48E-05,2.86E-05,1.2727E+14
9509134,1.56E-06,0,0.000492263,0.000458173,0,5.03E-41,0,0,0.00206345,,4.47E-05,0,1.69693E+14
9509136,1.29E-06,2.57E-07,0.000143913,0.000267267,0.000152724,6.04E-43,7.233333333,3.26E-08,0.001175205,,1.96E-05,2.57E-07,7.21198E+14
9509138,-2.96E-22,0,0.000101816,7.64E-05,0,1.94E-44,0,0,0.001075581,,2.26E-05,0,4.24444E+13
9509144,0,0,0,3.82E-05,3.82E-05,4.82E-48,0,4.05E-24,0.000881624,,1.31E-05,0,8.48889E+13
9509150,0,0,0,7.64E-05,7.64E-05,4.82E-48,74.57626263,1.46E-11,0.000881624,,1.31E-05,0,1.2727E+14
9509154,1.64E-22,4.37E-09,6.87E-05,7.64E-05,3.82E-05,1.91E-44,0,-2.37E-24,0.000987419,,3.67E-05,4.37E-09,8.48889E+13
9509157,0,0,0,3.82E-05,3.82E-05,4.82E-48,189.6649573,1.49E-06,0.000881624,,1.31E-05,0,1.69693E+14
9701001,2.06E-22,0,5.09E-05,3.82E-05,0,9.73E-45,8.5,0,0.000978603,,3.36E-05,0,4.24444E+13
9701002,1.57E-22,0,0.00025078,7.64E-05,0,5.92E-41,1.5,0,0.001130956,,7.40E-05,0,8.48889E+13
9701003,-2.72E-22,1.46E-09,3.82E-05,7.64E-05,3.82E-05,3.09E-46,0,8.58E-09,0.000969787,,2.42E-05,1.46E-09,4.24444E+13
9701004,8.59E-11,8.75E-09,7.64E-05,0.000114543,3.82E-05,6.12E-46,43.15595238,2.32E-06,0.001057949,,1.81E-05,8.75E-09,1.69693E+14
9701005,0,0,0,0.000190905,0.000190905,4.82E-48,0,9.53E-07,0.000881624,,1.31E-05,0,1.2727E+14
9509159,0,0,0,0.000152724,0.000152724,4.82E-48,3.7,1.26E-09,0.000881624,,1.31E-05,0,4.24444E+13
9701006,-2.56E-24,0,0.000237644,3.82E-05,0,3.79E-40,0,0,0.001025681,,3.61E-05,0,4.24444E+13
9701008,0,0,0,0.000534535,0.000534535,4.82E-48,0,4.88E-05,0.000881624,,1.31E-05,0,4.24444E+13
9701009,4.60E-05,2.26E-07,0.002009385,0.000916345,0.000305448,2.22E-27,28.98333333,2.92E-05,0.003087653,,2.60E-05,2.26E-07,4.24234E+14
9701010,0,0,0,0.000114543,0.000114543,4.82E-48,1,1.56E-07,0.000881624,,1.31E-05,0,2.12E+15
9701011,1.37E-05,4.29E-05,0.006058674,0.000419992,0.000114543,1.01E-24,3.833333333,1.81E-06,0.002262848,,9.57E-05,4.29E-05,2.96963E+14
9701012,3.79E-05,1.99E-05,0.000309267,0.000534535,0.000229086,3.07E-44,0,1.11E-05,0.001613372,,2.86E-05,1.99E-05,4.24444E+13
9701013,3.63E-10,0,5.09E-05,0.000114543,7.64E-05,9.73E-45,2,3.05E-08,0.000978603,,1.53E-05,0,1.69693E+14
9701014,0,0,0,0.000572716,0.000572716,4.82E-48,0,3.32E-05,0.000881624,,1.31E-05,0,4.24444E+13
9701015,0.000123448,2.23E-05,0.001238611,0.001145432,0.000610897,7.92E-35,0,8.82E-05,0.002242466,,2.28E-05,2.23E-05,1.69693E+14
9701007,0,0,0,3.82E-05,3.82E-05,4.82E-48,2,2.32E-11,0.000881624,,1.31E-05,0,1.2727E+14
9701017,6.46E-12,5.03E-08,0.000112681,0.000114543,7.64E-05,2.22E-28,0,4.75E-08,0.000980062,,2.11E-05,5.03E-08,4.24444E+13
9701018,0,0,0,0.000419992,0.000419992,4.82E-48,1,4.98E-06,0.000881624,,1.31E-05,0,4.24444E+13
9701019,0,0,0,0.000419992,0.000419992,4.82E-48,18,0.000197644,0.000881624,,1.31E-05,0,1.2727E+14
9701020,1.38E-05,5.76E-06,0.000904915,0.000419992,0.000114543,8.61E-29,0,1.46E-06,0.002519652,,1.88E-05,5.76E-06,1.2727E+14
9701021,6.72E-11,4.08E-08,3.82E-05,0.000152724,0.000114543,3.09E-46,12.08333333,3.36E-09,0.000969787,,1.87E-05,4.08E-08,1.2727E+14
9701022,2.90E-22,2.48E-08,0.000123165,7.64E-05,3.82E-05,1.51E-41,8,8.06E-09,0.00098257,,3.02E-05,2.48E-08,3.39387E+14
9701023,0,0,0,0.000572716,0.000572716,4.82E-48,117.0699856,4.58E-05,0.000881624,,1.31E-05,0,4.24444E+13
9701024,3.40E-08,8.75E-09,7.64E-05,0.000114543,3.82E-05,6.12E-46,0,-1.26E-23,0.001057949,,2.09E-05,8.75E-09,4.24444E+13
9701025,0,0,0,0.00290176,0.00290176,4.82E-48,0,0.00096363,0.000881624,,1.31E-05,0,7.63621E+14
9701026,0,0,0,7.64E-05,7.64E-05,4.82E-48,0,1.72E-06,0.000881624,,1.31E-05,0,1.2727E+14
9701027,4.96E-08,8.18E-07,7.64E-05,0.000305448,0.000229086,6.12E-46,0,4.23E-09,0.001057949,,1.61E-05,8.18E-07,2.96963E+14
9701028,0,0,0,0.000305448,0.000305448,4.82E-48,40.8,4.53E-08,0.000881624,,1.31E-05,0,4.24444E+13
9701029,-1.28E-22,5.83E-09,3.82E-05,0.000114543,7.64E-05,3.09E-46,0,1.86E-07,0.000969787,,2.42E-05,5.83E-09,1.69693E+14
9509164,1.65E-10,0,3.82E-05,3.82E-05,0,3.09E-46,81.82626263,0,0.000969787,,1.43E-05,0,4.24444E+13
9701032,5.88E-06,3.86E-06,0.0005866,0.000496354,7.64E-05,3.11E-42,0,3.45E-07,0.002085041,,4.86E-05,3.86E-06,4.24444E+13
9701033,0,0,0,0.000152724,0.000152724,4.82E-48,85.21865079,3.25E-05,0.000881624,,1.31E-05,0,4.24444E+13
9701034,3.42E-10,7.14E-08,0.000366538,0.000305448,0.000114543,5.85E-41,0,1.55E-08,0.001400733,,2.21E-05,7.14E-08,4.24444E+13
9701035,2.05E-06,8.88E-09,0.000305448,0.000343629,3.82E-05,2.44E-45,1,1.04E-05,0.001586923,,1.97E-05,8.88E-09,4.24444E+13
9701037,5.54E-05,9.51E-05,0.003503806,0.002252682,0.001565423,2.41E-25,0,0.000121408,0.002816773,,2.39E-05,9.51E-05,1.2727E+14
9701039,0,0,0,3.82E-05,3.82E-05,4.82E-48,28.4468254,1.03E-10,0.000881624,,1.31E-05,0,8.48889E+13
9509166,1.83E-06,5.98E-05,0.000279267,0.001298156,0.001107251,9.62E-42,243.1654762,9.53E-05,0.00137119,,4.54E-05,5.98E-05,4.24234E+14
9701041,0,0,0,0.000114543,0.000114543,4.82E-48,40.5,3.82E-10,0.000881624,,1.31E-05,0,1.69693E+14
9701042,0,0,0,0.000572716,0.000572716,4.82E-48,36.93214286,7.57E-05,0.000881624,,1.31E-05,0,1.70E+15
9701043,2.31E-09,1.17E-06,0.001335761,0.000419992,0.000267267,6.97E-31,5,6.38E-09,0.001750953,,6.99E-05,1.17E-06,4.24444E+13
9701044,0,0,0,3.82E-05,3.82E-05,4.82E-48,150.0123377,-1.33E-23,0.000881624,,1.31E-05,0,4.24444E+13
9701045,6.50E-05,8.70E-05,0.002087612,0.001183613,0.000267267,4.45E-27,0,2.93E-05,0.004239935,,6.20E-05,8.70E-05,1.69693E+14
9701040,0,0,0,3.82E-05,3.82E-05,4.82E-48,17.74285714,6.44E-14,0.000881624,,1.31E-05,0,8.48889E+13
9701047,0,0,0,7.64E-05,7.64E-05,4.82E-48,3.833333333,4.02E-06,0.000881624,,1.31E-05,0,4.24444E+13
9701048,0.000125328,4.49E-05,0.002607286,0.000801802,0.000267267,9.12E-32,0,2.17E-05,0.002343818,,3.36E-05,4.49E-05,1.91E+15
9701049,0,0,0,3.82E-05,3.82E-05,4.82E-48,25.73333333,1.34E-07,0.000881624,,1.31E-05,0,4.24444E+13
9701050,2.45E-09,1.70E-09,3.82E-05,7.64E-05,3.82E-05,3.09E-46,0,3.07E-12,0.000969787,,1.40E-05,1.70E-09,2.12117E+14
9509168,2.29E-07,0,3.82E-05,7.64E-05,3.82E-05,3.09E-46,1,1.88E-05,0.000969787,,1.38E-05,0,8.48889E+13
9701052,6.63E-08,4.28E-08,0.000902514,0.000190905,3.82E-05,1.11E-27,0,1.67E-05,0.001337767,,5.17E-05,4.28E-08,1.2727E+14
9701053,0.00012449,1.56E-05,0.00729558,0.001107251,7.64E-05,6.77E-22,2,7.88E-06,0.00709428,,4.56E-05,1.56E-05,4.24444E+13
9701054,4.55E-05,1.29E-05,0.001323203,0.000496354,0.000229086,1.56E-35,0,1.52E-05,0.001772995,,2.07E-05,1.29E-05,8.48889E+13
9701055,4.86E-05,8.84E-07,0.001056093,0.00106907,0.000687259,8.35E-33,0,4.40E-05,0.002480673,,1.75E-05,8.84E-07,1.69693E+14
