,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
265,2060,0.014999714,1.62e-06,4.2e-05,0.039494574,0.00162784,0.000108523,1.02e-10,1513.142343,5.41e-05,8.8e-05,8.8e-05,0.262106249
266,2061,0.035332659,9.21e-06,0.00010221,0.075119783,0.003834467,0.000325568,0.001584689,2720.31053,4.42e-05,3.93e-05,3.93e-05,0.279919331
267,2062,0.003666597,1.13e-06,1.55e-09,0.000336698,0.000397916,0.000217045,2.75e-29,11.58333333,2.44e-05,1.54e-07,1.54e-07,0.223935451
269,2064,0.000666654,0.0,3.18e-09,0.00031851,7.23e-05,0.0,1.1500000000000001e-33,9.666666667,1.81e-05,0.0,0.0,0.262106249
271,2066,0.039332582,2.78e-05,0.000102224,0.071615187,0.004268557,0.000976704,0.001470643,2491.76628,2.21e-05,3.44e-05,3.44e-05,0.246837944
272,2067,0.052665661,6.46e-05,0.000101555,0.074067064,0.005715526,0.00206193,0.000963997,2656.657131,3.26e-05,0.000503857,0.000503857,0.229024862
273,2068,0.001666635,1.15e-06,1.6399999999999998e-23,0.000144697,0.000180871,3.62e-05,1.84e-34,4.0,5.71e-05,1.05e-08,1.05e-08,0.218845969
274,2069,0.012333098,2.3e-06,4.36e-05,0.059000846,0.001338446,7.23e-05,5.21e-05,2132.238681,1.95e-05,3.13e-08,3.13e-08,0.226480156
275,2070,0.035999313,1.14e-05,0.000101074,0.061396321,0.003906815,0.000506439,1.79e-05,2333.416011,9.21e-05,0.000122365,0.000122365,0.272285143
276,2071,0.001999962,4.4e-12,2.17e-09,0.031073381,0.000217045,3.62e-05,6.08e-13,1145.959872,4.53e-05,1.8e-05,1.8e-05,0.208667145
277,2072,0.036999294,0.000107729,4.65e-08,0.061895338,0.004015338,0.003906815,9.21e-05,1984.08521,1.59e-05,1.15e-06,1.15e-06,0.203577663
278,2073,0.046999103,4.97e-05,0.000101457,0.065196596,0.005100564,0.001772537,9.49e-05,2417.72361,2.13e-05,0.000167595,0.000167595,0.223935451
279,2074,0.029332773,2.29e-06,0.000101215,0.061001664,0.003183331,7.23e-05,3.95e-05,2286.832156,3.29e-05,1.9e-05,1.9e-05,0.211211851
280,2075,0.08799832,0.000200228,0.000101396,0.066904742,0.009549993,0.006583707,0.000120735,2336.161323,1.66e-05,6.28e-05,6.28e-05,0.203577663
281,2076,0.014999714,2.88e-05,3.63e-07,0.076214775,0.00162784,0.000904355,0.00482608,2552.983388,2.34e-05,3.5e-05,3.5e-05,0.223935451
285,2081,0.019999618,0.0,6.12e-05,0.036818289,0.002170453,0.0,8.49e-11,1376.297158,0.000157731,0.0,0.0,0.231569638
287,2083,0.000666654,0.0,5.44e-10,0.000884449,7.23e-05,0.0,1.13e-24,28.06832612,2.6e-05,0.0,0.0,0.221390745
288,2084,0.052332334,5.38e-05,0.000102274,0.075507161,0.005679352,0.001808711,0.000660966,2733.139221,7.33e-05,0.000252606,0.000252606,0.211211851
290,2086,0.035999313,2.31e-06,0.000102552,0.076090687,0.003906815,7.23e-05,0.001012955,2779.469644,3.64e-05,2.38e-05,2.38e-05,0.24938265
291,2087,0.03633264,5.75e-06,0.000101548,0.076111906,0.003942989,0.000180871,0.000476125,2753.183624,8.17e-05,0.000104198,0.000104198,0.223935451
292,2088,0.003666597,8.01e-11,2.39e-08,0.061287248,0.000397916,3.62e-05,1.7e-05,2324.334496,3.62e-05,1.79e-05,1.79e-05,0.216301263
293,2089,0.015666368,0.0,6.01e-05,0.044613011,0.001700188,0.0,6.96e-08,1658.127446,1.6e-05,0.0,0.0,0.221390745
294,2090,0.041332544,3.57e-05,0.000102028,0.069921403,0.004485603,0.001121401,0.000211168,2521.103198,2.94e-05,5.78e-05,5.78e-05,0.239203756
295,2091,0.093664878,0.000200758,0.000102832,0.079789515,0.010164954,0.006728404,0.002446583,2679.084368,1.97e-05,0.000821398,0.000821398,0.193398769
296,2092,0.026332831,2.31e-06,0.000101579,0.06836269,0.002857763,7.23e-05,0.000991846,2299.038747,1.72e-05,3.92e-09,3.92e-09,0.254472132
298,2094,0.060665508,4.25e-05,0.000101465,0.069181277,0.006583707,0.001483143,5.62e-05,2600.693488,0.000118065,0.000636425,0.000636425,0.264650955
299,2096,0.001999962,1.99e-11,1.39e-09,0.049960601,0.000217045,7.23e-05,4.7e-07,1734.852265,3.29e-05,1.77e-05,1.77e-05,0.239203756
301,2098,0.032332716,5.08e-06,0.000101681,0.062763979,0.003508899,0.000289394,8.26e-05,2238.758457,9.15e-05,9.63e-05,9.63e-05,0.262106249
305,2102,0.044999141,3.45e-06,0.000101838,0.077701647,0.004883519,0.000108523,0.000811819,2963.726101,9.41e-05,1.26e-05,1.26e-05,0.320634835
306,2103,0.04066589,2.08e-05,0.000101297,0.074579518,0.004413254,0.00068731,0.000990542,2736.251695,4.74e-05,6.48e-05,6.48e-05,0.30536653
307,2104,0.034999332,7.28e-06,0.000102105,0.072996254,0.003798293,0.00025322,0.000979486,2627.872432,3.5e-05,9.6e-06,9.6e-06,0.226480156
308,2105,0.001666635,1.41e-14,1.29e-09,0.052838659,0.000180871,3.62e-05,1.89e-06,1756.475498,5.58e-05,1.78e-05,1.78e-05,0.201032957
309,2106,0.033999351,2.08e-05,0.000102485,0.055227767,0.00368977,0.000723484,6.8e-06,2045.691098,1.62e-05,1.71e-05,1.71e-05,0.211211851
310,2107,0.030999408,4.24e-06,0.000101248,0.054615078,0.003364202,0.000180871,1.42e-06,1999.360642,3.22e-05,3.74e-06,3.74e-06,0.259561543
311,2108,0.004666578,1.56e-07,6.92e-06,0.038945139,0.000506439,0.000108523,3.7e-10,1343.971379,5.22e-05,5.39e-05,5.39e-05,0.300277048
313,2110,0.031999389,1.29e-05,0.00010104,0.055743931,0.003472725,0.000506439,2.82e-05,2059.471476,2.31e-05,7.59e-06,7.59e-06,0.24938265
317,2114,0.004333251,6.86e-07,2.58e-09,0.043389501,0.000470265,0.000144697,9.74e-08,1362.077385,4.99e-05,3.15e-05,3.15e-05,0.223935451
318,2115,0.000999981,0.0,4.48e-10,0.01344966,0.000108523,0.0,1.07e-15,413.9486305,3.49e-05,0.0,0.0,0.262106249
319,2116,0.048665737,3.47e-06,0.000103357,0.081634784,0.005281435,0.000108523,0.008885534,3038.566636,9.07e-05,7.8e-05,7.8e-05,0.218845969
320,2117,0.065665413,0.000109691,0.000101378,0.073886604,0.00712632,0.003870641,0.000339556,2639.540573,2.18e-05,0.000774795,0.000774795,0.002546535
321,2118,0.0593322,5.73e-06,0.0001018,0.086359703,0.00643901,0.000180871,0.003974362,3298.867754,0.000268053,0.000362047,0.000362047,0.208667145
323,2120,0.026332831,4.01e-10,0.000101023,0.055184893,0.002857763,3.62e-05,1.27e-05,1927.690533,3.69e-05,2.77e-08,2.77e-08,0.218845969
324,2121,0.043332506,4.61e-05,0.00010186,0.073655305,0.004702648,0.001555491,0.00342745,2572.650865,2.03e-05,2.03e-05,2.03e-05,0.447870901
325,2122,0.001999962,4.42e-08,1.28e-06,0.003484947,0.000217045,7.23e-05,6.7e-23,115.277023,3.83e-05,1.33e-07,1.33e-07,0.267195731
326,2123,0.002666616,4.53e-08,3.95e-10,0.000178088,0.000289394,0.000144697,1.68e-34,5.833333333,3.12e-05,3.86e-08,3.86e-08,0.285008742
327,2125,0.038665928,1.39e-05,0.000102835,0.08584578,0.004196209,0.000470265,0.005953492,3028.804043,4.14e-05,6.68e-05,6.68e-05,0.195943546
328,2126,0.036999294,1.28e-05,0.000102838,0.080541091,0.004015338,0.000397916,0.00287534,2730.871284,3.71e-05,8.19e-05,8.19e-05,0.223935451
331,2129,0.028666119,2.3e-06,0.000101725,0.063294207,0.003110982,7.23e-05,0.000140904,2292.123553,2.22e-05,6.78e-07,6.78e-07,0.325724317
332,2130,0.057332239,1.39e-05,0.000102194,0.079530044,0.006221965,0.000506439,0.013647253,2840.241541,9.19e-05,0.000101241,0.000101241,0.264650955
333,2131,0.032666043,6.99e-06,0.000101389,0.053046616,0.003545073,0.000217045,3.44e-06,2060.887809,3.2e-05,8.39e-07,8.39e-07,0.320634835
335,2133,0.029332773,1.14e-06,0.000101208,0.059417837,0.003183331,3.62e-05,3.06e-06,2217.662495,2.35e-05,8.73e-08,8.73e-08,0.216301263
337,2135,0.027332811,1.15e-06,0.000101462,0.079127008,0.002966286,3.62e-05,0.002700104,2839.604706,2.34e-05,1.06e-06,1.06e-06,0.262106249
338,2136,0.003999924,1.22e-06,2.97e-06,0.00138692,0.000434091,0.000108523,1.23e-25,50.9781746,2.38e-05,3.23e-07,3.23e-07,0.234114344
339,2138,0.037999274,1.73e-05,0.000101476,0.068647432,0.004123861,0.000542613,0.000235729,2506.626936,4.55e-05,8.44e-05,8.44e-05,0.223935451
340,2139,0.00333327,2.71e-06,1.76e-09,0.005317581,0.000361742,0.000108523,6.98e-23,167.2623016,4.48e-05,1.28e-07,1.28e-07,0.221390745
341,2140,0.032332716,9.54e-06,7.83e-05,0.06729604,0.003508899,0.000397916,0.000108778,2383.231456,5.49e-05,0.00011665,0.00011665,0.356260928
342,2141,0.030666081,6.96e-06,0.000101624,0.071089164,0.003328028,0.000217045,0.000900525,2482.670387,2.35e-05,3.14e-05,3.14e-05,0.267195731
343,2142,0.016333021,1.15e-05,4.4e-05,0.01538215,0.001772537,0.000397916,2.47e-15,518.859156,2.52e-05,4.61e-07,4.61e-07,0.384252833
344,2143,0.044332487,5.17e-05,0.000102015,0.068409297,0.004811171,0.00162784,0.000189708,2412.026939,2.16e-05,9.06e-05,9.06e-05,0.218845969
345,2144,0.025666177,0.0,0.000100995,0.059016887,0.002785415,0.0,1e-05,2097.414683,7.23e-05,0.0,0.0,0.272285143
346,2145,0.046665776,5.08e-05,0.000102312,0.079519849,0.00506439,0.00162784,0.001311285,2678.789249,2.37e-05,0.000147878,0.000147878,0.272285143
347,2146,0.031999389,1.49e-05,0.000101118,0.066460305,0.003472725,0.000470265,0.000171027,2337.114783,2.45e-05,6.12e-07,6.12e-07,0.29264293
348,2147,0.039665909,3.12e-05,0.000101876,0.073412019,0.004304732,0.001012878,0.004449452,2575.895076,2.39e-05,3.73e-05,3.73e-05,0.213756557
350,2149,0.038665928,1.5e-05,0.00010123,0.06649528,0.004196209,0.000542613,0.000185662,2506.363796,4.08e-05,0.000319119,0.000319119,0.198488251
351,2150,0.035332659,2.29e-06,0.000101211,0.064910863,0.003834467,7.23e-05,2.13e-05,2435.401106,7.73e-05,1.07e-05,1.07e-05,0.216301263
352,2151,0.000999981,6.11e-12,4.78e-24,7.23e-05,0.000108523,3.62e-05,1.08e-36,2.0,4.15e-05,2.62e-09,2.62e-09,0.211211851
355,2154,0.042665852,2.66e-05,0.00010272,0.080577234,0.0046303,0.000832007,0.0082916,2915.232392,6.65e-05,0.000311594,0.000311594,0.272285143
356,2155,0.022666234,6.31e-07,5.59e-05,0.040450084,0.002459847,7.23e-05,2.5e-09,1657.243702,0.00011754,1.85e-05,1.85e-05,0.241748462
358,2157,0.03299937,1.15e-05,0.00010149,0.073768381,0.003581247,0.000470265,0.000375293,2660.147993,1.97e-05,2.21e-05,2.21e-05,0.315545424
359,2158,0.052998988,6.81e-05,0.000101682,0.069135714,0.0057517,0.002206627,0.000143105,2508.416146,2.58e-05,1.96e-05,1.96e-05,0.005086035
360,2159,0.076331876,0.000125313,0.000102998,0.076955734,0.008283895,0.004123861,0.006155195,2835.347294,2.96e-05,0.000884548,0.000884548,0.226480156
361,2160,0.082331761,0.000113447,0.000103586,0.084572138,0.008935031,0.00368977,0.011553109,3169.150152,6.95e-05,0.0016671,0.0016671,0.272285143
362,2161,0.023332888,6.62e-05,1.81e-07,0.071359787,0.002532195,0.002387498,0.001287438,2395.488078,1.64e-05,8.69e-06,8.69e-06,0.239203756
363,2162,0.001666635,1.15e-06,6.09e-10,0.000195341,0.000180871,3.62e-05,6.82e-34,6.333333333,3.11e-05,2.44e-05,2.44e-05,0.203577663
364,2164,0.045999122,5.41e-05,0.000101791,0.071547602,0.004992042,0.00206193,0.001867704,2458.292876,1.71e-05,8.64e-06,8.64e-06,0.005086035
365,2165,0.034666005,1.16e-06,0.000102509,0.067515595,0.003762118,3.62e-05,0.000316544,2665.325506,4.41e-05,1.4e-06,1.4e-06,0.24938265
367,2167,0.003999924,1.63e-07,5.55e-09,0.049125073,0.000434091,0.000180871,4.76e-07,1701.181683,3.66e-05,9.12e-05,9.12e-05,0.269740437
368,2168,0.007999847,0.0,3.24e-05,0.037777891,0.000868181,0.0,1.05e-10,1315.79782,2.26e-05,0.0,0.0,0.221390745
370,2170,0.042999179,3.24e-05,0.000102543,0.072971575,0.004666474,0.001049052,0.006633977,2574.540129,3.82e-05,5.18e-05,5.18e-05,0.076341597
371,2171,0.055332277,7.22e-05,0.000102105,0.070033359,0.00600492,0.002278976,0.000377006,2541.212534,4.9e-05,0.000161625,0.000161625,0.002546535
372,2172,0.045665795,2.2e-05,0.000103068,0.083447847,0.004955867,0.000723484,0.006613547,2881.774833,3.2e-05,4.32e-05,4.32e-05,0.104333573
373,2173,0.004999905,5.41e-06,5.85e-06,0.005763267,0.000542613,0.000217045,4.61e-22,183.0358225,2.54e-05,1.73e-06,1.73e-06,0.201032957
374,2174,0.041332544,3.47e-05,0.000102292,0.075714953,0.004485603,0.001121401,0.004207433,2701.346719,3.36e-05,6.48e-05,6.48e-05,0.338447917
375,2175,0.031999389,1.12e-05,7.96e-05,0.076640235,0.003472725,0.000434091,0.00071326,2841.719932,2.29e-05,7.73e-05,7.73e-05,0.244293238
376,2176,0.041332544,1.49e-05,0.000101932,0.075125573,0.004485603,0.000506439,0.001014734,2763.978446,3.88e-05,6.7e-05,6.7e-05,0.313000647
377,2177,0.001333308,0.0,1.37e-06,0.054408332,0.000144697,0.0,3.01e-05,1908.42134,2.72e-05,0.0,0.0,0.300277048
381,2182,0.017999656,2.05e-06,6.91e-05,0.043511332,0.001953408,0.000108523,1.71e-08,1514.977383,1.72e-05,2.31e-08,2.31e-08,0.267195731
382,2183,0.034666005,1.03e-05,0.000102336,0.069068531,0.003762118,0.000325568,0.00010157,2501.979027,3.79e-05,0.000124247,0.000124247,0.223935451
383,2184,0.052665661,9.26e-06,0.000103556,0.083881788,0.005715526,0.000289394,0.003636075,3197.808577,0.000104075,5.93e-05,5.93e-05,0.285008742
384,2185,0.005333232,1.31e-06,8.4e-06,0.013181317,0.000578787,7.23e-05,6.84e-16,421.5716298,3.19e-05,7.72e-08,7.72e-08,0.279919331
385,2186,0.075998549,0.000145238,0.000101411,0.0687498,0.008247721,0.004847345,0.000373067,2454.959785,2.72e-05,0.001295543,0.001295543,0.320634835
386,2187,0.035999313,3.47e-06,0.000102929,0.076381142,0.003906815,0.000108523,0.002174023,2802.961382,5.42e-05,5.04e-06,5.04e-06,0.007634188
387,2188,0.033999351,5.75e-06,0.000102034,0.079394935,0.00368977,0.000180871,0.002745665,2877.231918,6.36e-05,4e-05,4e-05,0.244293238
388,2189,0.037332621,2.08e-05,0.000102657,0.079664683,0.004051512,0.000723484,0.00386831,2870.006932,2.49e-05,5.63e-05,5.63e-05,0.277374555
389,2190,0.032666043,7.98e-05,2.39e-05,0.070101713,0.003545073,0.00274924,0.000408704,2343.742729,1.63e-05,1.57e-06,1.57e-06,0.295187636
390,2191,0.045332468,1.33e-05,0.000101985,0.072750614,0.004919693,0.000470265,0.000365368,2678.709018,7.61e-05,7.94e-05,7.94e-05,0.274829849
391,2192,0.038332601,3.82e-05,0.000101738,0.079805379,0.004160035,0.001193749,0.00317214,2857.500019,2.43e-05,7.45e-05,7.45e-05,0.626001365
392,2193,0.032332716,2.18e-05,0.000101035,0.061444422,0.003508899,0.000723484,1.51e-05,2173.552932,1.72e-05,5.33e-06,5.33e-06,0.216301263
393,2194,0.03633264,1.04e-05,0.000102175,0.073456277,0.003942989,0.000361742,0.000458624,2641.799483,2.37e-05,8.98e-06,8.98e-06,0.216301263
394,2195,0.001999962,-2.09e-25,1.44e-07,0.009982894,0.000217045,3.62e-05,7.98e-19,314.1887807,2.12e-05,1.79e-06,1.79e-06,0.234114344
395,2196,0.008999828,7.1e-06,1.15e-05,0.051698523,0.000976704,0.000361742,9.19e-07,1750.864829,4.71e-05,2.67e-05,2.67e-05,0.241748462
398,2199,0.031332735,1.16e-06,0.000102616,0.079818449,0.003400376,3.62e-05,0.005504176,2882.889579,3.42e-05,3.79e-06,3.79e-06,0.23665905
399,2200,0.022332907,0.0,7.99e-05,0.067024237,0.002423672,0.0,0.000192529,2538.233049,5.41e-05,0.0,0.0,0.272285143
400,2201,0.000666654,0.0,3.03e-10,0.003678523,7.23e-05,0.0,8.93e-23,118.7584055,2.75e-05,0.0,0.0,0.290098224
401,2202,0.032332716,0.0,0.000102692,0.073000939,0.003508899,0.0,0.001118629,2640.103235,3.08e-05,0.0,0.0,0.241748462
403,2204,0.030332754,5.73e-06,0.000101049,0.05807596,0.003291854,0.000217045,8.58e-06,2101.585939,2.36e-05,2.58e-06,2.58e-06,0.246837944
404,2205,0.038999255,9.19e-06,0.00010241,0.074736601,0.004232383,0.000325568,0.000516565,2746.744949,4.96e-05,1.52e-05,1.52e-05,0.285008742
406,2207,0.002333289,0.0,2.57e-06,0.012892784,0.00025322,0.0,2.25e-15,429.5269879,2.86e-05,0.0,0.0,0.234114344
408,2209,0.031666062,2.29e-06,0.000101954,0.062778301,0.00343655,0.000108523,8.42e-05,2258.610896,4.43e-05,8.29e-06,8.29e-06,0.330813729
410,2211,0.078665165,0.000134567,0.000101406,0.068758806,0.008537115,0.004811171,0.000122434,2510.676481,2.58e-05,0.00015939,0.00015939,0.290098224
411,2212,0.004666578,3.44e-06,2.11e-07,0.069097309,0.000506439,0.000108523,0.000106793,2430.895852,4.21e-05,2.27e-06,2.27e-06,0.246837944
413,2214,0.018999637,2.29e-06,5.73e-05,0.069008735,0.00206193,7.23e-05,4.86e-05,2411.414196,5.82e-05,1.46e-05,1.46e-05,0.277374555
415,2216,0.028666119,1.16e-06,0.000101845,0.071368686,0.003110982,3.62e-05,0.000729558,2485.291733,3.05e-05,1.74e-07,1.74e-07,0.229024862
417,2218,0.026666158,1.16e-06,0.000100994,0.062231152,0.002893937,3.62e-05,7.85e-06,2193.952341,0.000166871,1.82e-07,1.82e-07,0.241748462
418,2219,0.015666368,2.74e-06,3.78e-05,0.054612286,0.001700188,0.000144697,3.67e-06,1953.382716,5.79e-05,0.000202465,0.000202465,0.257016838
420,2221,0.002666616,0.0,2.28e-09,0.034216334,0.000289394,0.0,9.45e-12,1097.195463,4.18e-05,0.0,0.0,0.287553448
421,2222,0.053332315,6.91e-05,6.56e-05,0.073858612,0.005787874,0.002676892,0.000367719,2671.378757,7.2e-05,0.000317861,0.000317861,0.015268305
422,2223,0.057665566,7.71e-05,0.000101868,0.069360605,0.006258139,0.002713066,0.00010783,2533.913595,1.87e-05,6.57e-05,6.57e-05,0.0127236
423,2224,0.000333327,0.0,-3.1999999999999998e-24,3.62e-05,3.62e-05,0.0,5.47e-37,1.0,1.98e-05,0.0,0.0,0.310455942
425,2226,0.048332411,3.82e-05,0.000102905,0.078985948,0.005245261,0.001266098,0.007412784,2777.009892,5.83e-05,0.000815954,0.000815954,0.05598388
427,2228,0.039665909,2.31e-05,0.000103045,0.081704188,0.004304732,0.000723484,0.005405379,2971.7524,2.79e-05,3.37e-05,3.37e-05,0.4733181
428,2229,0.010666463,2.31e-06,3.24e-05,0.037749257,0.001157575,7.23e-05,1.01e-10,1362.489579,5.7e-05,6.63e-07,6.63e-07,0.218845969
429,2230,0.05833222,6.96e-05,0.000102927,0.086203683,0.006330488,0.002351324,0.004689347,2862.281141,4.14e-05,0.000698307,0.000698307,0.06870748
434,2235,0.030999408,9.2e-09,0.000102455,0.079575016,0.003364202,3.62e-05,0.004247348,2876.485128,3.41e-05,2.96e-07,2.96e-07,0.325724317
435,2236,0.034999332,2.76e-05,0.000101764,0.062574215,0.003798293,0.000868181,5.75e-05,2186.618989,1.89e-05,3.65e-05,3.65e-05,0.285008742
436,2237,0.07699853,0.000134858,0.00010147,0.068997989,0.008356244,0.004811171,0.000150454,2489.785973,2.24e-05,0.000189546,0.000189546,0.045804987
443,2244,0.042999179,1.63e-05,0.000102098,0.076883762,0.004666474,0.000506439,0.003333455,2831.642768,6.75e-05,0.000923562,0.000923562,0.035626093
444,2245,0.052998988,3.56e-05,7.05e-05,0.049610866,0.0057517,0.001881059,1.83e-07,1856.668237,0.000271546,0.001206575,0.001206575,0.320634835
445,2246,0.012666425,0.0,3.95e-05,0.020566871,0.00137462,0.0,1.04e-12,668.1759602,2.76e-05,0.0,0.0,0.201032957
446,2247,0.013666406,8.13e-12,3.95e-05,0.023376018,0.001483143,3.62e-05,2.64e-13,756.0511905,6.88e-05,1.56e-05,1.56e-05,0.313000647
449,2250,0.033999351,2.31e-06,0.000102532,0.082713457,0.00368977,7.23e-05,0.005601042,3031.47705,4.17e-05,1.05e-06,1.05e-06,0.030536681
450,2251,0.001666635,1.14e-06,5.12e-15,0.038647947,0.000180871,0.000108523,2.49e-10,1284.385378,4.59e-05,7.55e-07,7.55e-07,0.244293238
453,2255,0.030666081,1.15e-06,0.000102603,0.079342312,0.003328028,3.62e-05,0.0045536,2860.020049,3.06e-05,3.01e-06,3.01e-06,0.274829849
456,2259,0.000333327,0.0,3.23e-16,0.000148831,3.62e-05,0.0,4.76e-33,4.833333333,2.38e-05,0.0,0.0,0.24938265
460,3004,0.006666539,1.84e-05,3.09e-08,0.064355389,0.000723484,0.000651136,0.000234598,2118.085185,1.57e-05,0.000120242,0.000120242,0.211211851
462,3006,0.038665928,2.87e-05,0.00010113,0.062184149,0.004196209,0.001012878,3.02e-05,2202.165176,2.84e-05,0.000390684,0.000390684,0.282464037
463,3007,0.052998988,4.26e-05,0.000102688,0.079667474,0.0057517,0.001446969,0.001505119,2802.115268,3.97e-05,0.000771899,0.000771899,0.282464037
464,3008,0.001666635,1.14e-06,6.62e-10,0.000122088,0.000180871,0.000108523,7.120000000000001e-33,4.416666667,1.99e-05,3.01e-08,3.01e-08,0.223935451
465,3009,0.012666425,8.34e-07,1.71e-05,0.004832734,0.00137462,0.000144697,7.65e-20,178.429329,4.24e-05,1.63e-05,1.63e-05,0.600554166
467,3012,0.036999294,2.3e-05,0.000101473,0.069329596,0.004015338,0.000723484,0.000111695,2522.407779,3.11e-05,6.61e-05,6.61e-05,0.285008742
469,3014,0.002666616,2.33e-06,1.56e-09,8.27e-05,0.000289394,0.000217045,8.04e-35,2.833333333,1.64e-05,1.57e-08,1.57e-08,0.368984528
470,3015,0.000666654,0.0,1.52e-10,0.000108523,7.23e-05,0.0,1.27e-33,3.666666667,2.83e-05,0.0,0.0,0.229024862
472,3017,0.033999351,6.96e-06,0.000102655,0.080277662,0.00368977,0.000217045,0.004009891,2901.74226,3.63e-05,5.96e-05,5.96e-05,0.251927355
473,3018,0.028332792,4.61e-06,0.000101217,0.065810958,0.003074808,0.000180871,5.08e-05,2289.120101,2.1e-05,1.95e-05,1.95e-05,0.259561543
474,3019,0.035332659,0.0,0.000102459,0.084554062,0.003834467,0.0,0.002930792,3207.958433,5.18e-05,0.0,0.0,0.106878278
475,3020,0.05166568,4.63e-05,0.000102129,0.076920165,0.005607003,0.001519317,0.009656797,2656.896484,3.79e-05,6.25e-05,6.25e-05,0.333358435
477,3022,0.035665986,6.91e-06,0.000101385,0.066451243,0.003870641,0.000217045,0.000195929,2520.791102,3.38e-05,1.76e-06,1.76e-06,0.213756557
479,3024,0.046332449,4.6e-05,0.000101572,0.0705409,0.005028216,0.001483143,0.000383678,2608.223419,3.95e-05,0.000152871,0.000152871,0.297732342
480,3025,0.052998988,3.68e-05,0.000102108,0.079994374,0.0057517,0.001266098,0.001393532,2878.976978,8.51e-05,0.000301168,0.000301168,0.269740437
481,3026,0.030332754,4.62e-06,0.000101913,0.070778712,0.003291854,0.000144697,0.002277757,2478.391153,2.04e-05,9.45e-08,9.45e-08,0.251927355
482,3027,0.007333193,3.61e-07,7.25e-06,0.001519919,0.000795833,0.000108523,7.6e-25,55.41666667,7.62e-05,1.07e-07,1.07e-07,0.206122369
484,3029,0.026332831,2.64e-05,4.34e-05,0.016066553,0.002857763,0.001012878,6.7e-15,544.6621327,3.47e-05,1.28e-05,1.28e-05,0.203577663
486,3031,0.059998854,9.7e-05,0.000101149,0.067239671,0.006511359,0.003508899,0.000137684,2370.722946,1.77e-05,1.43e-05,1.43e-05,0.071252186
487,3032,0.049665718,1.98e-05,0.000103116,0.081343794,0.005389958,0.000614962,0.006982498,2978.870906,6.1e-05,5.01e-05,5.01e-05,0.279919331
489,3034,0.000999981,2.3e-06,5.19e-09,0.008266542,0.000108523,7.23e-05,4.81e-18,264.1961538,1.58e-05,5.14e-09,5.14e-09,0.201032957
492,3037,0.069665337,0.00011285,0.000101915,0.073406491,0.007560411,0.003870641,0.000441984,2817.311944,3.2e-05,0.000270719,0.000270719,0.251927355
493,3038,0.03633264,1.39e-05,0.000102542,0.072463973,0.003942989,0.000470265,0.004570481,2551.604264,2.8e-05,1.92e-06,1.92e-06,0.29264293
495,3040,0.001333308,0.0,1.7e-09,0.003426295,0.000144697,0.0,1.1e-24,115.0008297,2.98e-05,0.0,0.0,0.346082034
496,3041,0.0296661,2.31e-06,0.000102477,0.071394134,0.003219505,7.23e-05,0.000859334,2496.723129,2.42e-05,1.24e-07,1.24e-07,0.213756557
497,3042,0.03299937,5.79e-06,0.000102153,0.082966892,0.003581247,0.000180871,0.006729281,3029.056141,2.73e-05,1.89e-05,1.89e-05,0.424968408
498,3043,0.00333327,2.5e-07,6.26e-09,0.036006982,0.000361742,0.000108523,2.84e-11,1260.32613,5.88e-05,8.09e-07,8.09e-07,0.244293238
