,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank,Percolation-Centrality,Rank-Prestige,scores
191,9307197,1.19E-06,0,0.00088897,0.001550475,0.000774503,5.14E-39,0.00073244,3.88E-08,0.000340012,0,0.00042485,0,0.009881423,0
192,9509113,8.03E-07,9.53E-07,0.001422516,0.002325668,0.000774503,1.95E-36,0.021712059,1.86E-09,0.00056442,9.54E-07,0.012462277,9.53E-07,0.013833992,0
193,9509119,1.05E-18,0,0.004135229,0.001550475,0,1.93E-35,0.00036622,4.45E-21,0.000748197,0,0.016569164,0,0.009881423,0
194,9509122,1.30E-18,0,0.000444485,0,0,2.57E-39,0.003234945,4.45E-21,0.000170006,0,0.006372755,0,0.003952569,0
195,9509123,1.17E-18,0,0.019348059,0,0,3.63E-26,0.00073244,4.45E-21,0.000939248,0,0.018693415,0,0.003952569,0
196,9509128,1.30E-14,0,0.000444485,0,0,2.57E-39,0.00109866,4.45E-21,0.000170006,0,0.002124252,0,0.005928854,0
197,9509131,1.12E-18,0,0,0,0.000774503,0,0.00036622,4.52E-21,0,0,0,0,0,0
198,9509134,0.000545229,0,0.006001244,0.008527212,0,1.92E-36,0.006561444,4.45E-21,0.00233079,0,0.009488324,0,0.057312253,0
199,9509136,0.003440559,0.003711206,0.019208472,0.010852809,0.006971333,4.82E-21,0.00617081,4.07E-07,0.001560724,0.003714583,0.007836129,0.003711206,0.023715415,0
200,9509138,1.20E-18,0,0.001389174,0.000775103,0,2.41E-37,0,4.45E-21,0.000408014,0,0.005806288,0,0.009881423,0
201,9509144,1.12E-18,0,0,0,0.000774503,0,0.039785605,4.23E-21,0,0,0,0,0,0
202,9509150,1.12E-18,0,0,0.000775103,0.001549006,0,0.013917238,1.24E-07,0,0,0,0,0,0
203,9509154,1.09E-18,1.43E-06,0.000799662,0.000775103,0.000774503,1.21E-37,0.100754364,3.88E-21,0.000204005,1.43E-06,0.012509482,1.43E-06,0.001976285,0
204,9509157,1.12E-18,0,0,0,0.000774503,0,0.003357018,4.78E-05,0,0,0,0,0,0
205,9509158,1.11E-18,0,0.000592304,0,0,6.17E-38,0.003363122,4.45E-21,0.000187007,0,0.006561578,0,0.003952569,0.093786085
206,9701001,1.07E-18,0,0.000444485,0,0,2.57E-39,0,4.45E-21,0.000170006,0,0.006372755,0,0.005928854,0
207,9701002,1.85E-08,0,0.003380015,0.000775103,0,2.11E-33,0.009656005,4.45E-21,0.000470565,0,0.020534433,0,0.009881423,0
208,9701003,0.000335526,9.53E-07,0.00088897,0.001550475,0.000774503,5.14E-39,0.006250157,1.96E-07,0.000340012,9.54E-07,0.006419961,9.53E-07,0.007905138,0
209,9701004,2.11E-06,1.91E-06,0.00118543,0.001550475,0.000774503,1.23E-37,0.003142518,4.45E-21,0.000374011,1.91E-06,0.00160499,1.91E-06,0.007905138,0
210,9701005,2.24E-06,1.57E-05,0.000444485,0.00542644,0.005422148,2.57E-39,0,0.000568979,0.000170006,1.57E-05,0.000708084,1.57E-05,0.001976285,0
211,9701006,0.000817488,0,0.006366512,0.001550475,0,3.38E-22,0,4.45E-21,0.000683903,0,0.021572956,0,0.013833992,0
212,9701007,5.01E-05,2.67E-05,0.005957556,0.001550475,0.000774503,1.49E-31,0.020823104,4.14E-21,0.000547904,2.67E-05,0.006231138,2.67E-05,0.003952569,0
213,9701008,1.12E-18,0,0,0.011628002,0.0123935,0,0.00036622,0.001735797,0,0,0,0,0,0
214,9701009,0.056371148,0.000498217,0.037856483,0.022480704,0.010844314,4.37E-21,0.00036622,0.002614003,0.004802772,0.000447785,0.004767765,0.000498217,0.065217391,0.010419333
215,9701010,0.102785289,0.000102185,0.012736269,0.013178388,0.002323778,2.06E-32,0,0.000111322,0.003116104,0.000103042,0.00236028,0.000102185,0.059288538,0
216,9701011,0.017416055,0.007447831,0.10498628,0.012403195,0.003872963,3.45E-19,0.039429267,0.000465903,0.004199945,0.007632704,0.023225152,0.007447831,0.051383399,0
217,9701012,0.053954226,0.002719857,0.003361805,0.013178388,0.007745926,2.14E-36,0,0.001113219,0.001465454,0.002722331,0.003304392,0.002719857,0.029644269,0
218,9701013,4.01E-08,0.000284695,0.002733428,0.00542644,0.001549006,2.85E-34,0,7.09E-09,0.001097102,0.000284954,0.026010282,0.000284695,0.0256917,0
219,9701014,1.12E-18,0,0,0.025581476,0.026336166,0,0.00073244,0.005721039,0,0,0,0,0,0.010419333
220,9701015,0.096269552,0.00488049,0.009001867,0.027131862,0.0123935,1.21E-34,0,0.003121137,0.003601263,0.004681392,0.004531737,0.00488049,0.079051383,0.291776647
221,9701016,5.55E-05,0,0.006550117,0.001550475,0,8.71E-34,0.002349913,4.45E-21,0.000883829,0,0.004814971,0,0.011857708,0.093786085
222,9701017,0.000705172,0.000114641,0.00268512,0.004651247,0.00309837,2.01E-22,0.011169715,4.16E-05,0.000550423,0.000115254,0.005381438,0.000114641,0.011857708,0.187571216
223,9509161,1.12E-18,0,0,0.100000075,0.100697128,0,0,0.024822271,0,0,0,0,0,0.031262826
224,9701019,1.12E-18,0,0,0.006976826,0.007745926,0,0.005951077,0.005638496,0,0,0,0,0,0.052103912
225,9701020,0.012368953,0.000739699,0.020502673,0.009302423,0.002323778,3.71E-21,0.002929761,0.000144306,0.004846433,0.000717474,0.003587625,0.000739699,0.039525692,0.041683369
226,9701018,1.12E-18,0,0,0.010077616,0.010844314,0,0.00073244,5.52E-06,0,0,0,0,0,0.020842283
227,9701021,3.64E-08,4.04E-05,0.000444485,0.003876054,0.003872963,2.57E-39,0.057387953,9.65E-07,0.000170006,4.05E-05,0.002124252,4.04E-05,0.001976285,0.072944999
228,9701023,1.12E-18,0,0,0.017829546,0.01859024,0,0,0.002853139,0,0,0,0,0,0.020842283
229,9701024,0.000497602,0.0006609,0.042564009,0.001550475,0.000774503,8.83E-20,0,4.20E-21,0.000832894,0.000661501,0.001368962,0.0006609,0.005928854,0.1354685
230,9701025,1.12E-18,0,0,0.101550461,0.102246313,0,0,0.056971421,0,0,0,0,0,0.093786085
231,9701022,3.94E-05,9.53E-07,0.000444485,0.000775103,0.000774503,2.57E-39,0,2.67E-07,0.000170006,9.54E-07,0.000141617,9.53E-07,0.005928854,0
232,9701027,6.77E-06,0.001034562,0.00088897,0.006976826,0.006196741,5.14E-39,0.018433081,8.86E-07,0.000340012,0.001032959,0.001274551,0.001034562,0.007905138,0.104206628
233,9701028,1.12E-18,0,0,0.007752019,0.008520519,0,0,4.91E-06,0,0,0,0,0,0.031262826
234,9701029,3.77E-06,1.81E-05,0.002338648,0.003876054,0.002323778,1.27E-35,0.04228811,8.74E-09,0.000600293,1.81E-05,0.00996038,1.81E-05,0.013833992,0.104206628
235,9701026,1.12E-18,0,0,0.000775103,0.001549006,0,0.004943972,5.94E-05,0,0,0,0,0,0.156309586
236,9701032,0.002452465,0.005846421,0.011447878,0.011628002,0.001549006,5.40E-34,0.062633383,1.27E-05,0.003244626,0.005902625,0.018457387,0.005846421,0.061264822,0.125047956
237,9701033,1.12E-18,0,0,0.002325668,0.00309837,0,0,0.001030758,0,0,0,0,0,0.062524455
238,9701034,3.13E-05,1.81E-05,0.005966384,0.003876054,0.000774503,7.32E-34,0.002380431,9.40E-07,0.001107183,1.81E-05,0.003351597,1.81E-05,0.019762846,0.500187753
239,9701035,0.014075016,9.33E-06,0.00355629,0.006201633,0.000774503,2.05E-38,0,0.000330255,0.001360052,8.70E-06,0.001841018,9.33E-06,0.041501976,0.260515018
240,9701036,0.000105207,0,0.00088897,0.000775103,0,5.14E-39,0.015548225,4.45E-21,0.000340012,0,0.000377645,0,0.007905138,0.677337229
241,9701037,0.091749197,0.046438627,0.053226761,0.074418688,0.054996129,5.03E-20,0.109238385,0.012820367,0.005527708,0.047254071,0.006231138,0.046438627,0.09486166,0.093786085
242,9701039,1.12E-18,0,0,0,0.000774503,0,0.093415125,4.28E-21,0,0,0,0,0,0.312617734
243,9701040,1.12E-18,0,0,0,0.000774503,0,0.064330348,4.45E-08,0,0,0,0,0,0.031262826
244,9701041,1.12E-18,0,0,0.000775103,0.001549006,0,0.001831101,2.49E-07,0,0,0,0,0,0.052103912
245,9701042,1.12E-18,0,0,0.010852809,0.011618907,0,0.067691436,0.003933374,0,0,0,0,0,0.072944999
246,9701043,3.93E-05,1.32E-05,0.019783572,0.006976826,0.005422148,8.63E-21,0.00109866,2.38E-06,0.00154742,1.27E-05,0.016805191,1.32E-05,0.015810277,0.083365542
247,9701044,1.12E-18,0,0,0,0.000774503,0,0.020627786,5.48E-21,0,0,0,0,0,0.010419333
248,9701045,0.073576078,0.002567341,0.038610095,0.023255897,0.004647556,7.32E-21,0.002563541,0.001319371,0.007191775,0.002465363,0.011282137,0.002567341,0.100790514,0.010419333
249,9701047,0.01855343,2.29E-05,0.005225572,0.00542644,0.002323778,4.13E-34,0,0.000228004,0.00119892,2.29E-05,0.000283234,2.29E-05,0.019762846,0
250,9701048,0.046063687,0.007727443,0.066333245,0.013953581,0.006196741,3.34E-19,0.01720232,0.000494764,0.002418634,0.008217878,0.002313074,0.007727443,0.043478261,0.166730129
251,9701049,1.12E-18,0,0,0,0.000774503,0,0,1.02E-05,0,0,0,0,0,0.145889043
252,9701050,2.47E-05,1.91E-06,0.002689442,0.001550475,0.000774503,3.77E-35,0.001770064,4.91E-09,0.000508829,1.91E-06,0.010904492,1.91E-06,0.005928854,0.041683369
253,9701051,1.12E-18,0,0,0,0.000774503,0,0,5.31E-21,0,0,0,0,0,0.177150672
254,9701052,5.67E-05,1.90E-05,0.015614971,0.003876054,0.000774503,6.91E-21,0.00073244,2.54E-05,0.001185321,2.04E-05,0.015058585,1.90E-05,0.013833992,0
255,9701053,0.104177863,0.003711206,0.107477962,0.026356669,0.00309837,3.32E-18,0.001464881,0.002712956,0.016525615,0.003536486,0.014350501,0.003711206,0.106719368,0.406402864
256,9701054,0.095285723,0.013624702,0.092890357,0.02403109,0.007745926,1.23E-18,0,0.002482066,0.008072471,0.013509886,0.012273454,0.013624702,0.077075099,0.010419333
257,9701055,0.079138552,0.007346155,0.05955443,0.044961319,0.024012389,7.11E-19,0.002697822,0.007367408,0.012380302,0.006742222,0.004531737,0.007346155,0.116600791,0.083365542
258,9701056,2.35E-05,0,0.002222681,0.003100861,0,3.08E-37,0.001281771,4.45E-21,0.000935033,0,0.005334232,0,0.02173913,0.177150672
259,9701057,0.001244004,0.014361859,0.070723915,0.010852809,0.003872963,5.56E-19,0.005829004,0.000262637,0.004006018,0.014374926,0.037339625,0.014361859,0.0256917,0.177150672
260,9701058,1.63E-05,1.29E-05,0.001333609,0.002325668,0.000774503,7.67E-39,0.00109866,1.33E-06,0.000510018,1.29E-05,0.001652196,1.29E-05,0.009881423,0.020842283
261,9701059,0.000354719,0,0.021821807,0.000775103,0,2.77E-25,0,4.45E-21,0.000736213,0,0.007694512,0,0.009881423,0.010419333
262,9701060,0.001201352,0.003101145,0.002845032,0.020930318,0.017041055,1.33E-37,0.002929761,2.99E-05,0.001054039,0.003103966,0.004673354,0.003101145,0.027667984,0.166730129
263,9701061,1.12E-18,0,0,0.015503967,0.016266463,0,0.070733243,0.005845101,0,0,0,0,0,0.062524455
264,9701062,9.17E-06,0.001542947,0.015222787,0.011628002,0.002323778,3.66E-20,0.019574467,2.55E-06,0.003470813,0.001557072,0.014208884,0.001542947,0.053359684,0.187571216
265,9509170,0.00459926,0.021911368,0.026097875,0.019379932,0.006971333,4.17E-21,0.00054933,0.000258102,0.00399027,0.022312938,0.011706987,0.021911368,0.063241107,0.031262826
266,9509169,9.17E-05,0.000106252,0.00088897,0.003100861,0.002323778,5.14E-39,0.014393324,0.000659685,0.000340012,9.24E-05,0.000802495,0.000106252,0.009881423,0.041683369
267,9701065,1.12E-18,0,0,0.000775103,0.001549006,0,0.003234945,3.16E-06,0,0,0,0,0,0.145889043
268,9701066,1.24E-18,0,0.00088897,0.000775103,0,6.41E-38,0,4.45E-21,0.000357013,0,0.009299502,0,0.007905138,0
269,9701067,0.00011587,0.000274528,0.001778145,0.004651247,0.002323778,2.07E-36,0.001403844,6.93E-07,0.000768429,0.000284954,0.00160499,0.000274528,0.015810277,0.020842283
270,9701064,5.80E-07,0,0.002000418,0,0,1.30E-36,0.003399744,4.45E-21,0.000290711,0,0.004720559,0,0.003952569,0.041683369
271,9701069,1.12E-18,0,0,0.034108617,0.034856703,0,0,0.012179483,0,0,0,0,0,0
272,9701063,1.12E-18,0,0,0,0.000774503,0,0.00036622,6.97E-09,0,0,0,0,0,0.187571216
273,9701071,3.05E-11,0,0.002676477,0.000775103,0,7.44E-34,0.080860974,4.45E-21,0.000455124,0,0.023083535,0,0.003952569,0.125047956
274,9701072,2.10E-05,1.26E-05,0.001422516,0.010077616,0.008520519,6.66E-38,0.00036622,4.00E-05,0.000527019,1.25E-05,0.001274551,1.26E-05,0.007905138,0.218832845
275,9701073,0.000505421,0.007905377,0.005401118,0.008527212,0.002323778,7.36E-32,0,7.17E-05,0.00187617,0.00791257,0.026435133,0.007905377,0.035573123,0
276,9701074,0.000301404,7.14E-07,0.001333609,0.002325668,0.000774503,6.66E-38,0.062783214,5.15E-07,0.000527019,7.15E-07,0.001746607,7.14E-07,0.009881423,0.093786085
277,9701075,1.12E-18,0,0,0,0.000774503,0,0,0.000178527,0,0,0,0,0,0.041683369
278,9701076,0.000373912,0,0.003273411,0.004651247,0,1.66E-35,0.031179432,4.45E-21,0.001406123,0,0.012981538,0,0.027667984,0.208412302
279,9701077,0.047485406,0.000259276,0.074311637,0.010077616,0.005422148,2.83E-18,0.06885898,0.001496661,0.007839127,0.000333295,0.011990221,0.000259276,0.0256917,0.104206628
280,9701078,0.00136485,0.016141205,0.01771297,0.032558231,0.020914018,7.56E-28,0.00109866,0.001344109,0.003296887,0.016054121,0.040212557,0.016141205,0.071146245,0.250094475
281,9701079,6.95E-05,0,0.000592304,0,0,6.17E-38,0.009771974,4.45E-21,0.000187007,0,0.000141617,0,0.001976285,0.30219719
282,9701080,3.10E-05,0.002320775,0.012984287,0.021705511,0.016266463,7.56E-22,0.012799394,1.95E-05,0.001870992,0.002315254,0.00793054,0.002320775,0.023715415,0.45850558
283,9701081,0.000697353,0.000101168,0.003485172,0.011628002,0.009295111,2.32E-33,0.003234945,8.12E-05,0.000925196,0.000101769,0.0067504,0.000101168,0.015810277,0.020842283
284,9701082,1.12E-18,0,0,0.01627916,0.017041055,0,0.01398961,0.002898493,0,0,0,0,0,0.125047956
285,9701083,0.000151413,1.67E-06,0.001555882,0.001550475,0.001549006,1.18E-36,0.004699825,8.20E-07,0.000256708,1.67E-06,0.000283234,1.67E-06,0.003952569,0.270935561
286,9701084,2.54E-08,0,0.003135466,0.000775103,0,2.40E-33,0.002758858,4.45E-21,0.000526294,0,0.029125852,0,0.007905138,0.312617734
287,9701085,1.12E-18,0,0,0.004651247,0.005422148,0,0.001647991,0.000482395,0,0,0,0,0,0.239673931
288,9701087,1.53E-05,4.30E-06,0.000444485,0.001550475,0.001549006,2.57E-39,0.004681514,5.41E-21,0.000170006,4.30E-06,0.000188822,4.30E-06,0.005928854,1.365093549
289,9701088,0.120996795,0.020691245,0.073873496,0.063565969,0.037180481,1.93E-18,0.042085658,0.019909017,0.013265224,0.019997685,0.01789092,0.020691245,0.128458498,0.104206628
290,9701090,1.56E-18,0,0.000444485,0,0,2.57E-39,0,4.45E-21,0.000170006,0,0.006372755,0,0.001976285,0.072944999
291,9701091,1.12E-18,0,0,0.003876054,0.004647556,0,0.00091555,5.28E-06,0,0,0,0,0,0.072944999
292,9701092,0.087048284,0.004905909,0.064182175,0.012403195,0.002323778,2.26E-19,0.013983506,0.000511256,0.006961763,0.004884931,0.014256089,0.004905909,0.055335968,0.010419333
293,9701093,1.12E-18,0,0,0.047286916,0.048024795,0,0.00036622,0.017970408,0,0,0,0,0,0
294,9701094,0.08247035,6.81E-05,0.028342801,0.013953581,0.000774503,5.52E-21,0,0.000222232,0.003978494,6.74E-05,0.003587625,6.81E-05,0.06916996,0.239673931
295,9701095,0.098646666,0.001713255,0.066631215,0.026356669,0.003872963,3.32E-19,0.013299895,0.002115116,0.013468077,0.001661385,0.004956587,0.001713255,0.108695652,0.052103912
296,9701096,0.000895683,2.72E-06,0.001333609,0.008527212,0.006971333,7.67E-39,0.00109866,0.001438939,0.000510018,2.70E-06,0.000377645,2.72E-06,0.009881423,0.062524455
297,9701097,3.63E-05,8.49E-06,0.009259175,0.00542644,0.000774503,1.40E-21,0.053141596,9.73E-07,0.001619308,8.78E-06,0.021950601,8.49E-06,0.027667984,0.052103912
298,9701099,0.004464197,5.16E-06,0.012739738,0.006201633,0.000774503,2.58E-21,0.05878679,2.32E-06,0.00173761,5.29E-06,0.004201298,5.16E-06,0.029644269,0.125047956
299,9701100,1.95E-06,6.91E-06,0.003369124,0.00542644,0.001549006,1.39E-34,0.091738439,3.58E-07,0.00136889,6.92E-06,0.017135631,6.91E-06,0.027667984,0.114627171
300,9701101,3.73E-05,3.61E-05,0.014274741,0.003876054,0.000774503,1.40E-21,0.008655003,1.06E-07,0.001804547,3.61E-05,0.018740621,3.61E-05,0.027667984,0.083365542
301,9701102,8.74E-05,9.56E-05,0.004356455,0.010077616,0.004647556,1.08E-33,0.00073244,6.02E-07,0.001619739,9.67E-05,0.005428643,9.56E-05,0.031620553,0.30219719
302,9701103,9.53E-05,3.81E-06,0.002815396,0.002325668,0.001549006,9.03E-34,0.037750613,5.57E-06,0.000392088,3.82E-06,0.001416168,3.81E-06,0.005928854,0
303,9701104,3.28E-05,5.08E-06,0.001852239,0.003876054,0.001549006,1.87E-37,0.045158433,1.70E-10,0.000731028,5.01E-06,0.016144313,5.08E-06,0.017786561,0.072944999
304,9701105,0.002168121,7.14E-07,0.004507601,0.002325668,0.000774503,3.53E-33,0.00091555,1.22E-06,0.000612555,7.15E-07,0.00042485,7.14E-07,0.009881423,0.291776647
305,9701106,0.047129976,0.015480305,0.039657037,0.013178388,0.004647556,1.10E-20,0,0.000614332,0.002933512,0.015341735,0.004154092,0.015480305,0.053359684,0
306,9701107,1.12E-18,0,0,0.003100861,0.003872963,0,0.002014211,7.34E-07,0,0,0,0,0,0
307,9701108,7.02E-07,1.43E-06,0.000999834,0.001550475,0.000774503,1.01E-36,0,3.07E-07,0.000375714,1.43E-06,0.003634831,1.43E-06,0.007905138,0.312617734
308,9701109,0.001201352,0.000355869,0.013972912,0.012403195,0.006196741,6.01E-21,0.03337518,0.000138122,0.002272666,0.000361281,0.007411278,0.000355869,0.037549407,0.500187753
309,9701111,8.07E-19,9.53E-07,0.000444485,0.000775103,0.000774503,2.57E-39,0,1.72E-10,0.000170006,9.54E-07,0.006372755,9.53E-07,0.003952569,0.125047956
310,9701112,1.12E-18,0,0,0,0.000774503,0,0.060064465,4.53E-21,0,0,0,0,0,0.260515018
311,9701113,0.003056695,5.29E-05,0.012857132,0.00542644,0.000774503,5.03E-30,0.084454463,8.74E-11,0.001691565,5.29E-05,0.008544213,5.29E-05,0.031620553,0.229253388
312,9701114,3.59E-08,0,0.00118543,0.000775103,0,1.23E-37,0,4.45E-21,0.000374011,0,0.007836129,0,0.007905138,0
313,9701115,0.004712998,0.013294252,0.05383203,0.011628002,0.003872963,3.01E-18,0.058587377,0.001170942,0.002662402,0.013408117,0.006372755,0.013294252,0.051383399,0.010419333
314,9701116,0.023884875,0.000345701,0.061733042,0.003100861,0.000774503,3.67E-19,0.020656997,4.48E-21,0.002056188,0.000346016,0.011848604,0.000345701,0.017786561,0.125047956
315,9701117,0.216148166,0.009964334,0.086700612,0.030232652,0.001549006,1.17E-18,0.001647991,0.000102664,0.013462597,0.009871631,0.018693415,0.009964334,0.152173913,0.1354685
316,9701118,9.17E-05,9.63E-05,0.007827708,0.010852809,0.00309837,1.01E-32,0,4.54E-06,0.002400815,9.69E-05,0.014916968,9.63E-05,0.043478261,0.062524455
317,9701119,0.029074148,0.001370096,0.00088897,0.009302423,0.008520519,5.14E-39,0.00036622,0.00343861,0.000340012,0.001371343,0.006372755,0.001370096,0.007905138,0.250094475
318,9701120,0.063693,0.000404166,0.035960185,0.01627916,0.00309837,1.12E-24,0,9.81E-05,0.004184617,0.000409622,0.009299502,0.000404166,0.055335968,0.031262826
319,9701121,0.058930242,0,0.045709833,0.01627916,0,5.80E-21,0,4.45E-21,0.005614887,0,0.042063489,0,0.083003953,0
320,9701122,0.000449974,0.000665984,0.000999834,0.007752019,0.006971333,6.41E-38,0.016162516,0.002564527,0.000357013,0.000613161,0.001652196,0.000665984,0.007905138,0.375141235
321,9701123,1.12E-18,0,0,0.033333424,0.03408211,0,0.011237727,0.008231637,0,0,0,0,0,0
322,9701124,4.04E-05,0.001357386,0.002178233,0.004651247,0.002323778,3.96E-36,0.015491112,4.87E-05,0.00080583,0.001361166,0.009016268,0.001357386,0.02173913,0
323,9701125,1.12E-18,0,0,0.084496197,0.085205258,0,0.017242866,0.030033168,0,0,0,0,0,0.625234271
324,9701126,0.007819453,0,0.035001391,0.001550475,0,1.52E-21,0.055473198,4.45E-21,0.000676994,0,0.004437326,0,0.009881423,0.875327549
325,9701127,1.12E-18,0,0,0.012403195,0.013168092,0,0.038759898,0.002506805,0,0,0,0,0,0.229253388
326,9701128,0.061276078,0.008769631,0.058589589,0.033333424,0.0123935,1.82E-19,0.06864662,0.004994849,0.007467533,0.008803052,0.01071567,0.008769631,0.118577075,0.218832845
327,9701129,0.080069067,0.000668525,0.080544701,0.017829546,0.001549006,3.32E-19,0.015758366,0.001051374,0.007756928,0.000664045,0.006844811,0.000668525,0.096837945,0.281356104
328,9701130,1.12E-18,0,0,0,0.000774503,0,0,4.39E-21,0,0,0,0,0,0.323038277
329,9701131,0.001393284,3.56E-06,0.060216517,0.00542644,0.000774503,8.05E-21,0.012079161,1.15E-05,0.004658974,5.72E-06,0.007883334,3.56E-06,0.0256917,0.208412302
330,9701132,2.42E-05,0.015124436,0.020530769,0.003876054,0.000774503,4.17E-21,0.023718859,6.64E-08,0.001272187,0.015138196,0.031014075,0.015124436,0.017786561,0.041683369
331,9701133,0.020543836,0,0.001778145,0.001550475,0,1.13E-36,0,4.45E-21,0.000579722,0,0.003068364,0,0.015810277,0.052103912
332,9701134,1.12E-18,0,0,0.001550475,0.002323778,0,0.001831101,1.60E-06,0,0,0,0,0,0.33345882
333,9701135,2.67E-09,0,0.000444485,0,0,2.57E-39,0.038373359,4.45E-21,0.000170006,0,0.001038523,0,0.005928854,0.031262826
334,9701136,1.12E-18,0,0,0,0.000774503,0,0,3.16E-06,0,0,0,0,0,0
335,9701137,1.12E-18,0,0,0.032558231,0.033307518,0,0.039869009,0.015178578,0,0,0,0,0,0.041683369
336,9701138,3.34E-05,0.000299947,0.015974808,0.003876054,0.000774503,8.22E-21,0.080967207,7.71E-08,0.002104494,0.000310397,0.007316867,0.000299947,0.015810277,0.208412302
337,9701139,0.092492756,0.002358904,0.009912896,0.044186126,0.036405888,1.01E-30,0.012683425,0.014579748,0.002073211,0.002432288,0.000991317,0.002358904,0.041501976,0
338,9701140,0.00141461,0.009252596,0.01573065,0.009302423,0.005422148,4.99E-21,0,1.39E-05,0.001591143,0.009159245,0.00835539,0.009252596,0.019762846,0.052103912
339,9701141,0.002573311,5.13E-06,0.018771081,0.001550475,0.000774503,3.20E-28,0.003582854,0.0007339,0.001149032,5.90E-06,0.000566467,5.13E-06,0.007905138,0.562711012
340,9701142,0.077038674,0.006710674,0.052568543,0.022480704,0.006971333,1.01E-19,0.040527928,0.003335534,0.0044668,0.006665895,0.02228104,0.006710674,0.075098814,0.416823407
341,9701143,0.095923364,0.000225977,0.03776852,0.012403195,0.00309837,5.15E-21,0.00091555,0.000651439,0.002814426,0.000269689,0.002737924,0.000225977,0.039525692,0.468926123
342,9701144,0.031633242,0.067946592,0.068851309,0.013953581,0.005422148,2.84E-18,0.025098288,0.002461451,0.005290313,0.06504794,0.010149203,0.067946592,0.049407115,0.020842283
343,9701145,1.36E-05,0,0.015723782,0.000775103,0,1.72E-21,0,4.45E-21,0.000745328,0,0.014208884,0,0.009881423,0.354299906
344,9701146,1.12E-18,0,0,0.000775103,0.001549006,0,0.103645971,0.000335203,0,0,0,0,0,0
345,9701147,0.039950297,0.000271986,0.011011811,0.020930318,0.004647556,4.17E-33,0,0.000993651,0.003995874,0.000219822,0.005050999,0.000271986,0.081027668,0.104206628
346,9701148,0.00057082,3.91E-05,0.024130593,0.007752019,0.000774503,5.23E-21,0,0.00011462,0.003286788,3.87E-05,0.03214701,3.91E-05,0.045454545,0
347,9701149,1.12E-18,0,0,0.064341162,0.065065832,0,0.032312761,0.019796829,0,0,0,0,0,0.166730129
348,9701150,0.022107726,4.78E-05,0.002222681,0.006976826,0.003872963,1.28E-38,0.028127888,0.000791622,0.00085003,3.36E-05,0.000472056,4.78E-05,0.013833992,0.010419333
349,9701151,0.093296738,0.001756468,0.037079537,0.022480704,0.014717277,2.64E-21,0.060077689,0.005633672,0.002486336,0.001834393,0.00118014,0.001756468,0.035573123,0
350,9701152,1.12E-18,0,0,0.003876054,0.004647556,0,0.005737449,0.002882001,0,0,0,0,0,0.177150672
351,9701153,0.052674679,0,0.037715582,0.008527212,0,1.89E-20,0,4.45E-21,0.002866243,0,0.002454691,0,0.043478261,0.083365542
352,9701154,0.142056715,0.012811287,0.081407679,0.028682266,0.007745926,3.20E-19,0.01107816,0.001150326,0.005568977,0.01289927,0.013784033,0.012811287,0.114624506,0.291776647
353,9701155,0.021254695,2.38E-07,0.011536888,0.010852809,0.000774503,1.05E-27,0.001464881,5.65E-05,0.004398806,2.39E-07,0.003162775,2.38E-07,0.053359684,0.114627171
