,Unnamed: 0,Id,Katz-Centrality,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Load-centrality,Page-Rank,Percolation-Centrality,Hybrid-Centrality,score
466,466,0.968695807,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.0,0.018195737,0.0,0.0,0.0,0.018195737,0.055994983
467,467,0.968695908,0.0,1.18e-18,0.0,0.0,0.013274669,0.014727547,0.0,0.0,0.007006254,0.0,0.0,0.0,0.007006254,0.0
469,469,0.968696109,0.022318054,0.000195879,0.023386875,0.01044966,0.022124214,0.008836514,4.73e-87,0.000869066,1.37e-05,0.023393805,0.02015231,0.023386875,0.012467506,0.111987651
470,470,0.96869621,0.047039631,0.115507795,0.014116402,0.033482644,0.061947212,0.044182619,1.18e-76,0.003186575,0.064909012,0.013530471,0.003838535,0.014116402,0.070711549,0.0
471,471,0.968696311,0.04372723,0.004998279,0.001976296,0.01725878,0.041298251,0.027982319,4.73e-75,0.0,0.002160519,0.001930516,0.004398322,0.001976296,0.00372458,0.223972629
472,472,9.08e-07,0.016653713,0.005025297,0.005899392,0.011615201,0.023599138,0.0162003,9.37e-79,0.0,0.00131946,0.005816838,0.011075773,0.005899392,0.005601917,0.593523593
483,483,0.968697522,0.0,1.18e-18,0.0,0.0,0.213864559,0.215022084,0.0,0.005069551,0.285153322,0.0,0.0,0.0,0.285153322,0.011200995
485,485,2.22e-06,0.0,1.18e-18,0.0,0.0,0.030973782,0.0324006,0.0,0.0,0.015454347,0.0,0.0,0.0,0.015454347,0.011200995
489,489,0.968698127,0.0,1.18e-18,0.0,0.0,0.06489706,0.066273928,0.0,0.010747448,0.049165851,0.0,0.0,0.0,0.049165851,0.022399492
491,491,2.83e-06,0.038564119,0.150476836,0.025240969,0.03934224,0.148967828,0.129602351,2.46e-71,0.003041731,0.180671472,0.02571211,0.004078444,0.025240969,0.190787331,0.011200995
492,492,2.62e-06,0.0,1.18e-18,0.0,0.0,0.250737709,0.25184094,0.0,0.0,0.407311381,0.0,0.0,0.0,0.407311381,0.111987651
494,494,3.13e-06,0.0,1.18e-18,0.0,0.0,0.032448706,0.033873352,0.0,0.0,0.042423642,0.0,0.0,0.0,0.042423642,0.190377137
496,496,3.23e-06,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.010422961,0.0,0.0,0.0,0.010422961,0.044796486
498,498,0.968699035,0.0,1.18e-18,0.0,0.0,0.067846908,0.069219433,0.0,0.002172665,0.034684663,0.0,0.0,0.0,0.034684663,0.100789154
499,499,0.968699136,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.0,0.006751622,0.0,0.0,0.0,0.006751622,0.055994983
501,501,0.968698834,0.050777941,0.25537369,0.008132733,0.035009932,0.029498834,0.002945505,7.11e-73,0.054764602,0.00263892,0.007924388,0.00311881,0.008132733,0.006180628,0.0
502,502,0.968699439,0.0,1.18e-18,0.0,0.0,0.02802391,0.029455071,0.0,0.045090036,0.014473703,0.0,0.0,0.0,0.014473703,0.022399492
504,504,0.968699641,0.0,1.18e-18,0.0,0.0,0.095870513,0.097201775,0.0,0.0,0.133029482,0.0,0.0,0.0,0.133029482,0.100789154
505,505,0.968699742,0.0,1.18e-18,0.0,0.0,0.088495869,0.08983799,0.0,0.000869066,0.110056992,0.0,0.0,0.0,0.110056992,0.223972629
507,507,0.968699943,0.040670141,0.019371708,0.006994993,0.047034923,0.02064929,0.010309267,1.1900000000000001e-70,0.0,0.005362717,0.007081368,0.013834721,0.006994993,0.010609692,0.537530925
508,508,0.968700044,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.0,0.012107163,0.0,0.0,0.0,0.012107163,0.055994983
510,510,0.968700145,0.0,1.18e-18,0.0,0.0,0.174041561,0.175257722,0.0,0.059924163,0.137366647,0.0,0.0,0.0,0.137366647,0.022399492
512,512,4.84e-06,0.0,1.18e-18,0.0,0.0,0.026548986,0.027982319,0.0,0.0,0.044469422,0.0,0.0,0.0,0.044469422,0.078392159
513,513,0.968700549,0.015167608,0.012374118,0.00108296,0.00731475,0.063422136,0.054491909,1.4800000000000002e-88,0.0,0.011308002,0.001011624,0.000879664,0.00108296,0.011861249,0.100789154
516,516,0.968700852,0.002383488,5.62e-08,8.39e-05,0.001394084,0.023599138,0.023564062,1.52e-87,0.0,0.001365757,8.56e-05,0.001359481,8.39e-05,0.001659124,0.078392159
517,517,0.968700952,0.0,1.18e-18,0.0,0.0,0.032448706,0.033873352,0.0,0.001738132,0.022061445,0.0,0.0,0.0,0.022061445,0.212774131
518,518,5.45e-06,0.00695543,9.02e-07,0.012093753,0.003343889,0.004425101,0.001472424,7.36e-86,0.0,3.73e-05,0.012013035,0.011315682,0.012093753,0.006634568,0.156781646
520,520,0.968701255,0.0,1.18e-18,0.0,0.0,0.013274669,0.014727547,0.0,0.014875511,0.010377899,0.0,0.0,0.0,0.010377899,0.156781646
521,521,5.35e-06,0.0,1.18e-18,0.0,0.0,0.017699441,0.019145805,0.0,0.001303599,0.019150918,0.0,0.0,0.0,0.019150918,0.291163793
522,522,0.968701457,0.0,1.18e-18,0.0,0.0,0.047197947,0.048600876,0.0,0.0,0.014832503,0.0,0.0,0.0,0.014832503,0.190377137
528,528,6.15e-06,0.0,1.18e-18,0.0,0.0,0.023599138,0.025036814,0.0,0.00434533,0.006759338,0.0,0.0,0.0,0.006759338,0.044796486
529,529,6.56e-06,0.007367129,3.84e-05,0.003257307,0.004179857,0.02064929,0.017673052,6.06e-87,0.0,0.00101853,0.003254057,0.00539794,0.003257307,0.003252353,0.044796486
531,531,0.968702365,0.0,1.18e-18,0.0,0.0,0.011799745,0.013254795,0.0,0.049594694,0.009357053,0.0,0.0,0.0,0.009357053,0.459141446
535,535,0.968702769,0.0,1.18e-18,0.0,0.0,0.066371984,0.06774668,0.0,0.0,0.040342137,0.0,0.0,0.0,0.040342137,0.111987651
536,536,7.37e-06,0.0,1.18e-18,0.0,0.0,0.013274669,0.014727547,0.0,0.02382689,0.001620389,0.0,0.0,0.0,0.001620389,0.055994983
537,537,0.96870297,0.04328064,0.102533344,0.022122719,0.032202349,0.042773175,0.025036814,1.12e-76,0.008647206,0.034918385,0.022592936,0.005637849,0.022122719,0.044193185,0.089590656
542,542,0.968703475,0.062517118,0.160076503,0.035733459,0.057188781,0.050147795,0.022091309,2.76e-71,0.0,0.026126307,0.036039104,0.00539794,0.035733459,0.040308571,0.044796486
545,545,8.27e-06,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.003071023,0.0,0.0,0.0,0.003071023,0.0
546,546,0.968703878,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.010588086,0.0,0.0,0.0,0.010588086,0.313560795
549,549,0.968704181,0.0,1.18e-18,0.0,0.0,0.067846908,0.069219433,0.0,0.0,0.044124202,0.0,0.0,0.0,0.044124202,0.06719348
551,551,0.968704383,0.0,1.18e-18,0.0,0.0,0.045723023,0.047128123,0.0,0.0,0.047709429,0.0,0.0,0.0,0.047709429,0.022399492
554,554,0.968704686,0.0,1.18e-18,0.0,0.0,0.131268715,0.132547856,0.0,0.0,0.174760987,0.0,0.0,0.0,0.174760987,0.134384645
557,557,0.968704988,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.0,0.006898229,0.0,0.0,0.0,0.006898229,0.0
558,558,0.968705089,0.030335217,0.11435657,0.000373347,0.014629517,0.029498834,0.010309267,2.95e-88,0.0,0.020607648,0.000320348,0.002838917,0.000373347,0.021282501,0.0
560,560,8.88e-06,0.0,1.18e-18,0.0,0.0,0.06489706,0.066273928,0.0,0.0,0.088670323,0.0,0.0,0.0,0.088670323,0.044796486
562,562,0.968705493,0.0,1.18e-18,0.0,0.0,0.011799745,0.013254795,0.0,0.0,0.012861647,0.0,0.0,0.0,0.012861647,0.347156286
567,567,0.968705997,0.0,1.18e-18,0.0,0.0,0.017699441,0.019145805,0.0,0.0,0.015775415,0.0,0.0,0.0,0.015775415,0.268766799
576,576,0.968706703,0.0,1.18e-18,0.0,0.0,0.081121249,0.082474228,0.0,0.0,0.079600696,0.0,0.0,0.0,0.079600696,0.011200995
577,577,1.12e-05,0.0,1.18e-18,0.0,0.0,0.082596173,0.08394698,0.0,0.0,0.036444792,0.0,0.0,0.0,0.036444792,0.223972629
578,578,0.968707107,0.0,1.18e-18,0.0,0.0,0.094395589,0.095729023,0.0,0.0,0.085861263,0.0,0.0,0.0,0.085861263,0.0
580,580,1.1e-05,0.0,1.18e-18,0.0,0.0,0.023599138,0.025036814,0.0,0.0,0.017847739,0.0,0.0,0.0,0.017847739,0.0
584,584,1.22e-05,0.07617123,0.148970868,0.008090594,0.050456901,0.023599138,0.004418257,7.5e-71,0.001303599,0.006064885,0.007376425,0.013874705,0.008090594,0.011574209,0.044796486
585,585,1.23e-05,0.0457736,0.111382189,0.00821701,0.04391467,0.02064929,0.002945505,2.76e-71,0.0,0.005586485,0.008219445,0.017193439,0.00821701,0.011913719,0.951875885
586,586,0.968707914,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.0,0.008794624,0.0,0.0,0.0,0.008794624,0.044796486
589,589,0.99947353,0.002166804,0.004538978,1.66e-06,0.001044731,0.001475253,0.001472424,2.1099999999999998e-89,0.0,1.01e-19,1.66e-06,0.000119954,1.66e-06,2.31e-05,0.201575634
590,590,1.28e-05,0.0,1.18e-18,0.0,0.0,0.013274669,0.014727547,0.0,0.0,0.008150789,0.0,0.0,0.0,0.008150789,0.011200995
593,593,1.3e-05,0.06977134,0.215772731,0.0,0.054745357,0.029498834,0.0,2.76e-70,0.0,1.01e-19,0.0,0.006397559,0.0,0.001234582,0.078392159
596,596,0.968708721,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.0,0.01296296,0.0,0.0,0.0,0.01296296,0.0
598,598,0.968709024,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.000869066,0.000164354,0.0,0.0,0.0,0.000164354,0.0
607,607,1.45e-05,0.0,1.18e-18,0.0,0.0,0.02064929,0.022091309,0.0,0.0,0.019444825,0.0,0.0,0.0,0.019444825,0.011200995
612,612,0.968710537,0.06079008,0.184424606,0.048111647,0.047853557,0.030973782,0.007363762,2.66e-70,0.0,0.005493891,0.048234231,0.035525643,0.048111647,0.029989161,0.134384645
613,613,1.51e-05,0.0,1.18e-18,0.0,0.0,0.045723023,0.047128123,0.0,0.0,0.00867078,0.0,0.0,0.0,0.00867078,0.033597989
614,614,0.968710739,0.088184893,0.036147283,0.021869888,0.046480217,0.081121249,0.045655371,1.45e-75,0.0,0.006458409,0.021159802,0.008636704,0.021869888,0.016003273,0.011200995
619,619,1.57e-05,0.050376558,0.002944932,0.029791928,0.021073464,0.036873478,0.011782043,9.23e-80,0.0,0.003611153,0.029632152,0.043674934,0.029791928,0.022919171,0.011200995
620,620,1.55e-05,0.005548548,0.001864223,0.012430861,0.008904921,0.017699441,0.0162003,4.94e-78,0.001738132,0.000443678,0.012350243,0.012755133,0.012430861,0.007442216,0.078392159
623,623,1.56e-05,0.0,1.18e-18,0.0,0.0,0.045723023,0.047128123,0.0,0.0,0.030136308,0.0,0.0,0.0,0.030136308,0.391950456
631,631,1.7e-05,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.001738132,0.013365974,0.0,0.0,0.0,0.013365974,0.111987651
642,642,1.81e-05,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.00434533,0.007222306,0.0,0.0,0.0,0.007222306,0.078392159
643,643,0.999473732,0.0,1.18e-18,0.0,0.0,0.002950177,0.004418257,0.0,0.000869066,0.003819489,0.0,0.0,0.0,0.003819489,0.011200995
646,646,1.85e-05,0.0,1.18e-18,0.0,0.0,0.030973782,0.0324006,0.0,0.0,0.028147627,0.0,0.0,0.0,0.028147627,0.022399492
653,653,0.959316,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.000869066,0.012790427,0.0,0.0,0.0,0.012790427,0.011200995
656,656,1.96e-05,0.0,1.18e-18,0.0,0.0,0.029498834,0.030927824,0.0,0.000869066,0.018163252,0.0,0.0,0.0,0.018163252,0.033597989
657,657,1.98e-05,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.0,0.009433752,0.0,0.0,0.0,0.009433752,0.246369805
659,659,2e-05,0.0,1.18e-18,0.0,0.0,0.085546021,0.086892485,0.0,0.000869066,0.054636979,0.0,0.0,0.0,0.054636979,0.022399492
662,662,2.03e-05,0.0,1.18e-18,0.0,0.0,0.017699441,0.019145805,0.0,0.0,0.011473899,0.0,0.0,0.0,0.011473899,0.0
663,663,2.04e-05,0.0,1.18e-18,0.0,0.0,0.044248099,0.045655371,0.0,0.0,0.025605159,0.0,0.0,0.0,0.025605159,0.0
665,665,2.06e-05,0.0,1.18e-18,0.0,0.0,0.051622743,0.053019156,0.0,0.0,0.034952182,0.0,0.0,0.0,0.034952182,0.0
666,666,2.07e-05,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.0,0.006234641,0.0,0.0,0.0,0.006234641,0.100789154
667,667,0.999473832,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.001738132,0.002129654,0.0,0.0,0.0,0.002129654,0.0
668,668,2.09e-05,0.0,1.18e-18,0.0,0.0,0.085546021,0.086892485,0.0,0.0,0.051675062,0.0,0.0,0.0,0.051675062,0.0
671,671,2.12e-05,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.0,0.010441788,0.0,0.0,0.0,0.010441788,0.022399492
675,675,2.16e-05,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.0,0.018617655,0.0,0.0,0.0,0.018617655,0.0
677,677,2.18e-05,0.0,1.18e-18,0.0,0.0,0.041298251,0.042709866,0.0,0.0,0.042778585,0.0,0.0,0.0,0.042778585,0.0
682,682,0.999474034,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.004779862,1.79e-07,0.0,0.0,0.0,0.0,0.033597989
683,683,0.999474135,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.0,0.002415152,0.0,0.0,0.0,0.002415152,0.0
691,691,0.958806178,0.002166804,0.000980743,0.004108505,0.001044731,0.107669906,0.107511042,2.1099999999999998e-89,0.0,0.083030674,0.004185594,0.000279893,0.004108505,0.084603223,0.0
694,694,0.958806481,0.004333608,7.81e-05,0.005435868,0.002089929,0.023599138,0.022091309,4.2399999999999996e-89,0.0,0.001504647,0.00547963,0.00151942,0.005435868,0.003796341,0.022399492
702,702,0.958807389,0.0,1.18e-18,0.0,0.0,0.022124214,0.023564062,0.0,0.0,0.005833401,0.0,0.0,0.0,0.005833401,0.167980143
705,705,0.958807792,0.004333608,7.32e-05,0.006657885,0.002089929,0.011799745,0.010309267,4.2399999999999996e-89,0.0,8.33e-05,0.006617707,0.001119573,0.006657885,0.00272997,0.022399492
709,709,0.958808196,0.0,1.18e-18,0.0,0.0,0.087020945,0.088365237,0.0,0.0,0.09879112,0.0,0.0,0.0,0.09879112,0.011200995
716,716,0.958808902,0.002166804,0.002917914,0.000213642,0.001044731,0.075221552,0.075110466,2.1099999999999998e-89,0.0,0.065571906,0.000190944,0.000159939,0.000213642,0.065676845,0.257568302
727,727,0.958810315,0.01083401,0.071224124,0.008132733,0.005224822,0.097345437,0.091310742,1.06e-88,0.0,0.110693497,0.008177294,0.000919649,0.008132733,0.113857114,0.0
743,743,0.958812232,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.0,1.47e-06,0.0,0.0,0.0,0.0,0.011200995
744,744,0.958812332,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.023349217,1.98e-06,0.0,0.0,0.0,0.0,0.559928101
747,747,0.958812837,0.0,1.18e-18,0.0,0.0,0.005900025,0.007363762,0.0,0.622407996,1.19e-19,0.0,0.0,0.0,0.0,0.011200995
748,748,0.958812938,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.552096631,5.73e-13,0.0,0.0,0.0,0.0,0.033597989
753,753,0.958813543,0.004333608,0.002007417,0.001508559,0.002089929,0.02064929,0.019145805,4.2399999999999996e-89,0.200571788,0.002746946,0.00148793,0.000279893,0.001508559,0.003349576,0.17917864
754,754,0.958813644,0.0,1.18e-18,0.0,0.0,0.128318867,0.129602351,0.0,0.048465468,0.150398975,0.0,0.0,0.0,0.150398975,0.033597989
755,755,0.958813745,0.0,1.18e-18,0.0,0.0,0.017699441,0.019145805,0.0,0.002172665,0.001527796,0.0,0.0,0.0,0.001527796,0.06719348
756,756,0.958813846,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.0,0.000310189,0.0,0.0,0.0,0.000310189,0.0
757,757,0.958813947,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.491060265,3.72e-05,0.0,0.0,0.0,3.72e-05,0.033597989
763,763,0.958814552,0.0,1.18e-18,0.0,0.0,0.184366053,0.185567012,0.0,0.000869066,0.206384966,0.0,0.0,0.0,0.206384966,0.078392159
768,768,0.958815157,0.011917412,0.075924128,0.001251514,0.005374112,0.026548986,0.020618557,7.62e-87,0.123366664,0.024530378,0.00128139,0.000599771,0.001251514,0.02510986,0.011200995
769,769,0.958815258,0.0,1.18e-18,0.0,0.0,0.022124214,0.023564062,0.0,0.006517994,0.000432875,0.0,0.0,0.0,0.000432875,0.06719348
774,774,0.958815763,0.0,1.18e-18,0.0,0.0,0.089970793,0.091310742,0.0,0.001303599,0.036742944,0.0,0.0,0.0,0.036742944,0.011200995
779,779,0.958816368,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.001593287,0.009853356,0.0,0.0,0.0,0.009853356,0.0
784,784,0.958816873,0.01083401,0.049324098,0.000931261,0.005224822,0.030973782,0.025036814,1.06e-88,0.0,0.006836499,0.00065334,0.001359481,0.000931261,0.007388975,0.190377137
791,791,0.958817579,0.0,1.18e-18,0.0,0.0,0.013274669,0.014727547,0.0,0.089610351,0.003549424,0.0,0.0,0.0,0.003549424,0.0
797,797,0.958818386,0.002166804,4.86e-07,0.002595732,0.001044731,0.02064929,0.020618557,2.1099999999999998e-89,0.0,0.001010814,0.002600717,0.002918886,0.002595732,0.002525492,0.044796486
798,798,0.958818487,0.009100565,0.01056393,0.001715037,0.004354018,0.02802391,0.023564062,3.09e-87,0.062227533,0.01592642,0.001597523,0.000719725,0.001715037,0.016671799,0.044796486
799,799,0.958818588,0.0,1.18e-18,0.0,0.0,0.023599138,0.025036814,0.0,0.000869066,2.77e-06,0.0,0.0,0.0,0.0,0.0
803,803,0.958819092,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.438936895,9.97e-20,0.0,0.0,0.0,0.0,0.0
811,811,0.9588199,0.002166804,0.000179128,8.3e-07,0.001044731,0.014749593,0.014727547,2.1099999999999998e-89,0.002607198,0.001836441,8.3e-07,0.000439832,8.3e-07,0.001921319,0.615920594
813,813,0.958820101,0.0,1.18e-18,0.0,0.0,0.107669906,0.108983794,0.0,0.0,0.10410129,0.0,0.0,0.0,0.10410129,0.268766799
815,815,0.958820303,0.0,1.18e-18,0.0,0.0,0.106194982,0.107511042,0.0,0.0,0.110162858,0.0,0.0,0.0,0.110162858,0.011200995
816,816,0.958820404,0.004333608,0.000224247,0.009691858,0.002089929,0.023599138,0.022091309,4.2399999999999996e-89,0.003114153,0.005401297,0.009652579,0.009236475,0.009691858,0.010725434,0.044796486
818,818,0.958820707,0.004550283,2.36e-06,0.005815115,0.002351178,0.030973782,0.029455071,1.54e-87,0.001738132,0.012687339,0.005816838,0.006837391,0.005815115,0.016136453,0.0
825,825,0.958821514,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.001738132,8.67e-20,0.0,0.0,0.0,0.0,0.0
834,834,0.979693364,0.009314715,5.06e-17,0.0,0.304604855,0.0,0.0,0.000203081,0.000869066,1.01e-19,0.0,0.009556353,0.0,0.001844157,0.011200995
844,844,0.011101681,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.107601739,0.02198112,0.0,0.0,0.0,0.02198112,0.089590656
847,847,0.011101983,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.001738132,0.025396206,0.0,0.0,0.0,0.025396206,0.0
861,861,0.979695987,0.0,1.18e-18,0.0,0.0,0.035398554,0.036818857,0.0,0.002172665,0.038883555,0.0,0.0,0.0,0.038883555,0.212774131
864,864,0.998974907,0.008704307,1.18e-18,0.0,0.127189313,0.0,0.0,4.69e-39,0.077511712,1.01e-19,0.0,0.064898435,0.0,0.012523911,0.0
868,868,0.978681992,0.006959985,1.17e-18,0.0,0.0036801,0.002950177,0.0,7.36e-83,0.025014614,1.01e-19,0.0,0.055990634,0.0,0.01080491,0.011200995
874,874,0.978682598,0.0,1.18e-18,0.0,0.0,0.02064929,0.022091309,0.0,0.03591001,0.016486149,0.0,0.0,0.0,0.016486149,0.011200995
876,876,0.978682799,0.016099331,0.070146117,0.006194361,0.008359731,0.016224517,0.007363762,2.19e-85,0.040107391,0.000644298,0.006196197,0.00691736,0.006194361,0.004247735,0.011200995
877,877,0.9786829,0.071807099,0.03620375,0.015169865,0.122362172,0.023599138,0.004418257,5.08e-63,0.116581052,0.000749237,0.014710699,0.043378647,0.015169865,0.014591065,0.0
880,880,0.978683203,0.0,1.18e-18,0.0,0.0,0.029498834,0.030927824,0.0,0.011153012,0.011189096,0.0,0.0,0.0,0.011189096,0.06719348
881,881,0.978683304,0.047251655,0.165213383,0.020437179,0.024625318,0.057522439,0.027982319,2.38e-72,0.000869066,0.023714088,0.02065399,0.008716674,0.020437179,0.032919442,0.0
885,885,0.978683707,0.0,1.18e-18,0.0,0.0,0.013274669,0.014727547,0.0,0.000869066,0.033889438,0.0,0.0,0.0,0.033889438,0.022399492
886,886,0.979696794,0.068422811,0.003080021,0.000193416,0.029433195,0.014749593,0.002945505,2.7600000000000003e-66,0.092301727,0.000502321,0.000107907,0.00935643,0.000193416,0.002363068,0.100789154
889,889,0.978684111,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.070140296,0.018285244,0.0,0.0,0.0,0.018285244,0.548729604
891,891,0.978684313,0.0,1.18e-18,0.0,0.0,0.117994398,0.119293084,0.0,0.052458473,0.207066379,0.0,0.0,0.0,0.207066379,0.0
903,903,0.978685524,0.077704933,0.168861316,0.078265966,0.078998015,0.097345437,0.055964661,2.01e-65,0.0,0.043979988,0.0788759,0.012875087,0.078265966,0.075235136,0.0
904,904,0.978685624,0.066773429,8.62e-14,0.0,0.622765882,0.0,0.0,4.9e-09,0.002607198,1.01e-19,0.0,0.00775704,0.0,0.001496931,0.134384645
908,908,0.978685927,0.0,1.18e-18,0.0,0.0,0.03392363,0.035346104,0.0,0.018974606,0.038241418,0.0,0.0,0.0,0.038241418,0.044796486
911,911,0.978686331,0.093475878,0.028818455,0.018583084,0.053942594,0.045723023,0.008836514,4.41e-71,0.0,0.005370433,0.017829873,0.043672535,0.018583084,0.020464976,0.190377137
914,914,0.978686633,0.041105284,0.105691446,0.007879902,0.054765254,0.02802391,0.008836514,2.05e-46,0.033886328,0.003865786,0.007755784,0.010436018,0.007879902,0.008742386,0.044796486
919,919,0.978687138,0.196039765,0.206257359,0.005435868,0.159519575,0.058997363,0.00589101,4.78e-43,0.018939429,0.004861168,0.005142422,0.027869365,0.005435868,0.012176068,0.111987651
920,920,0.959413768,0.088211781,0.056475149,0.022501966,0.114042982,0.032448706,0.007363762,3.98e-43,0.103129498,0.003047875,0.021876369,0.030721877,0.022501966,0.017101588,0.0
921,921,0.97868734,0.18140766,0.034027473,0.004550959,0.070722129,0.076696476,0.030927824,1.0800000000000002e-43,0.003041731,0.012087872,0.004425855,0.011395651,0.004550959,0.01593051,0.0
923,923,0.978687541,0.038896273,0.001121236,0.000682644,0.048254797,0.017699441,0.00589101,3.07e-46,0.143355524,0.000636581,0.000674416,0.040293024,0.000682644,0.008660672,0.358354783
926,926,0.978687844,0.016539192,0.001685906,0.001264155,0.008397045,0.02802391,0.019145805,7.6399999999999995e-84,0.001738132,0.000895072,0.00127296,0.011275697,0.001264155,0.003535535,0.212774131
927,927,0.011104809,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.549093157,0.003950663,0.0,0.0,0.0,0.003950663,0.055994983
929,929,0.979697601,0.012524109,8.56e-14,0.0,0.41116029,0.0,0.0,1.29e-09,0.0,1.01e-19,0.0,0.009676308,0.0,0.001867306,0.123186148
935,935,0.978688752,0.0,1.18e-18,0.0,0.0,0.042773175,0.044182619,0.0,0.0,0.019561262,0.0,0.0,0.0,0.019561262,0.033597989
941,941,0.978689358,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.665753982,0.001574092,0.0,0.0,0.0,0.001574092,0.033597989
942,942,0.978689458,0.004550283,1.16e-18,0.0,0.002351178,0.001475253,0.0,1.54e-87,0.439406952,1.01e-19,0.0,0.024950479,0.0,0.004814871,0.0
943,943,0.97868966,0.076968577,0.035147628,0.000476165,0.078373655,0.017699441,0.007363762,1.23e-45,0.083585871,0.003194482,0.000514242,0.014434492,0.000476165,0.006161337,0.0
944,944,0.978689761,0.028048425,0.002293805,0.029876205,0.013584553,0.036873478,0.022091309,3.6e-81,0.250244762,0.011418189,0.030137964,0.031134519,0.029876205,0.02841422,0.022399492
945,945,0.978689862,0.006615246,2.59e-07,0.000695285,0.006307117,0.019174366,0.017673052,8.49e-84,0.20267682,1.73e-06,0.000687061,0.003398703,0.000695285,0.000910504,0.011200995
947,947,0.978690064,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.006851932,0.0,0.0,0.0,0.006851932,0.0
952,952,0.978690669,0.124750791,0.131299925,0.034469303,0.108241944,0.079646324,0.041237114,3.98e-43,0.0,0.037680146,0.034732423,0.024350708,0.034469303,0.055049175,0.0
956,956,0.978691073,0.132572008,0.084837005,0.010576767,0.144458258,0.036873478,0.008836514,4.760000000000001e-43,0.001738132,0.006180628,0.010158391,0.023111181,0.010576767,0.014436897,0.0
957,957,0.978691174,0.0,1.18e-18,0.0,0.0,0.048672871,0.050073628,0.0,0.005069551,0.039714969,0.0,0.0,0.0,0.039714969,0.011200995
959,959,0.978691375,0.158008321,0.144393525,0.004121147,0.100516505,0.051622743,0.00589101,7.95e-44,0.000869066,0.004946045,0.004063356,0.015953912,0.004121147,0.009523259,0.0
960,960,0.978691476,0.004333608,0.001129341,0.000480379,0.002089929,0.010324821,0.008836514,4.2399999999999996e-89,0.001738132,0.008963299,0.000425725,0.000519802,0.000480379,0.009229506,0.0
